global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1020205.728110483	794.1154651786201	630619.3720358561	1040819727669.4408	1124424.9312220982	11744.07989875623	137923412.66837016	1264331425953.8203	1024809.9213295688	-1823.429222279112	1050235374855.5172	3324894.1286614067	1060028.8429239374	843407.9611373546	0.992196	24.967871	0.1689335969568273	0.0857814293762088	0.0153742	-0.0644785528	-0.0679833527	-0.1395332154	-0.149785953	-0.0767268523	-0.1393136363	-0.1134739361	-0.0035845387	0.0256893813	0.0644848474	-0.0730446038	-0.0142142314	0.0697976236	0.029572161	-0.0357102956	0.0220307592	0.027650115	0.0072617248	-0.0310618144	-0.0227099334	0.0335585936	-0.0423007143	0.1587439927	0.332917255	0.0261969119	-0.065986928	-0.0129505338	-0.0045147467	-0.0300897422	-0.0354291739	-0.2070710226	0.0598078224	-0.0847914249	0.1368280969	0.0715760148	-0.0037939007	-0.041502337	-0.0118803911	-0.0149956423	0.0306604039	-0.0985297956	0.057532204	0.1443261696	0.1690231785	-0.1672317859	0.1029354758	-0.0051898336	-0.0203498589	-0.1586095606	-0.0386740038	-0.0624590733	0.1057946787	0.0640720034	-0.0055019501	-0.0162457062	0.0039584425	-0.0255944354	0.0615786629	-0.0988816113	0.0756887599	0.0054756026	-0.1046128232	-0.1283223733	0.0436540241	-0.0073139016	0.1091351928	0.0612807223	0.008613937	-0.0263625977	-0.0982254133	0.0839801646	-0.0086465853	0.2082700624	0.0907845782	-0.230388737	-0.0404730935	0.0540179505	0.2158531428	0.112689161	0.1044804285	0.0912392418	-0.0356202938197327	-0.0151621366300247	0.0002298903871875	0.001268805331804	-0.0323969444909408	0.0618321229515715	0.001049562012349	0.0038232114286982	-0.0865166383168798	0.0156683873007211	0.0074851287056537	0.0002454983606053	0.0011162256316232	-0.0006357357441885	1.2459596606926116e-06	4.041599364389059e-07	-0.0018247832335611	-0.0001297190882221	3.3298338494857045e-06	1.6827041849172995e-08	-0.0013989815458427	-0.0007599641690796	5.775455382848468e-07	1.9571493656084302e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027748.1174641688	7542.3893536857795	56887637.16259259	1056266192951.143	1122118.3972616391	-2306.5339604590554	5320098.910750935	1259149697473.0298	1027926.5629491786	3116.6416196097853	1056633018816.5116	9713454.985083906	1061018.9459118005	869923.9060342478	1.22766	30.893154	0.1712455837358847	0.0842240226999195	-0.0014855758	0.0058262894	0.0503103425	0.0203243707	0.1273945194	-0.0666915318	-0.0664979048	-0.0083533025	-0.0628396441	-0.0246460553	0.0906552522	0.0254014417	0.2297845076	0.0066795867	0.0202849384	-0.0049454438	0.0574585932	0.0184186721	0.1208713919	0.0270421701	-0.0144754084	0.0074751131	0.0376146612	0.0622866991	-0.0395718205	-0.0180762303	-0.1145153162	-0.100724247	-0.1468969606	0.0203792418	0.0804207767	0.0734197234	0.0842545257	0.0357354924	0.0339181368	0.0119365333	0.017223563	0.0638790454	-0.0239519318	-0.0539621779	-0.0398198451	0.0335068855	0.0004277322	0.0282184235	-0.0580867603	0.0932233932	-0.0272478223	-0.1315340567	0.0139606129	-0.2026315187	0.0244523095	-0.0150541898	-0.0352280786	0.0915622741	0.0344057608	-0.0185778691	0.0009871008	-0.0315675674	0.034884849	-0.0588932752	0.0470922114	-0.0087621727	-0.0269075346	0.0501454995	-0.072670604	0.0160103532	-0.0261572741	-0.0732632424	-0.0214171441	-0.0145894693	0.0140727979	-0.0892346323	-0.0677823708	-0.0514078484	0.0055681093	0.0687210709	-0.0201723054	-0.0697234352	0.0409736115	0.1121369276	0.102329975	0.0866153656	-0.0033760334579397	0.032244260361793	0.001039692326279	1.1397601909128287e-05	-0.0821734046843829	-0.0497764601934421	0.0067524684374233	0.0024776959893893	-0.1285875345348444	-0.0420708962179646	0.0165347540377498	0.0017699603085827	0.0013772624955746	0.0002610368639514	1.8968519817163751e-06	6.814024434158177e-08	-0.0018900428975738	-6.525966401269988e-05	3.572262154669166e-06	4.258823747050476e-09	-0.0007821987345531	0.0006167828112895	3.804210363023022e-07	6.11834860336471e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1027272.4839755844	-475.63348858442623	226227.21546299156	1055288756333.3672	1134929.600167411	12811.202905771788	164126919.8928555	1288065197336.1592	1029487.0702002052	1560.5072510265743	1059843627709.4022	2435182.8805065164	1062936.5581375258	868537.7649118822	1.105203	27.811615	0.2135173592119205	0.1034919862751993	-0.0475062716	-0.0500658122	0.0399980233	-0.0003153431	-0.1333960952	-0.0631767829	-0.0490326194	0.0683399318	-0.069859419	-0.026175425	-0.007229394	-0.0442468407	0.0276174908	0.000442119	0.0251454116	0.0799981203	0.0190784613	0.0267005765	-0.0765102208	-0.0794154256	-0.0177238811	-0.0780306761	-0.065107977	0.0353962443	-0.0816159796	0.0381237198	0.0091105637	-0.0560628213	-0.0644276338	0.0640219567	0.0248334322	0.0744563757	0.1284213102	0.0070907585	0.0124699624	0.0220681533	0.0054575749	-0.035627102	0.1129382179	-0.0724453208	0.0157921707	-0.0438691426	-0.0196891055	-0.0705460553	0.0160135484	0.0503265873	-0.1019569881	-0.0087064058	0.0332136191	0.0570033684	0.0265047317	-0.0195347618	-0.0294921875	0.0141864492	-0.0970661237	-0.0186688697	0.0056621008	-0.0470319818	0.0147453961	-0.0035216222	-0.0004178162	-0.0290213499	0.0233149627	-0.0281389611	-0.0087691206	0.0249924252	0.058721488	-0.1194043816	0.0846650302	-0.0561247527	0.0474762613	0.0661310512	0.0844920959	-0.1078236493	0.0126299375	0.0070038907	0.0071967897	0.0553941352	-0.0316565014	0.1115355072	0.1	0.0816496581	0.0149087113303068	0.0182847447882465	0.0003343318919713	0.0002222696735304	-0.0479263027584693	0.0342471019259136	0.0022969304960964	0.0011728639903239	-0.1457169523138048	-0.0171294177789604	0.0212334301916236	0.0002934169534461	0.0022499303479559	0.0008726678523813	5.062186570652957e-06	7.615491805797905e-07	-0.0013167690874393	0.0005732738101345	1.7338808296357269e-06	3.286428613861269e-07	0.0006489814973071	0.0014311802318602	2.048276856067416e-06	4.211769838469655e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025525.15179243	-1747.3321831544165	3053169.7582871784	1051701836958.8864	1129405.0304926657	-5524.569674745202	30520870.09111431	1275555722902.1392	1028672.1217274128	-814.9484727923991	1058166334019.1772	664141.0133066637	1062163.1374719248	854589.3797851562	1.021967	25.717037	0.0693674745802219	0.0364721564968018	-0.031982431	0.0002806463	-0.0196173668	-0.1005370592	-0.0526380866	0.1169597717	-0.0431995137	0.0295973599	-0.0514347275	0.0665791169	-0.0702853696	0.0108928232	0.0194585879	0.028866658	0.0140294982	0.0120355104	-0.0755554094	0.0570649202	-0.0389241521	-0.098481369	-0.0563396269	-0.054236369	-0.0352515896	-0.0158694752	0.0235740072	-0.0395482682	0.0082572251	-0.0493229987	-0.0205534566	0.0116178161	0.0169517506	0.0677536551	-0.0352746523	0.0724492401	-0.1778955919	0.0324548874	0.0143379528	-0.0501212505	-0.0303394764	-0.0543427487	-0.008651417	-0.0527865622	-0.0563361062	-0.0894533456	0.0069915628	0.0362908772	-0.0081588875	0.0028371814	0.0086428676	-0.0118544824	0.0188653353	-0.0036920021	0.00141806	-0.0711131727	0.0698426043	-0.0212216754	0.0131624625	-0.0369452821	0.0004526542	0.0271066431	-0.030690766	-0.0129211303	0.0321623177	0.0226343176	0.0178782137	-0.0226423374	0.0443570493	-0.0293333589	0.0653391357	-0.031025995	0.0697368001	0.0243682097	-0.0496708859	0.1405085048	-0.0395890041	-0.0191424601	0.0017117686	0.1184058738	-0.0853941667	0.1108851636	0.097494591	0.0763617167	0.0164446552463175	0.0015359439160106	2.359123713130282e-06	0.0002704266861702	-0.0445984849008169	0.0033278178576523	0.0019890248554483	1.1074371693710191e-05	-0.1501885924764536	-0.0044716401626488	0.0225566133100582	1.999556574421388e-05	0.0018951376042445	-0.0003547927437114	3.591546539021583e-06	1.2587789099026318e-07	-0.0007711705409798	0.0005455985464594	5.947040032750774e-07	2.976777738987192e-07	0.0003487313345998	-0.0003002501627073	9.015016020576013e-08	1.2161354373175764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025827.8004948336	302.6487024036469	91596.23706661124	1052322676268.068	1125108.641143176	-4296.389349489706	18458961.442408577	1265869454375.044	1029850.9373074948	1178.8155800820095	1060592953073.1256	1389606.1718440847	1063865.095240152	868710.0604923692	0.878908	22.117075	0.1357180802832354	0.0810317612847066	-0.0235606402	0.0300149005	0.0363586791	0.022799595	0.0303446601	-0.0549257827	-0.0596578145	0.0047045493	-0.0398120391	0.0904842011	0.0444319043	0.0707443205	0.0886498854	-0.0204359331	-0.0008838174	-0.1246930754	0.0248098332	-0.0206463199	0.0598788972	-0.1112024845	0.0016332793	0.0658348897	0.0256812999	-0.045049858	-0.0203073905	-0.0098814422	-0.0763327048	-0.1208165251	-0.0480882667	-0.0583135605	-0.0233278763	0.0101820003	0.020553766	-0.0276053517	-0.0370303616	-0.0030166554	0.0072811462	0.0739688487	-0.0392557854	0.0349266568	-0.0024536511	-0.0500958312	-0.120987157	0.0576062393	-0.0194098951	0.0239154883	-0.0250846212	-0.0604296408	-0.0690130022	-0.0613097172	-0.006636132	-0.0428502002	-0.0159115766	-0.0590469703	-0.0221999341	-0.0183956556	0.016619666	-0.0235588508	-0.0104392922	0.0446587031	-0.0421127801	-0.022914696	0.038441484	0.0074335771	0.0558689325	0.0203064582	0.0464895665	-0.0277084519	-0.0527347586	0.0195192711	0.0729244406	-0.04209504	0.0455206599	0.0615544635	-0.0547213262	-0.0256495174	0.0556287176	-0.0067615628	-0.0433888369	0.1101861821	0.0948181434	0.0707724105	0.0123381271641989	-0.0041065280821186	1.686357288922867e-05	0.0001522293819199	-0.0420902215102074	0.0025082633906094	0.0017715867467783	6.291385236671864e-06	-0.099277036696904	0.0509115557795496	0.0098559300153184	0.0025919865118941	0.0009249645350927	-0.0009701730691518	8.555593911792546e-07	9.412357841074232e-07	-0.0009400354897222	-0.0001688649487423	8.836667219372562e-07	2.8515370913773373e-08	-7.606530812515408e-05	-0.0004247966427249	1.804521876703923e-07	5.785931100174631e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031092.9263154546	5265.125820621033	27721549.906970307	1063152622697.7676	1147232.4577088647	22123.8165656887	489463259.43224174	1316142312020.722	1030760.3693531828	909.4320456880378	1062466939029.11	827066.6457243292	1066740.118996199	873902.4234238735	0.941528	23.69286	0.1441943633923028	0.0880336814755993	-0.0238840747	-0.0088308998	0.0167536308	-0.0447416253	0.0037165613	0.0446120979	-0.043489757	-0.0264761818	-0.0431913813	-0.157576848	0.0415042881	-0.1616224793	0.0117502316	-0.0174139146	0.0120028295	0.1149773072	0.0116841073	0.0325819452	-0.1335148655	0.0024122116	-0.1208595117	0.0687866218	-0.1201879576	-0.0297385678	-0.0929540695	-0.0586335793	0.0452738637	-0.142563516	-0.0421899533	0.0223203277	0.0826390799	-0.00855173	-0.1596262021	-0.1362927834	-0.0233201971	-0.0154072311	0.0026191488	-0.1010768945	0.1168758078	-0.1025382858	0.0604135899	0.0186657417	0.024377361	-0.0049989843	0.0541596287	0.1960537526	0.0261877013	-0.0555922898	-0.1033087276	-0.0246534927	-0.0094368177	-0.0228315015	0.0303472394	-0.0285529901	-0.069976791	-0.0219140949	0.0181555308	-0.0458342648	0.0125865842	0.0258744765	-0.055924681	0.0319925978	0.0527796005	0.0943841039	0.0468957618	-0.0554866167	0.083773856	-0.0110746401	0.0828648141	0.0128368063	0.0588308013	-0.0192191721	0.0230768582	-0.02362032	-0.0197898656	0.0050742889	0.0304465726	-0.0300053079	0.012677847	0.1094388693	0.0919753525	0.0649037979	0.0083172681648164	-0.0040208589993825	1.6167307092915245e-05	6.917694972546836e-05	-0.0426149128340682	-0.0005246913238608	0.0018160307958552	2.7530098533479894e-07	-0.1421873855827726	-0.0429103488858686	0.020217252618864	0.0018412980415069	0.0020639923271179	0.0011390277920252	4.260064326401565e-06	1.2973843110058026e-06	-0.0001450794501378	0.0007949560395844	2.10480468522864e-08	6.319551048717141e-07	-7.685076017937328e-05	-7.854520542191989e-07	6.169349294771593e-13	5.906039340147545e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1032179.5584098174	1086.6320943627506	1180769.308499178	1065394640799.0856	1143896.793606505	-3335.664102359675	11126655.003770975	1308499874423.2432	1026762.8853311088	-3997.48402207403	1054242022693.4636	15979878.50673716	1058988.64381047	883802.6236055596	0.88373	22.238409	0.1227330846557328	0.0752779497004322	-0.0433456156	0.0115506482	0.0346796928	-0.0144370632	0.0541054202	0.1564750429	0.0217534824	0.1163109293	-0.0481352765	0.0140426664	-0.1397536046	0.0060723547	0.060300014	0.0494931935	-0.0160971923	-0.0442259318	0.0350586041	0.0125242738	0.0476232521	-0.0778349661	-0.0294239591	0.1433242639	-0.0372204845	-0.0802879073	-0.089198796	-0.0088018033	-0.0179725239	-0.0928184441	0.0088204655	0.1061360429	0.0491399568	0.1042362525	0.0109382537	-0.1168993734	-0.0240491472	0.0610466597	-0.0274116911	0.0607709537	-0.0339403192	-0.0142788457	-0.064918212	-0.0181447296	-0.130892443	0.0333583527	-0.0167012428	0.0956325954	-0.0238652244	-0.0149361745	-0.1240610529	0.0605056082	-0.0577352261	-0.0607650068	-0.1255519421	0.0016454323	-0.0951810178	-0.0202518602	0.0114255046	-0.0364864141	-0.0080943757	0.0517593792	-0.0757925931	-0.0003906804	0.0362655876	0.0797814493	0.0220012367	-0.021042839	0.0686646322	0.07631103	-0.003477144	0.0133978333	0.072068951	-0.1035459432	0.0416667427	0.051546202	0.0123764844	-0.0203202119	0.0661882848	0.0366090323	-0.0509210222	0.108643553	0.0889712056	0.0587790397	-0.0147422224399065	-0.0230594906047229	0.0005317401069493	0.0002173331224676	-0.060660632512878	-0.0180457196788098	0.0036797123368624	0.0003256479987261	-0.1291182835735327	0.0130691020092399	0.0166715311529752	0.0001708014273279	0.0007949980480478	-0.0012689942790701	6.320218963998121e-07	1.6103464803126434e-06	-4.303072497058302e-05	0.0001020487251672	1.851643291493957e-09	1.0413942308254183e-08	-7.698320320126103e-05	-1.32443021887748e-07	1.7541154046758497e-14	5.926413575126646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031079.9457131092	-1099.61269670818	1209148.0827618358	1063125854451.7484	1162964.9611367984	19068.167530293344	363595012.96333337	1352487500831.915	1033506.826937885	6743.941606776207	1068136361327.2156	45480748.39560725	1068425.7873509848	895733.5893906704	1.033533	26.008106	0.0835341776731961	0.0437182103595566	-0.0710748022	0.0387359787	0.1075054009	0.1464769085	0.0652562565	-0.0708328429	0.134810315	0.1334596262	-0.0210516629	0.036568394	0.1169703146	0.0382299438	-0.0524718548	-0.0849685472	-0.0328280954	-0.1390326136	0.0899248513	-0.0768555983	-0.0438734756	-0.0554421153	-0.0116067696	0.0026212972	-0.0152129514	-0.0249638998	0.0103220547	-0.0893407742	0.0127265703	-0.046975731	0.0808333331	0.0133679127	-0.0400981339	-0.1412609818	-0.0602978044	-0.0007729552	-0.1072892889	-0.0756931929	0.0026624871	0.1406892794	0.0385700774	0.0996316545	0.077228168	-0.0164987944	-0.0942578202	0.0268381874	0.0086046851	0.0171533738	0.0130059323	-0.0068390778	-0.0126580674	0.0872825181	0.0348904167	0.0279138442	0.030871912	-0.1133782455	0.0003896095	-0.024241184	0.0157361872	-0.0347658719	-0.028348335	0.0873042542	-0.0301569038	-0.0203866392	0.0653689208	0.0074088465	0.1133647726	0.0330924462	0.023086637	-0.0269563896	-0.1239246126	0.0312276291	0.0793218177	-0.004503932	0.0890686108	-0.0128475889	-0.049578288	0.0127485492	0.0385582984	0.069626808	-0.0311668095	0.1078005821	0.085810973	0.0524223074	-0.0148302047873158	-8.798234740930132e-05	7.740893455650991e-09	0.0002199349740337	-0.0792092636858683	-0.0185486311729902	0.0062741074536574	0.0003440517183916	-0.1068196532253296	0.022298630348203	0.0114104383151796	0.0004972289154058	0.0015110049648136	0.0007160069167657	2.2831360036913483e-06	5.126659048564672e-07	3.5984936258559586e-05	7.901566122914261e-05	1.2949156375325963e-09	6.24347471947863e-09	-2.0027105104335e-05	5.695609809692602e-05	3.2439971104266603e-09	4.01084938860081e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025350.899943942	-5729.045769167249	32821965.42521316	1051344468015.8516	1141015.6517956792	-21949.309341119137	481772180.5521398	1301916717642.7188	1027462.4020148872	-6044.42492299783	1055678987554.2017	36535072.649757326	1062332.9194629514	872283.4103629179	1.070052	26.927063	0.0812575230359962	0.0448758170662379	-0.0272328056	0.0041694337	-0.0061476948	-0.0182875754	-0.1021696352	0.000448959	0.0109687712	0.0205058582	-0.0443025283	0.0284376014	-0.0022216858	0.0194197318	-0.0618173954	0.0496140584	-0.0369578408	0.053887404	0.0256263876	-0.0393815816	-0.1218611651	-0.0176510077	-0.0497220914	0.0369888306	-0.1197707199	0.0631759275	-0.0993093885	-0.0541168203	-0.0034137906	0.0243030525	0.0104572945	-0.0021324813	-0.0239342534	0.023574286	0.1237207127	0.0786994465	0.0132351096	0.0425320173	-0.0364313396	-0.0395578076	0.0851950563	-0.010763178	0.0576748455	0.0276811394	0.0145134218	5.79274e-05	0.0804246539	0.0634165099	-0.0626621727	0.0703692245	-0.0998965816	0.0996070018	0.039574785	0.0928171121	0.0003486662	-0.0795289533	-0.0276869431	-0.0185217761	0.0147118532	-0.0177910873	-0.036359528	0.0787100483	-0.0648547127	0.0232096745	0.0679591632	0.0292833081	0.1200536845	-0.0174310435	0.0844345447	-0.0274486866	0.0500820912	0.0233504862	0.0429572673	0.0709439114	0.0948597961	-0.0796561849	0.0267610267	-0.0273217099	0.0074896833	-0.0352157963	-0.06760508	0.1069103263	0.0825001988	0.0458586883	-0.0245455038036226	-0.0097152990163067	9.438703497625184e-05	0.0006024817569736	-0.0791704842789897	3.877940687858905e-05	0.0062679655809697	1.5038423978551595e-09	-0.0720463102924782	0.0347733429328514	0.00519067082676	0.0012091853787256	0.0011770111955757	-0.0003339937692379	1.3853553545105385e-06	1.1155183788973963e-07	-0.0002539467808277	-0.0002899317170862	6.448896749275189e-08	8.406040057258687e-08	9.064944217069496e-05	0.000110676547275	1.2249298116721944e-08	8.217321365858171e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025172.5286207636	-178.37132317840587	31816.328932415312	1050978713438.6904	1134530.7704081633	-6484.881387515925	42053686.610150464	1287160069002.941	1027259.0270790554	-203.3749358317582	1055261108715.4076	41361.36452457176	1061633.741388433	868139.4733693678	0.818129	20.587603	0.1143588999147432	0.0654269654919312	-0.0238180732	0.0265142443	-0.0245942931	-0.0303201401	-0.0567505942	0.1083016246	-0.0216775567	-0.0319031292	-0.0128819337	0.062932738	-0.0927749763	0.1076538894	-0.01786099	0.0391049197	-0.0202969164	-0.0747922546	0.0517031307	-0.0188361004	0.0219401104	-0.0199201504	-0.0001612259	0.1117441431	-0.1175632311	0.0112547873	-0.0987238232	-0.0603591012	-0.0632006419	-0.0282587713	0.0439168812	0.0343023228	0.0295466364	0.0686701745	-0.0290393961	-0.0893610469	0.0206478681	0.0339720105	-0.0241315271	0.0289385226	-0.0501729879	0.0065586849	0.0027007767	0.0254991753	-0.0769922357	0.0373933603	0.0613094293	0.021717593	-0.058979946	0.0153720861	-0.178799598	0.0138414525	-0.0152725492	0.0261075117	-0.0858057789	0.0304512928	-0.0062731381	-0.0149807491	0.0168892382	-0.0169782081	-0.0317996411	0.0696232154	-0.0846348843	0.0201789296	0.0552872874	0.0846605752	0.0771228817	-0.0397170842	0.0549298679	0.0656885529	0.0421405623	-0.0049762772	0.0819578046	-0.0393291427	0.0033728038	0.0599284397	0.0755677863	-0.0399096218	0.0044405276	0.0052207613	-0.0038032662	0.105973176	0.0790446912	0.0391140859	-0.0090081644867439	0.0155373393168787	0.0002414089130478	8.114702742023399e-05	-0.0486387341578193	0.0305317501211704	0.002365726460475	0.0009321877654615	-0.0716248013352043	0.0004215089572739	0.0051301121663074	1.776698010621305e-07	0.0001200518201177	-0.0010569593754579	1.4412439513572598e-08	1.1171631213685652e-06	-0.0003459820231614	-9.20352423337e-05	1.1970356035085554e-07	8.470485831422886e-09	0.0002990208547674	0.0002083714125967	4.3418645587546286e-08	8.941347158582651e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031280.1805571964	6107.651936432812	37303412.17661148	1063538810810.0836	1150413.080038265	15882.30963010178	252247759.1864237	1323450254723.1277	1035293.3862936344	8034.359214578988	1071832395703.3406	64550927.98889029	1071090.3752807532	866946.7840116279	0.952372	23.965746	0.1359091773493929	0.0752803523850182	-0.0185134888	0.0453627125	-0.0083277143	0.035440407	-0.0276352301	-0.0156487978	0.0183369506	-0.0159523481	-0.0081320771	-0.0244328676	0.1591417301	-0.0608164344	-0.0106163411	-0.1097312056	-0.0342487522	-0.0790620597	0.1088134965	-0.1051306054	-0.0840477699	0.0010655279	-0.0474485721	0.0694073623	-0.0114231688	0.0517177321	0.0011567817	-0.0689388273	0.0150402937	-0.012856786	0.0792843212	0.0858895075	0.0187360697	-0.0966405714	0.0013044384	-0.0672664353	-0.0225540363	-0.0961593082	-0.0072088172	0.0641059801	0.101635651	0.0932700497	0.114691387	-0.0141205724	-0.0388052701	0.1257154643	0.0459216333	0.0546397249	0.0666541973	-0.0600997947	-0.1077233109	0.0449518304	0.0294800972	-0.0375302515	0.0287106953	0.101451848	-0.0325648599	-0.0155258925	0.0169653914	-0.0122053634	-0.0481422842	0.1070034003	-0.0696929412	-0.0164385233	0.0657629385	0.006797941	0.1582080009	0.0080706252	0.0120510301	0.0545795984	-0.0628705981	-0.0178442063	0.0374200554	0.0186894153	0.0217933367	-0.0166244663	0.0045591771	-0.0472242497	0.0318431866	0.0603313693	0.0636002308	0.1049895425	0.0754505123	0.032215118	-0.0183123821917519	-0.009304217705008	8.656846710218437e-05	0.0003353433415367	-0.0017375612900991	0.0469011728677202	3.0191192368508488e-06	0.0021997200163677	-0.0178230219919441	0.0538017793432601	0.0003176601129253	0.0028946314605008	9.498822471947524e-05	-2.506359539822476e-05	9.022762835357529e-09	6.28183814285913e-10	5.901837044186564e-05	0.0004050003936032	3.48316804961328e-09	1.640253188188001e-07	0.000386997014434	8.797615966660001e-05	7.739804669683098e-09	1.497666891808296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
