global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
948488.050396587	-1056.810782740591	1116849.030516781	899629581745.1185	1361055.3828125	-9649.505164194852	93112949.91382311	1852471755082.8809	955077.3170206056	60.265243902336806	3631.899622608144	912172681487.2784	1000097.5746958492	1080485.6570368705	1.298383	26.078854	0.0309836931629039	0.0180364086147567	0.0022214233	-0.1181724152	0.124023307	-0.0435346665	0.0141721784	0.0862174879	0.0619110079	0.0564263621	0.0949815245	0.1085419948	0.0553449389	-0.0071343623	-0.0983553968	0.0004099053	0.102888236	-0.0305631894	0.0051253974	-0.12948017	-0.0060739393	0.0664442126	-0.0028597319	0.1704771678	0.0342386508	0.0695250404	-0.0331852387	0.032577902	0.0467373958	-0.0823390935	-0.0646491704	0.0184873627	-0.0804313713	0.000873148	0.0094785947	0.0053605019	0.0713302784	0.0037256645	0.0484341283	-0.2352870683	0.0975322399	-0.0706124736	-0.0872034342	0.1013035909	-0.10943958	0.0617875746	-0.1120735521	-0.0891409885	-0.0301127998	0.0383270353	0.0855909295	-0.0782338142	-0.0719351218	-0.0738360761	-0.0760889259	-0.0288954415	-0.0313416648	-0.0585037601	-0.1395170377	0.0467543092	0.0765225001	0.0019337158	-0.1698232139	0.0375807196	0.0211611574	0.0117061108	0.0217679056	0.04133376	0.1198363096	0.0518891634	0.0927400066	-0.0600453628	0.0252488904	0.1128410587	0.0048059945	0.0169823939	0.0734711926	-0.0820144199	-0.0366045841	0.0451899715	0.0196241257	-0.0247284245	-0.0084665781	0.0412979532	-0.1068719503	0.087396491	-0.1087341921	0.1113624728	-0.03538562	0.0367042755	0.0882076401	0.004132617	-0.1141208471	-0.0215782276	-0.0282165792	-0.0337052355	-0.0489396605	-0.0553030909	0.0135037039	0.0398145132	-0.0242872691	0.0198220557	0.112689161	0.1044804285	0.0912392418	0.0101394987376153	-0.0039507953432575	0.0001028094346501	1.5608783844305934e-05	0.1191279941069183	5.948746814969652e-05	0.0141914789799379	3.538758866861158e-09	0.0268668779637124	-0.0037248817642706	0.000721829131517	1.3874744157795663e-05	-0.0008888739779949	8.510191051939997e-05	7.900969487564779e-07	7.242335174051961e-09	0.0004082740136099	0.0003160050680745	1.6668767018913686e-07	9.98592030487829e-08	-0.0006168184571746	-6.386359315060008e-05	4.0785585301053744e-09	3.804650091112539e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948263.573994094	-224.4764024929609	50389.65527618179	899203805764.0526	1347212.5300582626	-13842.852754237363	191624572.37549692	1814981601145.985	953176.188078217	-1901.1289423885755	3614291.255587504	908544845519.3204	996935.3211090852	1070489.5821465873	1.27104	25.529661	0.0561142994655914	0.0298003743737924	0.0364331558	0.0848375039	-0.0783324467	-0.0604129794	-0.0660679205	-0.1396880651	-0.0565737361	0.1192256485	-0.0249372557	-0.09988649	-0.0638519757	0.1337472255	0.0092661747	0.1498378389	-0.0698415095	-0.0433037771	0.0085982121	-0.054911214	-0.0445579043	0.0978016572	0.016392992	0.0256762364	0.0376095767	0.0779179456	-0.085519662	0.04882174	-0.0455426344	0.0395631032	-0.0340470339	0.1115201514	-0.0729353832	-0.0514941354	-0.0503179392	-0.070326733	-0.0201153764	0.0653602455	0.0616360806	0.1647150281	0.0225962131	-0.0685281354	-0.0704793952	-0.0205813926	-0.0333003516	-0.0819205925	-0.0666806397	0.1066160496	0.0119744512	0.0823685328	-0.1271609657	-0.0829568309	0.0812169813	-0.0219391393	-0.091107538	0.0114152784	0.0010612735	-0.0325496465	-0.0293650015	0.0429546623	-0.0252685353	0.0797488157	-0.0820958986	-0.0023653003	-0.0119045117	-0.1038128306	-0.0651366807	-0.0764010774	-0.0971467391	-0.1805871336	-0.0948063933	0.1676008196	-0.0370558207	-0.0096424029	-0.0220258567	-0.0228190989	0.0429481284	-0.0448470046	-0.0991977644	0.0141831491	0.050546956	-0.0038314504	0.0073761549	-0.004738742	0.0138395588	-0.0296941177	-0.1362551142	-0.0826035466	-0.0534107199	0.1017135423	-0.0502832439	-0.1258071205	-0.0032240711	0.054005795	-0.0362165181	0.1112384451	0.0044935708	0.0321516945	0.145467211	-0.006384525	-0.1316880628	-0.0405776462	0.1121369276	0.102329975	0.0866153656	0.0147635971917452	0.0046240984541298	0.0002179638020401	2.138228651348652e-05	0.1409900976624811	0.0218621035555628	0.0198782076388759	0.0004779515718741	0.0370966288728737	0.0102297509091613	0.0013761598737317	0.0001046478036634	-0.0009109775395767	-2.210356158180004e-05	8.298800776132181e-07	4.885674346004265e-10	7.826502199215213e-05	-0.0003300089916177	6.125413667432056e-09	1.089059345485628e-07	-0.0005809640794394	3.5854377735199984e-05	1.2855364027784043e-09	3.375192615988696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951422.1104011432	3158.5364070491632	9976352.234655038	905204032160.1652	1369933.353151483	22720.82309322036	516235802.0334156	1876717392076.8655	958610.6182190916	5434.430140874581	29533030.956046123	918934317362.3888	1004054.7511757088	1078601.5071122788	1.15216	23.14187	0.0735717277045773	0.038362818146533	-0.1032740455	-0.0121769318	-0.025663944	0.0451849003	-0.0237954003	0.0081617489	0.1440991114	-0.0517153245	-8.04949e-05	0.0058655074	-0.0628348891	0.022263815	-0.0448164728	-0.0702982871	0.0693011148	-0.0908060444	-0.0091784588	-0.0325080471	-0.082261816	0.1297752332	0.1075094356	0.023260471	0.0292891309	0.097247728	0.0362493099	-0.0361975033	0.0854798999	0.0417024771	-0.0019556822	-0.0573634574	-0.0541464286	0.0928879638	-0.0049149425	0.0328063968	-0.0340786337	-0.1080044312	0.0079782011	-0.0101065562	0.0330744026	0.107296769	-0.0040449937	-0.0683844622	-0.0900630646	0.0343362818	-0.0054555538	-0.0373650395	-0.0383883711	-0.0672600047	0.1057107611	-0.0696103952	0.0616184764	-0.0455114548	-0.0995764865	0.0600369072	-0.0709911342	-0.0054498271	0.0065707122	-0.0110736809	-0.0466295683	-0.1220056774	-0.05434364	0.0337291436	-0.0406175677	-0.0420531204	0.0748982775	0.0331204943	0.0698198997	0.0130297946	0.0223584887	0.0398851575	0.0604642122	0.0352602451	0.0700424214	0.0259916522	0.0417043732	0.0033696873	-0.0435451164	0.0421672952	-0.0033011369	-0.1318855137	0.0170361758	-0.0090445201	-0.0324022743	-0.0044319144	-0.042806116	-0.0541981851	0.0386142281	0.0377666605	0.0232465068	-0.0243214564	-0.0164396476	0.0844701509	-0.002000431	0.0930738348	-0.131894701	0.0531423013	0.1320804483	0.1261564475	0.0401875812	-0.0493275755	0.1115355072	0.1	0.0816496581	0.0147037397791223	-5.985741262289936e-05	0.0002161999634921	3.5829098459080313e-09	0.1188830263811979	-0.0221070712812832	0.0141331739615525	0.0004887226006357	0.0105640283244099	-0.0265326005484638	0.0001115986944389	0.0007039788918643	-0.0006929550194614	0.0002180225201153	4.801866589967493e-07	4.75338192774264e-08	0.0002096500601638	0.0001313850381716	4.3953147726684965e-08	1.7262028255365367e-08	-0.0004329276684822	0.0001480364109572	2.1914778969089025e-08	1.8742636613743367e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949525.5798736094	-1896.530527533847	3596828.041867812	901598826834.314	1364370.8642743644	-5562.488877118565	30941282.50806776	1861507855280.776	953966.0539844407	-4644.56423465081	21571976.929797467	910051232154.6448	998782.143981734	1075708.0391468075	1.087028	21.833647	0.1543884677932044	0.0745414183293425	0.0354797249	-0.1241649209	0.0300716985	0.0059034106	0.0919101982	0.0155205382	-0.0358036554	-0.0008787183	-0.0144615932	0.1211407496	-0.1367984061	0.0196192332	0.0150846691	0.0752531911	0.0968757551	-0.0309542988	0.0327544932	-0.105493788	0.0250298265	-0.0354731925	-0.0742627518	0.0099519091	0.0388758119	-0.0440286327	-0.0093387505	0.0290249608	0.0029709986	0.1215947655	0.0249193081	-0.0612185429	-0.0518685566	0.0725561153	0.0911063063	-0.0758237989	-0.0550363757	-0.0257540581	-0.0710374629	0.0764183147	0.0331301663	-0.0960001148	-0.0905832881	-0.1777287468	0.1007179581	-0.1596904046	0.0115903762	-0.1014709392	0.0848507416	0.121873955	0.0487949054	-0.0752655823	-0.1071455702	-0.0125017142	-0.0001517479	0.0336029936	0.0885804592	0.0015879226	-0.007084139	0.0406176468	-0.0631657209	-0.0222677255	-0.0032500724	0.0519926988	0.0479713432	0.0019323109	0.0180156783	-0.0206025481	0.081108899	-0.0208176572	-0.0791557344	0.0578186272	0.0042670264	-0.1511699288	0.0080001869	-0.0041901661	0.1233712167	-0.0875422983	-0.1135981363	0.0189339292	0.0248393665	0.0291955721	-0.0827662659	0.0020599851	-0.1247246626	-0.0094969711	-0.0398350181	0.0884176091	-0.024252168	-0.0253047745	0.058551152	-0.0080258579	0.0267760232	0.0353069652	-0.1060530877	0.0773777696	-0.0466258446	0.0066071758	0.0614241881	-0.0535118815	-0.018912609	0.0647240787	0.1108851636	0.097494591	0.0763617167	0.0147882471409417	8.450736181940012e-05	0.0002186922535015	7.1414942016750064e-09	0.1666229716701224	0.0477399452889245	0.0277632146881824	0.0022791023761895	0.0484583523430472	0.0378943240186373	0.0023482119118029	0.0014359797928294	-0.000953001378851	-0.0002600463593896	9.082116280919072e-07	6.7624109031785e-08	-0.0004769970149633	-0.0006866470751271	2.275261522838987e-07	4.714842057806014e-07	-6.227280522434417e-06	0.0004267003879597	1.8207322108501445e-07	3.8779022705091066e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948793.1557180925	-732.4241555168992	536445.1435846429	900208452337.4965	1355584.0231726696	-8786.841101694852	77208576.546434	1837608043881.0007	951357.029068545	-2609.024915895774	6807011.011764951	905080196758.1284	997138.9702153762	1071380.005479991	1.08215	21.73568	0.278541667484501	0.1412605567149724	0.0865837532	-0.0334958784	-0.0647532559	-0.070128406	0.0280062906	-0.0393792546	-0.0533586862	0.0918370861	-0.04400157	0.0379538663	0.0560491113	-0.0890453049	-0.0697577924	0.1587443816	0.0877881928	0.0528508133	-0.0251482373	0.1202998388	0.0190257493	-0.0495660897	0.0236323526	0.0772618655	0.0171601703	0.0390555953	-0.0517021585	-0.0675753329	-0.0038163705	-0.0670507314	0.0566855205	-0.0536975334	-0.0339853153	-0.0724649902	0.0335104199	0.0846277812	-0.0772327515	-0.0845653372	-0.1045107656	-0.0804859684	0.0197116351	0.10800663	-0.0777971452	-0.2545069856	-0.0339062816	-0.1375005529	-0.164881451	0.0844894084	-0.145399794	0.1497895995	0.0289022837	0.0420641241	0.0820551248	-0.0425048548	0.1042717843	-0.0559672384	-0.049926	-0.0710526668	-0.0856012381	-0.0840093707	0.0121506977	-0.0600184163	-0.0689944081	-0.0418197427	0.1148855213	-0.0852853448	-0.0969961597	-0.0072151893	0.11320386	-0.059707416	0.0308185919	-0.092311609	-0.0099278329	0.0040265342	0.0080452855	0.0332244829	0.0402636808	0.0276161359	0.0267415919	0.0463885917	0.0270812944	0.0239921559	-0.0287802985	-0.029283807	-0.021767516	0.0509932899	-0.0920299128	-0.0593523004	0.1285307128	0.0507743412	0.0284827195	-0.0464157925	-0.0114133415	-0.044838313	0.1146384559	-0.0330662446	0.0131814792	-0.0795244232	0.0353449086	0.1255691338	0.0344468099	0.1520884184	0.1101861821	0.0948181434	0.0707724105	-0.0039323358252829	-0.0187205829662246	1.5463265042803342e-05	0.0003504602265952	0.0640715657645643	-0.1025514059055581	0.0041051655395228	0.0105167908532065	-0.0018533426734279	-0.050311695016475	3.434879065148876e-06	0.0025312666554308	-0.0004429230750749	0.0005100783037761	1.961808504338055e-07	2.601798759831034e-07	0.0010040341046777	0.001481031119641	1.0080844833559508e-06	2.193453177345074e-06	-0.0001542775290302	-0.0001480502485077	2.1918876083211143e-08	2.38015559636642e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946900.299424165	-1892.8562939274125	3582904.949460619	896620177049.5734	1353843.5795815678	-1740.4435911017936	3029143.893807308	1832892437974.233	951479.5064655172	122.4773969722446	15000.712769096792	905313251223.8644	997568.5280913474	1070144.739700427	1.075732	21.606764	0.1107318830040887	0.0540619748791716	0.0194227964	0.0830294361	0.0081370265	-0.0765368187	-0.1284614519	-0.0530669418	-0.0739134208	0.0585283596	-0.0028281112	-0.0444466313	-0.0231908507	0.125540326	-0.0404126048	0.1405078349	-0.0556462429	-0.0790811331	-0.000927596	0.0273331116	0.1160724901	0.0889135434	0.0072856887	-0.0180686248	-0.0430691326	-0.0597532869	-0.0976763709	0.0018657934	-0.1840645171	-0.0141630112	0.1024651711	0.1999393323	-0.0413455332	-0.075980483	0.0191376989	0.0166889146	0.0824785811	-0.0877298518	0.0102188499	0.1083037781	-0.0893180094	-0.0259666537	0.0681145854	0.0427360253	-0.0974538269	-0.0185260601	0.0712835994	-0.0723311479	0.0670524026	0.053176314	-0.112548817	-0.0758807408	0.0934188567	-0.0917204679	-0.0474594269	-0.0961584875	0.0977293404	0.070792289	0.0715583965	0.0075207286	-0.0265329194	0.1084498808	-0.0217077549	-0.1287842094	0.0799858299	-0.0325734858	-0.1405573927	0.0349586559	-0.0317376217	-0.0622786715	-0.1138971589	0.0156703355	0.1570185683	-0.0022165383	0.1295036665	0.0227261464	-0.0871461317	0.0606025031	0.0419018105	-0.0038446566	0.0453381062	0.0327135943	0.0053153445	-0.0135157104	0.1377277845	0.0119264429	-0.0368741584	-0.0424528674	-0.1635992857	-0.0268576814	-0.0453862955	-0.0811974243	0.0347508648	0.0460629637	-0.0321774195	0.0612203822	0.0572262557	0.064518562	-0.0155842949	-0.0132775939	-0.0857077688	-0.0178372387	0.1094388693	0.0919753525	0.0649037979	-6.667760072787132e-05	0.003865658224555	4.445902438825426e-09	1.4943313509069934e-05	0.0435061925427646	-0.0205653732217996	0.0018927887895681	0.0004229345757519	0.0342983860593761	0.036151728732804	0.001176379286278	0.0013069474903702	-0.0007129262246096	-0.0002700031495347	5.082638017360978e-07	7.290170075865759e-08	0.0004471179796019	-0.0005569161250758	1.9991448768328506e-07	3.1015557036944426e-07	-0.0003303407109183	-0.0001760631818881	3.099824401656219e-08	1.0912498529000787e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950203.3840364264	3303.0846122613875	10910367.95575796	902886471034.2764	1369949.732786017	16106.15320444922	259408171.04518983	1876762270360.4795	958154.7694491168	6675.262983599561	44559135.90021452	918060562218.09	1003709.0678194436	1073594.0019812274	1.187187	23.845402	0.1054579226902919	0.0630118762866953	-0.125485905	-0.0037928452	-0.142534593	0.0233666246	-0.0098663034	-0.0484294455	0.1799506897	0.0224357746	-0.0375965154	-0.0047648317	0.0359335046	-0.0718738928	0.0831197751	-0.0752126235	0.0533983047	-0.0511961058	-0.0375936688	0.0098721289	0.0093773482	0.0946542649	0.1521115515	-0.0093053759	-0.0240395296	0.0651017917	0.0286483028	-0.1120357698	0.0705130355	-0.1175965365	0.0925465383	0.0487147033	0.0131808046	0.0175871086	-0.0916938748	0.0639752623	0.0502382059	0.042282458	-0.0706563893	-0.0550502499	-0.0539623419	0.0398528308	-0.0494999184	-0.1214110501	-0.0153738123	0.0281435807	0.0153331368	0.167966426	0.1062393238	-0.0679204345	0.1094262802	-0.0125805288	0.1022279321	-0.0568586527	-0.1001464756	-0.0139514651	-0.0807624207	-0.0040025051	-0.0344038463	-0.03188613	0.0038446716	-0.0768968716	0.0616413933	-0.1340469339	-0.033316388	-0.017252112	0.1259127365	0.1058874447	-0.0344280945	-0.0644815177	-0.0278805961	0.0459122912	-0.0662320739	0.0683120801	-0.030044678	0.0568896731	-0.0164708815	0.0944427805	0.0158224676	0.056718491	-0.0184155258	-0.1622031205	-0.0044508531	0.0075038981	0.0053911833	0.0095275946	0.0037563857	-0.0593191293	0.0944783612	0.0121533033	-0.0452159347	-0.1349869638	0.0852921382	0.0562742014	0.0386860089	0.0527123149	0.0017739457	0.0314154985	0.1997531491	0.0756466452	0.0593301029	-0.0435182112	0.108643553	0.0889712056	0.0587790397	-0.0076253343816574	-0.0075586567809295	5.814572443208645e-05	5.7133292331891946e-05	0.084264379191552	0.0407581866487873	0.0071004856005376	0.0016612297788973	-0.0122182801084989	-0.046516666167875	0.0001492863688097	0.0021638002313735	-0.0007018885448461	1.1037679763500029e-05	4.926475293861758e-07	1.2183037456157804e-10	0.0006181265130782	0.0001710085334763	3.820803861702142e-07	2.9243918521714827e-08	-0.0003607827595325	-3.0442048614200004e-05	9.267183238293163e-10	1.3016419957588574e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951552.0418174831	1348.6577810567103	1818877.81040481	905451288287.0212	1361653.724443856	-8296.008342161076	68823754.41320616	1854100865291.824	956498.6070227082	-1656.162426408613	2742873.982647665	914889585236.3812	1001076.0820653284	1075428.6164708857	1.315768	26.428038	0.1148008481266329	0.0562884653585123	0.1260350734	-0.1163810487	-0.0272040131	0.0632639377	-0.045009674	-0.0308701118	-0.0636133676	0.0472239665	-0.1665986537	-0.0228062481	-0.0650960066	-0.0392546351	0.0375657353	0.0270410966	0.022421879	0.1040963882	-0.101262354	0.0406567773	-0.0384097279	-0.0746209537	-0.0758065207	0.0186506555	-0.0523205815	-0.0676084403	-0.0842028665	-0.0738391968	0.0105990593	0.0040652097	0.0185387713	0.0830589445	-0.0559384958	0.1026720874	-0.0001080702	0.0639189643	0.0186058911	-0.0007855471	0.0908450924	0.0427871624	0.0224363066	0.0949323151	-0.0359119266	-0.0755617744	-0.0892833716	0.1377612931	-0.0508305173	-0.0664574408	-0.2045104566	0.1151527342	0.0140041805	0.1271689924	-0.0135369102	0.0512036144	0.0321518926	0.1159757202	0.0400019163	0.0399078468	0.0519810864	0.0053329217	0.0042671332	0.0252161138	0.040793995	-0.0820457475	0.1018468823	-0.0409344926	0.0544164769	0.0302420612	-0.0051121058	0.0425579375	0.1557393794	-0.0115983973	0.0251110252	-0.0501814814	0.1738819203	0.0513148856	-0.0026949025	-0.1026912384	0.0539628756	0.0312145378	0.0730310137	0.1202744011	-0.108490323	-0.0297892538	-0.0263200566	-0.0254217309	0.0238513143	-0.0256852033	-0.0369173004	-0.0795602759	-0.0182240273	-0.036299057	0.0140014819	-0.1086148475	0.0890534456	-0.0064052603	-0.0340914722	0.057192095	-0.1091596803	-0.028358115	0.1050914126	0.1353285095	0.1078005821	0.085810973	0.0524223074	0.0059037214378037	0.0135290558194611	3.485392681518299e-05	0.000183035351366	0.049342264040419	-0.034922115151133	0.0024346590206344	0.0012195541266289	0.0108160934738918	0.0230343735823907	0.0001169878780359	0.0005305823663331	-0.0008510093298169	-0.0001491207849708	7.242168794354094e-07	2.2237008510307584e-08	-4.3822963444961616e-05	-0.0006619494765231	1.920452125098442e-09	4.381771094692877e-07	-0.0004160185695115	-5.523580997899999e-05	3.050994704036195e-09	1.7307145017839477e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951095.7228082782	-456.3190092049772	208227.0381618121	904583073944.201	1366252.5924258474	4598.867981991498	21149586.71578655	1866646146310.3489	957536.6736227922	1038.066600084072	1077582.2662101046	916876481332.6016	1005678.0274545052	1081525.4943326588	1.265861	25.425638	0.0794256222125489	0.0454961420417344	0.0650216354	0.1186059155	0.0382985758	0.0163677974	-0.0045264619	0.0197385315	-0.0845868933	-0.0120622759	-0.0158173391	0.0098401821	0.0250616925	-0.1394785203	-0.1355430866	-0.0113318225	-0.1340556909	-0.0080746344	-0.0691124491	-0.0399971042	0.1121078014	-0.0320026668	0.0854969289	-0.0423066108	0.1522478603	0.0751091385	0.0787018676	-0.0739133647	0.0498258059	-0.0618587288	0.0078776509	-0.0056133077	0.0980675743	-0.0605412728	0.0998199301	0.0731492932	0.0296050982	-0.0657595478	0.0011028429	-0.0602305837	-0.0355616713	-0.0151259195	-0.0114570466	0.0139253172	0.0196737196	0.0539435343	0.1059843624	0.2322933372	-0.0746860513	-0.0881886845	-0.1312843596	0.0651385634	-0.0129031129	-0.0927706297	-0.0368938809	-0.0385849554	0.0654186434	-0.0754243227	-0.0478279852	-0.0972293151	-0.0978993147	-0.107661431	0.0786781648	-0.0214100087	-0.0026063981	-0.0241650679	-0.0667740314	-0.0212621792	-0.0214806031	0.0786186355	-0.0411026968	-0.0642662686	-0.1386525539	0.0488359909	0.0004304593	-0.0305151567	-0.0522549031	0.0681305364	0.051637313	0.0231929769	0.0552200454	-0.0117324231	0.1444124204	0.0880752897	0.0846640672	-0.0047008472	0.1278589116	-0.04522457	0.1368072481	-0.0200261307	-0.0143187341	0.036902493	0.0934360671	0.1009665971	0.0145482452	0.0524644732	0.060655692	0.0402091119	-0.0185950804	-0.0153626994	0.0124885018	0.0083073313	0.1069103263	0.0825001988	0.0458586883	0.0115970542485825	0.0056933328107788	0.0001344916672445	3.241403849429044e-05	0.0203646576053699	-0.028977606435049	0.0004147192793839	0.0008397016747045	0.0110272093780565	0.0002111159041647	0.0001215993466674	4.456992499127922e-08	-0.0001749765972369	0.00067603273258	3.061680958060432e-08	4.570202555195818e-07	9.604289454756554e-05	0.0001398658579925	9.224237593074794e-09	1.956245823198577e-08	-0.0004909913201901	-7.497275067859998e-05	5.620913344315514e-09	2.410724765020173e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949202.3132388452	-1893.409569432959	3584999.797620303	900985031457.9749	1363476.1980932204	-2776.394332627068	7708365.490243698	1859067342766.743	955521.1747792262	-2015.498843566049	4062235.588416081	913020715451.4724	1001757.010061682	1076610.163528552	1.119521	22.4863	0.2068756694813348	0.1046895246627594	-0.0569155848	0.0898783963	0.0180474845	0.0562030101	0.087630423	-0.0108159647	-0.073906476	-0.0793732547	0.1187984562	-0.060356474	-0.0561773657	0.0473482835	-0.037441174	-0.0058835606	-0.0458896953	-0.0547503444	0.0765055985	0.1976256983	0.1117011425	-0.1327113015	-0.0760468546	-0.206229183	0.0871971342	-0.0880836604	0.1151644961	-0.011314369	0.0401154321	-0.0843884506	-0.0622904888	-0.0129673378	0.0326237604	0.0254940364	-0.0038046333	0.0083999323	0.0828158113	0.0837501809	0.0333493927	0.0036916292	-0.0158544818	-0.0175362646	0.0006760261	-0.009026778	-0.1743011008	-0.0912336656	-0.169259492	0.0348949777	-0.0074948065	-0.0499974415	-0.0616903114	-0.1020005001	-0.0077604513	0.0725965509	0.1907871302	-0.0453320337	0.1046644789	0.0752337903	0.1195601887	-0.2129076138	0.0096744683	0.0366517095	0.157663752	-0.0234903896	-0.0608561812	-0.0121840792	-0.0136139913	-0.0460988423	-0.0392729498	0.0358668227	0.0340311242	-0.0326042689	0.0189883823	0.0796882617	-0.0984662736	-0.0769289374	0.0487722663	-0.0159292165	-0.0034921859	-0.0591532821	-0.00171757	-0.0024176349	-0.0310380155	-0.0786685826	0.0165706217	-0.1175612738	0.1879526908	-0.0091729859	-0.0091823344	0.0216480187	0.0080226923	0.0612813158	0.0240218865	0.0165637189	-0.0390808678	-0.0196774924	0.0413923263	0.0106025615	-0.2432754719	-0.2071758571	0.084269892	-0.0453732537	0.105973176	0.0790446912	0.0391140859	0.0022211845757027	-0.0093758696728798	4.933660919339584e-06	8.790693212282717e-05	0.1072966694762129	0.086932011870843	0.0115125752806876	0.0075571746879123	0.0478013202911853	0.0367741109131288	0.0022849662215804	0.001352335233451	-0.0007090289928078	-0.0005340523955709	5.027221126420433e-07	2.85211961215017e-07	-0.0004769564553843	-0.0005729993499318	2.2748746033275573e-07	3.283282550223405e-07	-0.0001221695252032	0.0003688217949868	1.3602951645735885e-07	1.4925392888375324e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
