global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
993424.5522075274	-578.2203161901562	334338.7340550442	986892340928.7264	1415893.9557250591	2888.79851389979	8345156.853909636	2004755693858.756	1019965.8578159644	-388.89578714000527	151239.93325524428	1040330351110.256	1056739.0459320615	1015247.5327796256	1.272208	23.645748	0.0938947321960827	0.0573549735712989	-0.0389135134	0.0012554157	0.0030615734	0.1525998471	0.0915526461	0.0615312531	-0.0333888651	-0.0140652673	-0.0316845076	-0.0488746509	0.0918736052	-0.0098474712	-0.0669498686	0.0822676019	-0.0523998285	0.0729539268	-0.0043592207	-0.0803816457	-0.0553327875	0.0365163175	0.0608138462	0.0967708801	0.0471033263	0.0304630411	0.0826038306	0.0754983125	-0.0197774037	0.0143817525	0.0900437183	0.0056822029	-0.0861932154	-0.1197691214	0.0019994366	0.0473113308	0.0362767096	0.1002881868	-0.0081599404	-0.1297243222	-0.0621566211	0.1529924212	0.017794139	-0.0738269156	0.0166557287	0.0231962081	-0.0839172593	-0.1685470469	0.1037712688	-0.0289881503	0.0877403891	-0.0467231928	-0.0030782343	-0.0879289512	0.053193305	0.0660129918	-0.0005789509	0.0075051168	0.0717558015	0.1037678935	-0.0142852318	0.0416170792	-0.029249084	0.0975033514	-0.0482462622	0.0026524832	-0.0346304947	-0.0296885169	0.0689105568	-0.1700580515	-0.0996620493	-0.0487832945	-0.0456594019	0.0340815673	-0.148147997	0.0079244461	-0.0444588452	0.0470155969	0.1221880482	-0.0320369093	-0.0486356816	0.0707376489	0.0250576516	0.0342346037	-0.005124931	0.1269671678	0.0043641471	-0.1571497121	-0.0915582974	-0.1105152011	0.0038400206	0.0263377771	0.0528756626	-0.0107121023	-0.0640456433	-0.0350979539	-0.1023526936	0.01227693	-0.0131470017	-0.1030445749	-0.016507187	-0.1103563852	0.0127450246	0.0777078465	0.112689161	0.1044804285	0.0912392418	-1.8654983875876496e-05	3.3695917338150145e-05	1.1354148452594476e-09	3.480084234092121e-10	-0.0343191850831914	-0.0490682129965591	0.0011778064647743	0.0024076895266756	0.0001287211456855	4.278416209045258e-05	1.6569133346587718e-08	1.8304845257821198e-09	6.303218013393734e-05	0.0004850411280892	3.973055732437125e-09	2.352648959380799e-07	-0.0003189936018164	-0.0004099508961323	1.6805973723972757e-07	1.0175691799979996e-07	0.0002020101732866	-8.758180299999743e-09	4.080811011128216e-08	7.670572216730357e-17	0.0	0.0	0.0	0.0	0.0	0.0
993536.3658898516	111.8136823241366	12502.29955488294	987114510345.613	1412065.2661671925	-3828.689557866659	14658863.730517194	1993928315915.824	1019217.5741407982	-748.2836751661962	559928.4585202294	1038804463437.4536	1055796.4855152976	1013166.5139774134	1.238697	23.022905	0.1104696736963037	0.074309656025317	0.1078429549	0.0424113572	-0.043528497	-0.1354111813	0.0577024392	-0.0924048907	0.0915595191	-0.0969338762	0.0246473226	0.0375626356	0.0224409606	0.0827704403	0.1396375195	-0.0326678776	0.0819674107	-0.0011849175	-0.0667501265	-0.0122338401	-0.0645819793	-0.0937874578	0.0477857879	-0.0085847665	0.1624528406	-0.000515239	0.0138049371	0.1042300002	0.0370906808	0.0230041672	0.0320919968	0.145622529	-0.0285195609	-0.064483722	0.0413751873	-0.0617501483	-0.0320711313	0.0032863371	-0.1491030003	0.0451644598	0.0181905003	0.0528571814	-0.084802396	-0.0346948322	-0.0201169912	-0.0932981346	0.0032917517	-0.074977793	-0.0019967866	-0.0997249354	-0.1296091022	0.0648819784	-0.1062061768	0.0275432113	0.0514796834	-0.0143031219	0.0632097496	0.0348572113	0.0417356207	-0.0682233445	0.0398781858	0.1146856668	-0.0683364524	0.1060338108	-0.1290053241	-0.0195696341	0.0213073259	0.045442977	0.0727119199	0.1909255967	-0.0953216797	-0.0427580588	0.17012034	0.1406564953	0.0355076629	0.0046225679	0.0161571972	-0.1939476533	0.1306004024	-0.0118196188	-0.0271957536	-0.1149783158	0.0163009282	-0.0510236	0.0778040804	-0.0432046925	0.0890934653	-0.0393691179	0.1513109618	0.0090093073	-0.2190617269	-0.0178694511	-0.0014596753	-0.0524038815	-0.0112778268	0.0696577985	0.1988140258	-0.1280606143	-0.1178679012	-0.0998750634	-0.1053878048	-0.0659256684	-0.0165722219	0.0819292556	0.1121369276	0.102329975	0.0866153656	-1.9363947004080728e-05	-7.089631282042319e-07	5.026287171531303e-13	3.7496244357684703e-10	0.0350771085723664	0.0693962936555578	0.0012304035457975	0.0048158455731284	0.0023513613586914	0.0022226402130059	5.528900239147067e-06	4.9401295164709125e-06	-0.0005009888612618	-0.0005640210413957	2.509898391083951e-07	3.181197351371321e-07	-0.0001060505607843	0.0002129430410321	4.534473872399862e-08	1.1246721442664509e-08	0.0002019736384222	-3.653486440000097e-08	4.079335061750158e-08	1.3347963167264584e-15	0.0	0.0	0.0	0.0	0.0	0.0
992059.91251946	-1476.453370391624	2179914.554940786	984182870028.1184	1412074.1088574526	8.842690260149539	78.19317103694351	1993953288905.569	1018169.646722561	-1047.9274182372028	1098151.8738932894	1036669429507.1448	1055199.9094223662	1005032.1068030632	1.353136	25.14992	0.1410027760079443	0.0912464673386846	-0.1016891589	0.0487255113	0.033659448	0.1050580373	-0.0883643096	0.0938490713	0.0280798414	0.000745605	-0.0129548776	-0.1443197954	0.1138937816	0.0023417209	-0.0514887404	0.1256884655	-0.1130089118	0.0038516543	-0.050058239	0.0244964841	-0.0780755726	0.0244388549	-0.1202996897	-0.0026179863	0.0939599574	0.0087204945	-0.0307501613	0.1690919969	-0.1304249512	0.0436832687	0.0663688974	-0.0453305882	0.1048592347	-0.0882897077	0.0252584655	0.0001965553	0.1536415727	-0.0387859979	-0.0952590926	0.0393369649	0.0651223896	0.0592888325	-0.048829849	0.0976933371	0.0443521223	-0.0482967107	-0.1629772246	-0.1203822986	-0.0926470976	-0.0253273285	0.065304701	-0.1330614344	0.041231303	-0.0001717583	0.0838400171	0.0642918368	0.0657785775	0.0662136566	-0.1001391965	0.0142436334	0.0448276682	0.0287342961	-0.1061092815	0.0857634455	0.0345365166	0.0176507533	0.0856442268	0.1291821942	-0.0538424484	-0.0701863485	0.0233130075	-0.1067407586	0.0029257138	-0.0539340402	-0.1763748781	-0.0302170912	0.1106047121	-0.0361379116	0.0129730847	0.0802256541	0.0099705019	0.0822846961	0.0032246274	0.0694181739	-0.1629321612	-0.0480082132	-0.0757686098	-0.1368176946	-0.0434951993	-0.0686637358	-0.0041513806	-0.1015971099	0.041381692	0.0750789452	-0.1024842041	-0.0192685539	-0.0108285844	0.0910879116	-0.0892370231	-0.0254673028	-0.0757167326	-0.0056660915	0.0687531711	-0.0248642269	0.1115355072	0.1	0.0816496581	2.643557151316145e-05	4.579951851724218e-05	2.097595896411209e-09	6.988394412274731e-10	-0.0484333942742409	-0.0835105028466073	0.002345793680924	0.0069740040856932	0.0001234018513116	-0.0022279595073798	1.5228016907130234e-08	4.963803566524041e-06	0.0002640203954381	0.0007650092566999	6.97067692072907e-08	5.852391628365335e-07	-0.0003574852680059	-0.0002514347072216	6.321941199561171e-08	1.2779571684125016e-07	0.0001140473196349	-8.79263187873e-05	1.3006791115905049e-08	7.731037535485905e-09	0.0	0.0	0.0	0.0	0.0	0.0
992518.0700227591	458.1575032991823	209908.2978293402	985092119321.7026	1417883.389269519	5809.280412066262	33747738.90601676	2010393305566.418	1021433.6985864744	3264.0518639134243	10654034.5703167	1043326800608.0448	1059343.2732766888	1004058.8621441833	1.155986	21.485615	0.0789139658278155	0.0492355524452975	0.1056438842	-0.1035500415	-0.0397454524	0.0647286679	-0.0286556569	-0.0693512356	-0.0741680971	-0.1379949801	0.0181891249	-0.0777413705	-0.0038637515	0.0509891146	-0.0401122103	-0.0488626725	0.0570250495	0.0090441925	-0.0397748441	-0.1136853206	-0.150583154	0.0434695082	-0.063081015	0.1093932506	0.0791072469	-0.084573445	0.035752662	0.0713356801	-0.0785006766	-0.0861014251	0.0129522043	0.0617899085	0.0053818376	0.0625106214	-0.0709017027	-0.011064232	0.0497925338	-0.0035991549	-0.0866892895	-0.009165631	-0.0159864158	0.0550760267	-0.0922223928	-0.0529908945	-0.0398807773	0.0794130025	0.0666577396	0.1573878083	0.0856970427	-0.0841864339	0.0329340113	0.0965649579	-0.038076163	-0.061158201	-0.0347582192	0.0723252557	0.0610569082	-0.0281400962	-0.0345440787	0.1384433073	0.0623194889	0.0657419605	-0.0949386843	-0.0025349467	-0.0211897713	0.0871657169	0.0965945084	0.0219548236	0.1070168553	-0.0238543028	-0.0380753792	0.0300115798	0.0558968659	-0.1329449635	-0.0087089618	0.0153335182	0.0905218751	-0.0385236494	0.0046875715	-0.032323389	0.0021032232	0.0011419642	0.0368632581	-0.0330513099	0.1770872927	-0.0599384859	0.0187960916	-0.0985696786	-0.0100860105	0.069887318	-0.0512364532	0.0169518189	0.0810204445	0.0334550613	-0.0981490026	0.138630325	0.0991028978	0.0427473766	-0.0926705514	-0.0049691739	-0.0665463321	0.0444675528	0.0965413074	-0.02170665	0.1108851636	0.097494591	0.0763617167	-2.876657461570176e-05	-5.5202146128863205e-05	3.047276937232367e-09	8.275158151207369e-10	-0.0049766741032044	0.0434567201710364	2.476728512950532e-05	0.0018884865280237	9.11527486664454e-05	-3.224910264515459e-05	8.308823589448165e-09	1.0400046214177167e-09	-0.0002029790915689	-0.000466999487007	4.120051161413589e-08	2.1808852086480118e-07	-0.0002050205572623	0.0001524647107436	2.3245488022129623e-08	4.2033428900144045e-08	0.0002019790100444	8.793169040949999e-05	4.079552049851583e-08	7.731982178272153e-09	0.0	0.0	0.0	0.0	0.0	0.0
991432.702357006	-1085.3676657531178	1178022.9698623717	982938803302.9156	1416107.8721658124	-1775.5171037064863	3152460.9855542704	2005361505609.9849	1019262.0366893016	-2171.661897172802	4716115.395632174	1038895099436.0232	1057954.5247386086	1006688.1158299814	1.180739	21.945677	0.1028297836224286	0.0725301400773232	-0.0806063101	0.0848207055	-0.0896628666	-0.0394996525	-0.0401429593	0.0349216359	0.102739382	0.1443916428	0.0417501787	-0.0419289569	0.0259549335	-0.0142324957	-0.0412121097	0.036200577	-0.1544796386	-0.1572872399	-0.0381104919	0.1156933684	0.0376515685	-0.0746067829	-0.0605732004	0.153218573	0.0958446089	0.1192603946	-0.0369457703	-0.037267424	-0.0963987078	0.005845772	-0.0215112064	-0.0510525612	0.0242328541	-0.0386409446	0.0530983236	-0.1193209397	0.0836473661	-0.0235815232	-0.087547691	0.0211272267	0.0433391677	0.1458243205	0.0378705026	-0.0284989088	0.115456691	0.072908825	-0.0063990782	-0.0291743835	0.1323395818	-0.0024748448	-0.0101418286	-0.088567333	0.1699346441	0.1483676513	-0.0013334844	-0.0210664301	-0.0172962206	-0.0228047503	-0.050233386	0.145418357	0.1534388516	0.0603185249	-0.075390486	0.0228209584	0.0206397459	-0.0575704829	0.0156950685	0.0136210241	-0.0974434253	-0.1288042521	0.0740811588	-0.0644686652	-0.0661379567	0.0953654904	0.0099596586	-0.1288222624	0.0452760585	-0.1097295944	0.1568480398	0.0101791689	0.0625079229	0.1107465524	0.0201412823	0.0257282138	-0.0378736281	0.0080923455	0.0281750533	-0.044916529	0.0024529763	0.1029346595	-0.0184183114	0.0884987794	0.0506735077	0.1525099511	-0.0790266207	-0.1549548901	0.0662539837	0.0713273019	-0.0982505933	-0.0678744509	-0.0285640143	-0.0747936339	-0.0087230327	0.0577685347	0.1101861821	0.0948181434	0.0707724105	-1.7347644813980878e-06	2.7031810134303672e-05	7.307187591370427e-10	3.0094078059203765e-12	-0.073193848699816	-0.0682171745966116	0.0053573394874915	0.0046535829099445	0.0002248699064892	0.0001337171578227	5.056647484446156e-08	1.7880278296195462e-08	0.000353033857263	0.0005560129488319	1.2463290437399225e-07	3.091503992687451e-07	-0.0003379642260212	-0.0001329436687589	1.7674019063076128e-08	1.1421981807010877e-07	0.0002020595936108	8.058356640002276e-08	4.082807937016165e-08	6.493711173746877e-15	0.0	0.0	0.0	0.0	0.0	0.0
991156.0874949112	-276.6148620948661	76515.7819317618	982390389778.22	1421624.8978460173	5517.025680204853	30437572.356039826	2021017350175.699	1023130.8249029934	3868.788213691791	14967522.242400516	1046796684866.6796	1060913.012142707	998768.1717048268	1.156718	21.499214	0.0643852830027373	0.0493864026598046	0.0349912286	-0.0757742071	0.0483017516	0.1146918428	-0.0801572736	-0.0184944845	-0.0403019995	-0.0925211247	-0.0614179318	-0.1035779744	-0.0191763528	0.040065857	-0.0554579961	-0.0263286117	-0.0851735064	0.0315244537	0.0598187768	-0.1181700837	-0.0306230964	0.0186578797	0.0596450257	-0.043096351	0.0057876837	0.0211781383	-0.0175009379	-0.0185071567	-0.0313420803	-0.0561808632	0.0990079974	-0.0590758857	-0.1687587163	0.0628584115	-0.0463725204	0.0668294488	-0.0701992928	0.1655716139	-0.0794552516	-0.0697699908	0.1090355343	0.0082811973	-0.0665797739	-0.0037152216	-0.0398989106	0.0236299335	-0.0118899082	-0.0747690095	0.0494950664	-0.0292981051	0.0388668004	0.0224809599	0.0468764929	-0.1100815634	-0.0487906209	0.0710653185	0.0278673138	-0.0283559313	0.0477748449	0.0099578621	-0.0664048101	0.1427334842	-0.0154166003	-0.0118857063	0.1321172032	0.126395698	-0.0688401644	-0.0184158179	0.0381359086	-0.0413112354	-0.0444382943	0.069584533	-0.0031459154	0.1246946352	-0.0321696948	0.0147605743	-0.1140463759	-0.1748410683	0.1326081751	0.0189713991	0.0044744135	-0.0040746684	0.0563895595	0.0325949783	0.133329612	-0.0313495558	-0.0896808859	-0.1253740759	-0.0788406119	-0.0114037252	-0.0429298961	0.0323392801	0.0624112933	-0.022241546	-0.0833067028	0.0042774609	-0.0004504798	0.0495979136	-0.0828628085	-0.0914949444	0.0353196237	-0.0929114641	-0.1454213177	-0.0944665916	0.1094388693	0.0919753525	0.0649037979	-1.6162532091357207e-05	-1.442776760995912e-05	2.0816047820698547e-10	2.6122744360415156e-10	-0.0260908328237263	0.0471030158760897	0.0006807315574356	0.0022186941046231	0.0001109684796176	-0.0001139014268715	1.2314003468641708e-08	1.297353504338644e-08	0.000308003959779	-4.502989748400002e-05	9.486643923954384e-08	2.027691667419551e-09	-3.9968890148678327e-05	0.0002979953358725	8.880122020177703e-08	1.5975121797171152e-09	0.000202006068324	-5.3525286799999785e-08	4.0806451639720564e-08	2.8649563270222305e-15	0.0	0.0	0.0	0.0	0.0	0.0
991277.1132094868	121.02571457566228	14647.223588549672	982630315172.9336	1415438.949107847	-6185.948738170322	38265961.791271	2003467418651.526	1021905.8420523836	-1224.9828506098129	1500582.9842881432	1044291550020.7913	1059568.7205423138	1002232.6832359994	1.141617	21.21855	0.0777996830791628	0.0436598731610546	-0.0083769189	-0.0078507905	-0.174748382	-0.09264068	-0.0716279349	-0.0372626852	0.0175783895	0.1455114593	0.188651511	0.0141228577	0.088621793	0.0063816806	-0.0804918845	-0.0232467827	-0.0036316402	-0.0981822665	-0.0837486188	0.035510016	0.0891882168	0.0253303563	0.0876209522	-0.0647457454	0.1247851421	-0.0681137727	-0.1674833793	-0.0007014471	0.0414467929	0.0448321477	0.0162201337	-0.1677204535	0.00870688	0.0895438845	-0.0571762012	-0.0951908949	-0.0059015658	0.0452558113	-0.0870405581	0.0232379034	-0.1112320065	0.0049926228	-0.1356385195	0.0351965244	-0.0752073886	0.0638951332	-0.0519185833	-0.0156073242	-0.0131319258	0.0295385584	0.0299844964	0.0849550373	0.086279053	0.1703677769	0.066234332	-0.0546750272	-0.0239164425	0.0816358933	0.0757500809	-0.0928387051	-0.0925027561	0.1143783722	-0.1545313854	0.004412264	0.0935739304	0.0086344733	0.022609927	-0.0068248688	-0.062784078	0.0089247294	0.0854336176	0.0491044303	-0.0397018653	-0.0172165136	-0.0027217788	-0.0159394693	0.0622496771	-0.1907886756	0.0320797681	-0.0755874703	0.0892706252	0.101956271	-0.0260204699	0.0365980576	-0.0104913286	0.0197143028	-0.035685336	-0.0586297249	0.1474498725	0.0635390607	-0.0926854746	-0.0325053556	-0.0217686547	-0.0298054122	-0.0175146667	-0.1407332177	-0.0074848727	0.1118891562	-0.1265889874	-0.0320038904	-0.0488657631	0.0850364943	-0.021464916	-0.068284182	0.108643553	0.0889712056	0.0587790397	-0.0053828201571803	-0.0053666576250889	2.880101406492529e-05	2.897475284454655e-05	-0.0654912792874427	-0.0394004464637163	0.0042891076627058	0.0015523951815401	0.011489569681899	0.0113786012022814	0.0001320102114752	0.0001294725653205	0.0004640320213792	0.0001560280616002	2.1532571686526637e-07	2.4344756006715822e-08	-0.0003169529933373	-0.0002769841031886	7.672019341920502e-08	1.0045919998547457e-07	0.0002020734592967	6.73909726999866e-08	4.0833682952135076e-08	4.541543201450339e-15	0.0	0.0	0.0	0.0	0.0	0.0
990928.3522444576	-348.7609650292434	121634.21072812912	981938999281.9158	1413221.2234360366	-2217.725671810331	4918307.155406583	1997194226370.048	1022826.5697062084	920.7276538248408	847739.4125177957	1046174191696.9692	1060315.0943410269	1001530.8093528824	1.169211	21.731407	0.0756441920504522	0.0383075685721837	-0.0522320142	0.0504278208	0.0658015715	0.0990199815	-0.1579027572	0.0542089112	0.0019360655	-0.0303700981	-0.0037641913	-0.15556629	-0.0606822416	-0.0487127809	-0.0433033771	-0.0113876546	-0.1982973661	-0.0307002081	0.071192356	-0.0778216708	-0.080844022	0.0798269836	-0.0310283278	-0.1109175172	0.034910499	-0.0868950947	0.0109749282	0.0359057092	-0.1023199599	-0.0061783315	-0.0511064367	-0.1709112631	0.091920537	-0.0659436054	0.0876190533	-0.1400019635	0.0067933033	-0.0187183036	0.0365232817	0.0882439891	-0.2427118896	0.0105775742	0.0254323163	0.0533728009	0.0963005589	-0.0625544798	0.1111396173	0.0889074873	0.1374407752	-0.0257533139	0.0190703077	-0.0664460177	0.1288226088	-0.077860047	-0.0403737002	0.134869751	0.0558199598	0.0574526802	0.0068468865	-0.0943563158	-0.0543881423	-0.0161597296	-0.0813442544	-0.0373869957	0.0378542943	0.1133470655	0.014783306	0.0531979355	-0.0272150155	-0.0691861534	0.1784402973	-0.0693677584	0.0296946494	0.0229028467	-0.0724184516	-0.0907203161	0.1582582696	0.0923229299	-0.0041830596	-0.0486478247	-0.0083812984	0.0398773655	0.0796129231	0.0424485457	-0.0441266579	-0.1342835932	-0.0976307961	-0.0706700575	-0.0464619313	-0.0549971357	-0.1101515762	-0.0232023865	0.0167827515	0.0565853541	-0.1504851198	-0.0394181221	0.0825611359	0.0053852478	-0.08364388	0.0743291009	0.0830725703	0.0420108648	0.0977910284	-0.0739105822	0.1078005821	0.085810973	0.0524223074	-3.172815767982229e-05	0.0053510919995004	2.863418558711802e-05	1.0066759897556662e-09	-0.0337411024060116	0.031750176881431	0.0011384619915729	0.0010080737320021	0.0001006734533035	-0.0113888962285955	1.0135144200051996e-08	0.0001297069573057	0.0002320006132495	-0.0002320314081297	5.382428454814408e-08	5.3838574358651425e-08	-5.976538749896676e-06	0.0003109764545874	9.670635530775133e-08	3.571901542901652e-11	0.0002020007831953	-7.267610139998566e-08	4.08043164115146e-08	5.2818157147009975e-15	0.0	0.0	0.0	0.0	0.0	0.0
991478.6497418148	550.2974973572418	302827.3355976436	983029912893.8524	1418002.3095425868	4781.086106550181	22858784.35824717	2010730549868.11	1022707.785130266	-118.7845759424381	14109.775481824843	1045931213766.0544	1059053.319037706	1000586.4443456064	1.161103	21.580723	0.0340168373061777	0.0203086310174946	0.0408854781	-0.135211901	-0.1079213602	-0.0536606768	-0.0802314265	-0.0419563118	-0.0957803805	-0.0154409386	0.1512744576	-0.0382456181	-0.0279646244	0.0315841032	-0.100864256	-0.0552516422	0.0724473349	-0.1457778287	0.0316224513	1.71026e-05	0.0741800842	0.1202949313	0.0257027956	-0.1378086903	-0.0540160396	0.176207751	0.0351208029	0.0174407511	-0.0682183695	-0.0738430498	-0.0948050241	-0.0562967688	-0.0841772626	0.0987264343	0.0076337038	-0.0305746231	0.0091580009	-0.0689210608	0.0073601274	-0.0173726991	0.0642308994	-0.0256777724	-0.1390674922	0.0734207376	0.0499488157	0.0580304626	-0.0929954676	0.0578285209	0.0439702246	-0.0172082582	0.0761004864	0.0852604105	0.0042974412	0.1150274064	-0.1088428628	0.0081973629	0.0388000365	-0.0103663332	-0.151104564	0.013126887	-0.1875006301	0.0918764007	0.119918727	-0.0868801128	0.0297921347	0.0564270577	-0.0617169418	0.00205707	-0.0044087319	-0.0656269661	0.1648309652	0.0683113768	-0.0817485808	-0.0036236633	0.0491991762	-0.0037694395	0.0273621971	-0.032422825	-0.0690663665	0.0934527735	0.096320155	0.0238958681	-0.0541163191	0.0100428868	0.0183600937	0.0445331314	-0.0696701867	-0.0459619113	0.1265073878	0.1912968001	0.0102080447	-0.0376907965	0.0623881078	0.0557449535	-0.0510562744	0.0193921721	-0.1647194666	0.0853346458	0.0154458925	0.0693430259	0.0516630973	0.0391582632	0.1348968779	-0.0462271848	0.1069103263	0.0825001988	0.0458586883	-0.0169997318277097	-0.0169680036700298	0.0002879131485461	0.000288990882214	-0.0337681009012555	-2.6998495243901743e-05	0.0011402846384773	7.28918745434985e-10	0.0044723523069194	0.0043716788536159	2.000193515720728e-05	1.9111575999152435e-05	9.298905440423477e-05	-0.0001390115588452	8.646964238993734e-09	1.932421349259064e-08	0.0001080094434866	0.0001139859822364	1.2992804146418935e-08	1.1666039882285038e-08	0.0002019951985313	-5.584664000018481e-09	4.08020602296993e-08	3.1188471993102424e-17	0.0	0.0	0.0	0.0	0.0	0.0
991251.0898777628	-227.55986405198928	51783.49172735984	982578723183.8528	1417660.4981023264	-341.8114402603824	116835.06069287694	2009761287879.7363	1022974.3810629158	266.59593264979776	71073.3913054155	1046476584311.0555	1060673.354202727	1012325.3804339418	1.268474	23.576351	0.051427982296228	0.0320697990292493	-0.0560248679	0.146667293	-0.0073290126	0.0534257136	-0.1003940609	0.0006591241	0.096184635	0.0652734011	-0.0349148694	-0.0892076631	-0.0696602548	-0.0630455443	0.0128527394	-0.1130324029	-0.1906043612	-0.1291007348	0.0279868385	-0.0245846868	0.0640394487	0.0988143293	0.1007787294	0.0900518494	-0.1208645794	0.0400401889	0.0530624296	0.0306059177	-0.0356417528	0.0207965626	-0.0140143052	-0.1352595031	-0.0682413228	-0.0226505858	0.08975418	-0.025824928	0.0091172694	0.067933056	0.0692830013	-0.0194268244	-0.0630559628	-0.0463845753	0.0631370907	0.0945950026	0.1412951777	0.066105551	0.0766340539	0.0233092847	-0.0596821258	-0.0063844206	-0.0585147434	-0.0135353059	0.2014648453	0.0144452056	-0.0199168397	-0.0081771136	-0.0082166516	-0.133884393	0.0454542443	0.0342533238	-0.1649558326	-0.0862341562	0.0224761476	-0.0101968832	0.0688677768	0.1173445939	-0.0598110275	-0.0356723482	-0.0411102868	-0.0254567694	0.0830952652	-0.0320043123	-0.0172462395	0.146128935	-0.093779365	0.0090613878	0.056415535	0.114036567	0.002087359	0.0477527084	-0.0141584522	0.031656376	0.0885467146	0.06942386	-0.055565451	-0.0534267339	-0.0213828206	0.0458598528	0.0217014348	0.0828821029	-0.0923243367	0.123249427	0.041504265	0.0139417838	-0.0659194633	-0.1097358996	-0.0347729826	0.1367261704	-0.0030792382	0.0767515846	0.0162061446	-0.0132931068	-0.0542081352	-0.0097732138	0.105973176	0.0790446912	0.0391140859	0.0129068527451607	0.0299065845728704	0.0008944038008142	0.0001665868477852	-0.0338309461158274	-6.284521457189385e-05	0.001144532915092	3.949520994587378e-09	0.0001138670170917	-0.0043584852898277	1.29656975813615e-08	1.8996394021644453e-05	0.0002899977740443	0.00019700871964	8.40987089506489e-08	3.8812435614217835e-08	4.201784146440346e-05	-6.599160202219654e-05	4.354891537455974e-09	1.7654990013277426e-09	0.0001229941758144	-7.900102271689999e-05	1.5127567284263538e-08	6.241161590316147e-09	0.0	0.0	0.0	0.0	0.0	0.0
