global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
994252.2087628776	-965.7824199431344	988537454629.8608	932735.6826712168	1464531.8202908586	-28036.4899584488	2144853452644.456	786044769.1902004	995812.6687606474	-2326.161804372561	5411028.74012181	991642871264.2028	1047367.5651785714	1188353.013718378	1.681917	38.706791	0.1061140437349225	0.0562179894421563	0.1295440324	-0.0337806851	0.0758921153	-0.0216822984	0.0994354828	-0.0107548559	-0.000271613	-0.001335185	0.0056656076	-0.0885545329	-0.0719691643	-0.0892877821	0.1181625114	0.0319837351	0.1224114413	-0.1085300788	0.0439956991	0.0205589536	-0.0725741379	-0.1018759264	-0.0157776329	0.0416428933	-0.0667436441	0.0288547502	-0.0911774002	0.1714554202	-0.0978049266	0.043764955	-0.0837945306	-0.0762193621	-0.0305648805	0.0449194143	0.001381977	0.0863139293	-0.0936504709	0.0267716665	0.0562212071	0.0420995353	0.0881892528	-0.057057299	-0.1496855387	0.069998833	0.062140807	0.0172621893	-0.0629733985	0.0022982303	-0.165824277	0.014991237	-0.1020362108	-0.0010217508	0.0229477084	0.078290164	-0.0112414033	0.0785239496	0.0281725852	-0.0075480827	-0.0293187249	0.0854822366	-0.0313136387	0.1154353975	0.1837120873	-0.095978894	-0.04120417	-0.0511012633	-0.0019877449	0.0877941618	-0.0158911549	-0.0741719615	-0.0249117769	-0.0737151868	-0.0851257295	0.0616278227	0.0684035604	-0.1175458579	0.0431363748	-0.0898006469	0.0197647008	-0.079908031	-0.0728803474	0.0438135837	0.0065165146	0.1350452285	-0.1325471476	0.0053557067	-0.1028910882	0.112689161	0.1044804285	0.0912392418	0.0272867324212313	-0.0220898675754597	0.0004879622495013	0.0007445657662278	-0.0553072782699075	-0.0162917664193287	0.0002654216530619	0.0030588950296249	0.0636655671050618	-0.0027002606179706	0.0040533044348091	7.291407404963498e-06	0.0044686473387774	-0.0008413733568657	1.996880903836234e-05	7.079091256436238e-07	-0.0004471836886719	-0.0004572448396635	2.0907284339896318e-07	1.999732514142068e-07	0.0005900019138744	2.0247859139000323e-06	4.099757997127989e-12	3.48102258375455e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992948.3777018036	-1303.8310610740446	985946480780.6436	1699975.435821469	1467677.3950831024	3145.574792243773	2154076936037.921	9894640.773599455	990279.7802030096	-5532.888557637809	30612855.791239392	980654043078.921	1042427.9055260618	1177149.861281622	1.510364	34.758759	0.2494468356736111	0.1675111850548827	-0.0266803779	0.109042124	0.0534871744	0.1088965331	0.0087094753	0.0915301148	-0.081706836	-0.0482436529	-0.1056666676	0.1154120808	-0.0443596505	0.0770416104	-0.2752651132	-0.0343745059	0.0329151439	0.0101099975	-0.0032816774	-0.0105373694	0.0882722284	-0.1452539085	0.1163046783	0.0217409319	0.0361364517	-0.1292841485	0.0119968012	0.0500332012	0.1286414703	-0.2427158161	0.0105499757	0.0563073203	0.0717077719	-0.0322351513	0.1017094665	0.0674257581	0.0305598782	0.0597423845	0.1257509406	0.0561273686	0.0045343811	0.0925108135	0.15727048	-0.200127062	-0.098855539	-0.0814513883	-0.1045308888	0.0160302878	0.0166821252	0.008672888	0.0315623485	-0.0135073418	0.1354007105	0.0146001552	0.0053614909	0.1341547475	-0.0477991195	0.0153523865	0.013353996	0.033363599	0.0059578547	-0.2709153266	-0.026744178	0.0402350528	0.1017968093	-0.0642038785	-0.0078436134	-0.0868127422	0.0024720027	0.1120575134	0.0603400237	0.0225080298	0.1174385312	0.0624208329	0.0394679267	-0.1671715263	0.0751020084	-0.0053259428	0.0455681044	0.1105650673	-0.1787177023	-0.1823377476	-0.059265758	0.1919332822	-0.0669907965	0.127803259	0.0227360437	0.1121369276	0.102329975	0.0866153656	0.0348215694989448	0.0075348370777134	5.677376978768608e-05	0.0012125417023698	-0.0625084642966129	-0.0072011860267054	5.185708019121711e-05	0.0039073081087209	0.0271479020631346	-0.0365176650419272	0.0007370085864295	0.0013335398601143	0.0012338753097105	-0.0032347720290669	1.5224482799131823e-06	1.0463750080033591e-05	-0.0007003432713956	-0.0002531595827237	6.40897743248379e-08	4.90480697789091e-07	0.0010659332526291	0.0004759313387546	2.2651063920884095e-07	1.1362136990604526e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994050.3388686302	1101.9611668266589	988136076204.8386	1214318.4131939716	1476327.2960526317	8649.900969529292	2179542285070.0747	74820786.78266378	995415.8527470188	5136.072544009192	26379241.17732505	990852719900.0746	1046463.9384773166	1178402.9653242808	1.246558	28.687672	0.095236798913681	0.0626863193594233	-0.0606109629	-0.0836347319	-0.0216257827	0.0692720376	-0.0389683142	-0.1387203975	-0.0170047371	-0.00781687	-0.0167222004	-0.1236897368	0.0237561274	0.1378836174	-0.1464939724	-0.0451349321	0.0155606998	0.1331119523	-0.0059312921	-0.0318809966	0.0390382625	-0.0473079207	0.0824503839	-0.1042512167	-0.0387951579	0.0808263706	0.0266425507	0.0701064518	-0.0440319676	0.0286943631	0.0683430552	-0.0717138982	0.0663927713	-0.0625634747	0.006185634	-0.1150391958	-0.0820984446	-0.02524243	-0.0671373108	-0.0124917688	-0.0382565633	-0.1363641837	0.1338514294	-0.0390165131	-0.0453469647	-0.0638626842	0.0083883876	-0.0774159728	-0.0142438807	-0.0089698843	0.0974435954	-0.0283544916	0.0119598642	0.1751484627	-0.090386931	0.1308607266	0.0347374995	-0.0685016384	0.0239651085	-0.0654074016	-0.0284362126	-0.0008263714	0.0080408334	0.0377701808	0.1111356796	0.0026937113	0.0219322857	-0.0466126904	-0.0023470166	-0.0575587466	-0.0294928347	0.0897655516	0.0184899228	-0.0735282382	0.0711789335	-0.0662172966	-0.0341155272	0.1066003793	0.0383259075	-0.0168496245	0.0142952548	-0.1010948669	-0.0521227602	0.0694722267	-0.1881764941	-0.0372788339	-0.0813686443	0.1115355072	0.1	0.0816496581	0.0225219177716979	-0.0122996517272469	0.0001512814326115	0.0005072367801151	-0.0064067215978411	0.0561017426987718	0.0031474055338391	4.104608163224362e-05	0.0320150267219219	0.0048671246587872	0.0010249619360053	2.3688902444175385e-05	0.0016638682877758	0.0004299929780652	2.768457679065972e-06	1.848939611854655e-07	-0.0006911142563141	9.22901508149999e-06	8.517471937455425e-11	4.776389152805915e-07	0.0010660768560598	1.436034307001309e-07	2.0621945308847294e-14	1.1365198630263478e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993608.1777146084	-442.16115402185824	987257210821.3448	195506.48612594145	1463635.7389196677	-12691.557132964022	2142229576242.9216	161075622.45928997	991755.582197615	-3660.270549403853	13397580.494833184	983579134820.13	1045086.1049469112	1156533.06161935	1.190448	27.396368	0.1118540646446808	0.0619889082043158	0.0650345952	0.0433766161	-0.1487344477	-0.0137804428	0.1094947778	0.0375599574	0.0505214812	0.0569494433	-0.0406886619	0.1015772737	-0.0813232791	0.1041637219	0.0167024464	0.0215969427	-0.0821385258	0.1938957776	-0.0060543912	-0.1178137737	0.0187596011	-0.0882372766	-0.1288896759	0.0259811009	-0.060627882	0.025475254	0.0515295378	-0.0308698293	-0.0532198808	-0.0075616675	-0.021443609	-0.0364280965	0.1502226281	0.0719030579	-0.0893432646	-0.1119865285	-0.0926642844	0.0105416434	0.1103283636	0.1644753309	0.087230225	0.0873867476	0.0645915863	0.0484527271	0.029882416	-0.0798812294	0.1188810116	-0.0874409347	0.0776288055	-0.0591979127	0.0419788471	0.1528066198	0.0543395686	0.1693906349	-0.0125794996	-0.0906909796	-0.0630473589	-0.0298646699	0.070677364	0.0210374863	0.0368243919	-0.0653898987	-0.0017112279	0.04415045	0.0920078922	-0.0201115347	-0.0086629291	-0.1036709778	-0.0106308864	-0.0103076039	-0.0111188178	0.0095010189	0.0062382545	0.0875500029	0.0543184503	-0.146959539	-0.0581224787	0.0900131395	0.0097922913	0.1206921044	-0.0158370262	0.0635397651	0.0249259286	0.0243604913	-0.037122809	-0.0471958144	-0.0530408839	0.1108851636	0.097494591	0.0763617167	0.0006977110825943	-0.0218242066891036	0.0004762959976087	4.868007547749102e-07	-0.0582923614198591	-0.051885639822018	0.0026921196197401	0.0033979993999034	0.0321844529100161	0.0001694261880942	0.001035839009117	2.870523321213132e-08	0.0018622640207671	0.0001983957329913	3.468027283043646e-06	3.936086686915525e-08	-0.0008249062594658	-0.0001337920031517	1.7900300107344513e-08	6.804703369058578e-07	0.0006387687532935	-0.0004273081027663	1.8259221468973489e-07	4.080255201841323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995365.589294814	1757.4115802056622	990752656352.2124	3088495.462240963	1483003.4417416898	19367.70282202214	2199299208217.6978	375107912.6021644	997571.3190658716	5815.736868256703	33822795.32080028	995148536622.8232	1049253.3989623552	1173977.9128185457	1.036289	23.848635	0.0983611751248073	0.0560157800511506	-0.0888698892	0.0251476322	-0.1005246378	0.0841521932	-0.0734243034	-0.0965678935	-0.005612633	0.0051677704	-0.0486050223	-0.0501091983	0.1085914081	0.0711331297	-0.027746532	-0.0605586422	-0.0192205231	0.1301663925	0.1095508011	-0.0185588194	0.0053642784	-0.0909790955	0.0289702928	-0.0295447492	0.099697766	0.0444492089	0.0383160221	0.0600058111	-0.0041806603	-0.1118596136	-0.0376899204	-0.1970183391	-0.058085549	-0.0935684887	0.0916523006	-0.1174272434	-0.0065329943	0.1315270021	0.164393001	0.0423262021	-0.0938018672	-0.0714320932	0.0858231601	0.0016171315	0.0212061582	-0.0160830471	0.082403601	-0.0774197468	-0.021134643	0.0633624457	0.02737791	-0.0533605353	0.0803635018	0.0998887925	-0.0539455915	0.0337153838	-0.0333516205	0.0642875062	0.1060650285	-0.0274140158	-0.0716901846	-0.0195886245	0.0863572305	0.0303457494	0.0561596948	0.0319769425	-0.0077834404	-0.1079671124	-0.046259454	-0.0188187996	-0.0193163578	0.1120660933	0.0711810628	-0.0171979682	0.0467914504	-0.0983367556	-0.0906925618	0.0873531264	-0.0240845369	0.0202851613	0.0104494219	-0.0231485999	0.0451628809	-0.0093887771	-0.1348503732	-0.0194131749	-0.0118593802	0.1101861821	0.0948181434	0.0707724105	0.0004789338957351	-0.0002187771868592	4.786345749002534e-08	2.2937767648399962e-07	-0.0583507957326219	-5.843431276279787e-05	3.414568908060482e-09	0.0034048153626301	-0.0127282968091293	-0.0449127497191454	0.0001620095396612	0.0020171550873345	0.0017651431006869	-9.712092008019998e-05	3.115730165902564e-06	9.432473117224592e-09	-0.0002700733707037	0.0005548328887621	3.078395344520969e-07	7.293962556325816e-08	0.001050239222572	0.0004114704692785	1.69307947088269e-07	1.103002424628639e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994634.2680597156	-731.3212350984104	989297327198.6864	534830.7489058644	1460560.9913434903	-22442.450398199493	2133238409434.2795	503663579.87564456	991613.2751632596	-5958.043902612058	35498287.14545273	983296887480.0063	1043950.622405888	1175143.614837162	1.149816	26.461294	0.0790494467076939	0.04234297900508	0.1052855454	0.0100738127	-0.1119792954	0.0532456997	0.1298638043	0.0245464747	0.0246850751	-0.0047151245	-0.0864071431	0.0708212534	-0.0771350506	0.0242610138	0.0258525103	0.062561099	-0.0490960395	0.0407537985	-0.0397543999	-0.067155665	-0.0814419407	0.0198070188	-0.120452852	0.1053753545	0.0883559908	-0.0142027996	0.139376274	-0.1711759634	0.031738343	-0.1629080727	0.0737834782	-0.1090352818	0.0979178173	0.0385586096	-0.029015881	0.1369120236	-0.1819885486	0.0465954355	0.0541380366	-0.0387378958	0.1016146544	0.0629922612	0.0046924473	0.0218151523	0.0151693396	-0.0620517534	0.0260870593	-0.0406459651	0.0755066332	-0.0414582585	-0.1090272607	0.1580364268	-0.0147394109	0.0061743771	-0.0285192163	-0.177607291	0.0226361273	-0.0594398976	0.0540632985	-0.059413351	0.0047399793	-0.2309282673	-0.0550011275	0.0260013556	0.082761372	0.0521920017	0.0026236367	-0.0910411571	-0.028984702	-0.0794401924	0.035103028	0.0302112278	-0.0979020509	0.1353498222	-0.0096184157	0.0082352121	-0.0399971458	0.1026546832	-0.151711899	0.1362720348	0.0476773132	-0.0001932507	0.0103403846	0.0581076727	-0.1641649948	0.0100146411	-0.0458605368	0.1094388693	0.0919753525	0.0649037979	0.0005009753971307	2.2041501395600048e-05	4.858277837722389e-10	2.509763485302626e-07	-0.0578612121715167	0.0004895835611051	2.396920633044479e-07	0.0033479198739572	-0.0305505204846525	-0.0178222236755231	0.0009333343018831	0.0003176316567403	0.0020315650640338	0.0002664219633468	4.127256609402657e-06	7.098066255361684e-08	-0.0007399501946265	-0.0004698768239228	2.20784229659778e-07	5.475262905277953e-07	0.0015282523946957	0.0004780131721237	2.284965927237621e-07	2.335555381893142e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994818.6402514636	184.37219174799972	989664126991.771	33993.10508996119	1475067.3743940445	14506.3830505542	2175823759001.74	210435149.20940617	994632.7122373652	3019.437074105605	9117000.244483411	989294232252.6572	1046517.849770753	1158747.3524266805	1.260179	29.001141	0.0529365625039321	0.0312381818078167	-0.0923983329	0.0721453614	-0.1114574614	0.0416651226	-0.0582789328	-0.0378492679	-0.0383587159	0.0438142829	-0.1598305603	0.0155640059	0.0776871384	0.0859584266	-0.0574630254	0.1964460323	0.1088123538	0.0326845284	-0.0363387686	-0.0692347852	-0.0283618847	0.1043268146	0.199640553	0.0303413455	0.065439421	-0.120999491	0.0484920377	-0.013032941	-0.0341272845	-0.0238537131	0.0689657987	-0.0333641843	-0.0237254665	-0.0849356917	-0.1276717684	0.0263952834	-0.0343181531	-0.0473511522	-0.1196857221	-0.2529899483	-0.0827345175	-0.0013009079	0.0914917009	-0.0216572981	0.0707651112	-0.1621892075	-0.0490357785	-0.1556152027	0.0221161327	0.0310513451	-0.1210638174	-0.1148671844	0.0653821311	-0.1510185352	0.0317156857	0.0667199888	-0.0349610099	-0.0395147569	0.0385142958	-0.1109615471	0.0679701847	0.0125074125	-0.008220017	0.0073645366	0.0793513141	0.0522804208	0.0270219211	-0.0630709254	0.0990877151	0.0766889128	-0.0122091931	0.0702701996	0.072731232	0.1107036423	-0.060289129	0.0982296818	-0.0813828108	-0.0683424015	-0.0151229699	0.2214684584	0.156380422	-0.0090374999	-0.0244795552	0.03926892	0.0439473003	-0.038649408	-0.1944083698	0.108643553	0.0889712056	0.0587790397	0.0005240234926162	2.3048095485499943e-05	5.312147055087228e-10	2.746006208136806e-07	-0.0401816327283341	0.0176795794431825	0.0003125675292878	0.0016145636087147	-0.0273779338811834	0.003172586603469	0.0007495512636024	1.0065305756511595e-05	0.0018622094779948	-0.0001693555860389	3.467824139933666e-06	2.8681314522613073e-08	-0.00026907770416	0.0004708724904665	2.2172090227812413e-07	7.240281087601648e-08	0.0015272535039653	-9.988907304001298e-07	9.977826912793048e-13	2.3325032653742865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999222.0646605772	4403.424409113592	998444734504.5468	19390146.526777383	1462162.117122576	-12905.257271468408	2137918056748.374	166545665.2427882	995564.885540886	932.1733035207726	868947.0677968304	991149441322.0374	1047355.0382480696	1166962.9550839378	1.321898	30.421499	0.1167439572075552	0.0458727526560266	0.0924310648	-0.0467923735	-0.1067134517	-0.0019062571	0.0982125354	0.0123363323	0.1872681757	0.029589534	-0.0899284206	0.0309113906	-0.0783165897	0.1227678381	0.0292432455	-0.0667341191	0.0818137541	0.1119696773	0.070736532	-0.0050690631	0.1568223099	-0.0423488353	-0.0574691304	0.1999332368	0.0246899627	-0.1081033327	-0.0475515891	0.1667020559	-0.0474027716	-0.0476969202	-0.0566825979	-0.063514053	0.1340321009	-0.055257827	-0.1324138792	0.1092944204	0.1238906951	0.0705233363	-0.0549001979	-0.0818347286	0.0955578559	0.0322560843	0.162909174	0.0547812909	0.0117940504	0.1601696954	-0.0363819513	-0.0802121968	0.0409189586	0.1209671634	0.0596219373	0.2845695664	0.0577631799	0.0390770621	-0.036990711	0.1506250842	-0.0687127139	-0.0107335148	0.021637221	-0.0155574251	0.0730372176	0.003206391	0.0099634828	0.0381840725	0.0778913123	0.0249154381	0.0446513697	-0.0329464327	0.0587695275	0.0502881618	-0.0625096369	0.0558691264	-0.0213395153	0.0143138497	-0.0525737659	-0.1621680595	-0.0752174682	0.0840315225	0.0058217526	0.1815808453	0.0835338305	0.0428574436	0.0333095484	0.0580054839	-0.0731716671	-0.0265154106	-0.0719503363	0.1078005821	0.085810973	0.0524223074	0.0168897080563681	0.0163656845637519	0.0002678356312402	0.0002852622382293	-0.0579406506474953	-0.0177590179191611	0.000315382717453	0.003357118997455	-0.0082485026248662	0.0191294312563172	6.80377955524246e-05	0.0003659351401901	0.0022349268821956	0.0003727174042007	4.994898168760545e-06	1.389182633941824e-07	-0.0007572517089031	-0.0004881740047431	2.383138589069162e-07	5.734301506366653e-07	0.0011183484435427	-0.0004089050604225	1.6720334843921005e-07	1.25070324117438e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000237.2290819236	1015.1644213463878	1000474514441.4844	1030558.8023675464	1483171.4736842106	21009.356561634457	2199797620350.593	441393063.1338928	998357.0125993752	2792.127058489248	7795973.510747821	996716724606.349	1051426.3896356178	1179446.7694101485	1.462257	33.651653	0.1953597832451991	0.1045549455261539	-0.107466248	0.046070062	-0.0552821381	0.1176008121	-0.0832801702	-0.0713268704	-0.1105566193	-0.1678042213	-0.0689143183	-0.1193756813	0.0605584125	0.1265200361	-0.0124425926	-0.0197515626	-0.016373898	0.0638522278	-0.0057349724	-0.0521996272	0.1008705686	-0.055343818	0.1811430842	0.0629279927	-0.2272585546	-0.053050023	-0.0317828826	-0.1337101688	0.0948024976	-0.0277183955	0.24769451	-0.11099746	0.0613183048	-0.325244739	-0.0354401161	0.0564898405	-0.1017544312	-0.2231785074	0.1731622503	-0.0089377642	-0.0680896292	-0.1001672237	0.0693811576	0.0683604705	-0.048608229	-0.0740147875	0.0073756429	-0.0244201134	0.0628616332	0.1526217755	0.0772722485	-0.1207744131	0.1803371553	0.0663881471	0.0627517898	0.0520663337	-0.2573238787	-0.1410723002	-0.1165677005	-0.1028285487	-0.046150267	-0.0660788232	-0.2374966786	0.0316824521	0.094905444	0.1393785937	0.0693403417	0.0162279974	0.0818822767	-0.0875718094	0.0476396154	-0.1553678825	0.2146003414	-0.0592602942	-0.1835148778	0.1629418751	-0.2712788237	-0.0740042311	0.0710476825	0.1032475853	0.320745846	0.0673243288	-0.0475931989	0.3210530146	-0.0651289487	-0.362681528	0.0031761028	0.1069103263	0.0825001988	0.0458586883	0.0233218680486544	0.0064321599922862	4.137268216636847e-05	0.0005439095292788	-0.0082500700035978	0.0496905806438974	0.0024691538047276	6.806365506426421e-05	-0.0481960700710715	-0.0399475674462053	0.0023228611702956	0.0015958081448691	0.0027090884989863	0.0004741616167906	7.3391604953398435e-06	2.248292388375706e-07	0.0007510120340767	0.0015082637429798	2.274859518387436e-06	5.640190753280225e-07	0.001114984300057	-3.364143485700159e-06	1.1317461392378816e-11	1.243189989373598e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998909.4470645672	-1327.7820173563669	997820083434.8396	1763005.0856149432	1469638.3530990304	-13533.12058518012	2159836888899.6304	183145352.77302596	993300.3729415104	-5056.639657864813	25569604.62949117	986645630885.7437	1047792.84195222	1231033.4099721755	1.843155	42.417446	0.1687078744730203	0.089002352149869	0.1932415386	-0.0497127431	0.0789902633	0.1663862036	0.086031184	0.0310567632	-0.0731136655	-0.0184227186	-0.0436582951	-0.0453571638	-0.1211649926	0.0529193143	0.0004431565	0.2156395644	0.196456446	0.0268359372	-0.1279939442	0.0686566338	0.0876423582	0.1201601497	0.1121629067	0.0568493338	-0.1087982117	0.0147451043	0.0139450456	0.1351073161	-0.1048284111	0.0636844641	-0.040801056	-0.0748912496	0.0892697288	0.0532413918	-0.0959488368	-0.0236829112	0.041208397	-0.0376814851	0.0849042088	-0.0930919095	0.1216208327	0.0018150933	-0.0415784431	0.0688678129	0.0271207832	-0.125190912	-0.2488028805	-0.1063904287	0.0722234179	0.0755774532	0.0947033052	0.0581956272	-0.0792697384	-0.0270793123	-0.0177130826	0.115429309	0.0163020069	-0.1122890917	-0.0647364723	-0.0644885081	0.0310271155	0.0403964846	0.1745020393	0.0778741669	0.0936339213	0.0763440438	-0.0499958702	-0.0708735542	0.1928821838	-0.0584662775	0.0392289591	-0.0575759928	-0.1303834884	0.0529445914	-0.2039419298	-0.0085673631	-0.0087645066	0.0156922976	0.0592417859	-0.153912395	0.0866596964	0.0805410967	-0.1244660507	0.1269036872	-0.0362478169	0.1271670417	-0.0468353209	0.105973176	0.0790446912	0.0391140859	0.0233780161126446	5.614806399020095e-05	3.1526050898477e-09	0.000546531637363	-0.0605820316815197	-0.0523319616779219	0.0027386342130594	0.0036701825626606	-0.0307632287736083	0.0174328412974632	0.0009463762445773	0.0003039039557025	0.0016401903162664	-0.0010688981827199	2.690224273574073e-06	1.1425433250219047e-06	0.0011059619284052	0.0003549498943285	1.2598942748381338e-07	1.223151787081749e-06	0.0005610939084325	-0.0005538903916244	3.0679456593394186e-07	3.148263740800588e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994532.5342506109	-4376.912813956384	989094961682.9424	19157365.780975588	1478843.215200831	9204.862101800509	2186977255145.5312	84729486.31316325	992360.9147146508	-939.4582268595695	882581.7600141264	984780185053.2983	1047655.841192085	1203977.8055090525	1.560979	35.923599	0.1562318622179107	0.0777104793021118	-0.0088278181	0.1905318932	0.1080580426	0.1371594585	-0.021467668	0.1441950555	-0.1459557789	0.0002075046	0.0496733649	0.1858516349	-0.0161494313	0.0754400685	-0.086457634	0.035578047	0.0675965055	0.0769069917	-0.1440741172	-0.0122555485	0.0478906874	0.0017628576	-0.038826286	0.0237633212	-0.0254115357	-0.0483705282	-0.0550991607	0.0349355163	0.1209399463	0.0322076545	-0.2162661797	-0.10187202	-0.0484970981	-0.0071883801	-0.0100281841	0.0989124521	0.0745522702	0.1145408951	0.059606968	0.031620701	-0.0165237071	0.1760731954	0.0599631374	-0.0595820434	-0.1349208499	-0.1338171714	-0.0824460022	-0.0449280476	0.0844716453	-0.0140968888	0.116389462	-0.0288064187	-0.0092169159	0.0214691872	0.0810033955	-0.0021475467	-0.0250398016	0.1268213615	-0.0031387021	0.1636249686	0.0807404619	0.0778483696	0.0356951259	0.114013543	0.1024495934	-0.0380136462	-0.0358658852	-0.0976088776	0.0255805372	0.0224715811	0.0807760632	-0.1534160993	0.1054274118	0.0327594604	0.0169467446	0.0257311232	0.1340512823	0.0451148925	0.0343108779	0.0482237489	-0.1339772715	-0.1495359348	0.0229169202	0.0355187392	0.11397634	0.0297419001	-0.0786825053	0.1049895425	0.0754505123	0.032215118	0.0236526621691268	0.0002746460564822	7.543045634122424e-08	0.0005594484276868	-0.0042880675703855	0.0562939641111342	0.0031690103953456	1.83875234881918e-05	-0.0122225691330584	0.0185406596405499	0.0001493911962123	0.0003437560599067	0.0013349974901951	-0.0003051928260712	1.7822182988272163e-06	9.314266108538668e-08	0.0003270150353442	-0.000778946893061	6.067582622093851e-07	1.0693883334116837e-07	2.278177936991207e-05	-0.0005383121290625	2.897799482958964e-07	5.190094712593511e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
