global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1001302.8954089868	-1411.7973744595656	1993171.826530923	1002607488354.4204	1204524.3506019467	6813.438204405829	46422940.16525693	1450878911193.0415	1021779.3538311688	944.3134415583918	1044033047915.641	891727.8759078542	1037923.0535771276	914502.2082430838	1.291641	24.060934	0.1389840039788623	0.0791617820702006	0.1124322048	-0.0329864256	-0.0692625351	-0.0048090651	-0.0708814727	0.0329744799	0.0252141265	-0.0005323825	0.0888003127	-0.0678359086	-0.0823286981	-0.1594263637	-0.0060562474	0.0215145195	0.0883911149	-0.1034551288	-0.0385208706	0.0310440881	-0.0680412229	0.0189442666	-0.0797422728	-0.0068805181	0.0063517598	0.0538992581	-0.0666701748	0.0170539384	-0.0015518936	-0.1783201198	0.0031115444	0.0267542432	0.0303742381	0.0213780928	-0.1506863337	-0.0134250927	0.0466828104	0.0920002314	0.1191681621	-0.0069444558	0.1049343684	-0.0451362642	-0.0140115967	-0.1272507638	0.0174444934	-0.0395376707	0.0559133806	-0.1909043472	-0.0022464713	-0.081138132	0.0520243184	0.128983224	-0.0653076049	0.0374853244	-0.0339443074	0.0468627165	0.0527785734	-0.0027963306	-0.0368473389	0.0486031506	-0.0919813056	-0.0143304638	0.0490486006	0.091703296	0.0148294859	-0.0082222337	0.04929127	0.0372374452	-0.1146590577	0.1159004856	0.0882015986	-0.1663407953	0.0549188185	-0.0962828707	0.0593106444	-0.072134071	0.0191358447	-0.0453523061	0.1230789192	-0.0530459054	-0.0768750435	-0.0053724102	-0.0545134002	0.0107183814	0.0180187767	0.0172148277	-0.0583817613	-0.1280861426	0.0848427433	0.0135179114	0.0523899882	-0.0269509507	0.0554476727	0.0353503523	0.0851607126	0.0577335831	-0.0404353119	0.0297664685	-0.1370378679	-0.1065395956	0.0073226603	-0.0367634708	0.1543914654	0.0817739983	0.0530132034	0.112689161	0.1044804285	0.0912392418	-0.0209107575255416	-0.0046610922306484	0.0004372597802919	2.17257807826118e-05	-0.0014841798082301	0.0743529624872536	2.2027897031579364e-06	0.0055283630306309	-0.0232500668001165	-0.0164387847962502	0.0005405656062098	0.0002702336455774	0.000809087687665	-0.000424127930417	1.798845013598076e-07	6.546228863310967e-07	0.0003127742223851	-0.0002612671831746	9.7827714188604e-08	6.826054100399002e-08	-0.0005586261951617	0.0001852281757026	3.4309477074113255e-08	3.120632259208377e-07	0.0	0.0
1001948.1074141552	645.212005168316	416298.53161331895	1003900009950.8074	1204717.577772797	193.22717085038312	37336.739554843145	1451344442194.7554	1021315.5256493506	-463.8281818182441	1043085402932.4092	215136.58224881807	1037782.2296276595	897487.6280062441	1.309903	24.401129	0.0569903525332132	0.0308378605666476	-0.1257548793	-0.0326062461	-0.0339433331	-0.1261902978	0.0939666114	-0.0718958225	0.0230059167	0.0347425732	-0.1000944919	-0.0467500292	-0.0103445448	-0.1238104464	0.049032699	0.1196408773	-0.0882831651	0.0459420517	0.0257880386	-0.0357862979	0.0160114137	0.0394448675	-0.0577058038	-0.0253214879	-0.0955832083	-0.0439944706	-0.0915517501	0.0054701175	-0.0119901762	0.1333558567	-0.1240996884	-0.0524164077	-0.0306237158	0.0223308635	0.0751413795	0.1077776752	0.09060741	0.1256836389	0.0663329472	0.0062059118	-0.0955324687	0.126560715	-0.063096865	0.0328687054	0.1100553361	-0.0554487758	-0.0585886436	0.035172952	0.0529337388	-0.1050352602	-0.0780754072	-0.067146564	0.042404769	-0.0593550348	0.0404866209	0.0419837942	0.0677312444	0.0610052062	0.0466471738	0.0856399045	-0.0217784596	0.0311380496	-0.1285241066	-0.0931692917	0.039902765	0.1241096828	-0.0924152552	-0.0562678037	-0.0313983394	-0.001539373	-0.0967518397	-0.1440045762	-0.0401921412	-0.0217188851	-0.022136943	0.1900287158	-0.1876935265	0.0152228418	-0.075695252	0.0071434458	0.0787036367	-0.0094583807	-0.0524438057	-0.0114025026	-0.0394600784	0.0153542035	-0.1079770167	0.0216030191	-0.056727466	-0.0957184379	-0.1003807257	-0.0527333439	-0.0077737093	0.0632307992	-0.0163672141	-0.0209574575	-0.0607724113	0.0317581891	-0.0820036274	-0.0053578564	-0.061824644	-0.0233492975	0.0013206069	0.0182762175	-0.2321477976	0.1121369276	0.102329975	0.0866153656	-0.0148680210537435	0.006042736471798	0.0002210580500545	3.651466406759893e-05	-0.02412359307705	-0.0226394132688199	0.000581947742947	0.0005125430331564	-0.0233010596320468	-5.099283193029866e-05	0.0005429393799762	2.600268908271686e-09	0.0007440474898654	-6.504019779959998e-05	4.2302273298110915e-09	5.536066671750025e-07	0.0004609234363912	0.000148149214006	2.1245041421467258e-07	2.194818961062521e-08	-0.0002066714077541	0.0003519547874076	1.238721723791289e-07	4.2713070783061475e-08	0.0	0.0
1000657.531835446	-1290.575578709133	1665585.3243604137	1001315496019.0068	1208136.3604636271	3418.782690830063	11688075.087119246	1459593465474.2993	1020244.9400974024	-1070.5855519481702	1040899737794.3524	1146153.4240401683	1036938.7006648936	914173.659898572	1.270834	23.673344	0.0862413746278141	0.0449283265831765	0.1252570161	0.0581036125	-0.0029305144	-0.1559817542	-0.0227334905	0.0542600553	-0.0452600502	-0.0050560215	0.0972785833	0.0110556412	-0.1285365024	-0.0384011432	0.0118123615	-0.0516473255	0.1004419979	-0.0418706998	-0.0056910954	0.0377100532	0.0362898375	0.0567212004	-0.027214006	-0.0478667613	-0.0072442238	0.035861534	-0.016268978	-0.0314195896	-0.0646178832	0.0810215887	0.0364800309	-0.0045217553	0.0715218183	0.0107394961	0.0827872903	0.078315592	-0.0800269653	0.0186475333	-0.1052682437	0.0679402866	-0.0628371427	0.0563946438	-0.0571758794	-0.0473142079	-0.121725612	0.1103675997	-0.060622766	-0.0595884414	0.0353293397	0.0480479365	0.0849321533	0.0742649149	-0.0021526928	0.0379040222	0.0663407099	0.064125987	0.0163668791	-0.0163309678	-0.0030097727	0.0509359548	0.0116087979	-0.0452882025	-0.0615138308	-0.0512206645	-0.0260132192	-0.0213152776	0.0461073869	-0.0306208965	0.0354204019	0.0616413839	-0.1294092884	0.0071542892	0.0612471931	0.0350745224	0.2058426569	-0.0804146779	-0.0825648311	0.1108828231	-0.0403921593	-0.0134258389	-0.0996307668	-0.0555167167	-0.0234607546	0.0205692329	0.0782423601	-0.078910987	-0.0030983419	0.0003601389	-0.0114189432	0.0729293736	0.0011357455	-0.0194613534	-0.009898261	0.005246504	0.1285137403	-0.1187838148	-0.0862843766	0.0119352866	-0.0869451721	0.0647530141	-0.0785439378	0.0378603457	0.0950291782	0.1015301722	-0.0449814254	0.1115355072	0.1	0.0816496581	-0.0147549726460596	0.0001130484076838	0.0002177092177859	1.2779942479865217e-08	0.0008954681405697	0.0250190612176197	8.01863190775356e-07	0.000625953424211	0.0098694375344337	0.0331704971664805	9.740579724608876e-05	0.0011002818822714	0.0009516141170486	0.0002075666271831	4.3083904720209536e-08	9.055694277661866e-07	0.0004312485573376	-2.967487905359997e-05	1.859753182057613e-07	8.805984468457864e-10	-0.0005282052582379	-0.0003215338504838	1.033840170069387e-07	2.790007948301667e-07	0.0	0.0
1000284.4439443256	-373.0878911204636	139194.57450071492	1000568968797.0084	1200179.7929047132	-7956.567558913957	63306967.31956201	1440431535296.8003	1024148.1578571429	3903.2177597404234	1048879449242.1792	15235108.879953042	1040205.9070944148	898944.7556521122	1.351504	25.176071	0.0584314460621143	0.0305861753956863	-0.0755980883	-0.1326584673	-0.0644308297	0.1160532895	0.0864906675	0.1240773865	-0.0249473316	0.0259010458	-0.0494746677	0.0275004654	0.1427813213	-0.120619111	0.0292707335	0.0867089138	-0.0849175874	-0.0869272502	0.0420436351	0.0238672503	-0.0661640567	-0.0418955838	-0.0753667511	-0.0377951265	-0.0668669568	-0.0647097784	0.0473103005	0.1203707061	0.1557215383	-0.0519330653	0.0394935002	-0.0797972853	0.1474095875	-0.0302482594	-0.0479942173	0.0166591836	0.1868614511	0.0510796317	0.0263540109	-0.0844931545	0.0815000358	0.041173661	0.0740806756	0.1164627991	-0.1152095679	-0.0937744229	0.0453240705	-0.1090296648	-0.0454460208	0.0253813902	-0.1074392631	0.0532203639	0.0218614606	0.0096398828	-0.0903302756	-0.0168183224	0.1115204183	-0.0020673715	0.0510307294	-0.0054777695	0.0318472292	0.1631410287	0.1114761876	-0.0336783571	-0.0176374619	0.0753669838	0.0796801776	0.0501236507	-0.1892531187	-0.0607871928	0.0044576046	-0.0206645646	-0.0143669441	0.0279440903	-0.1779325722	-0.1053801842	0.0266899025	0.0014309819	-0.0467125466	0.0475932735	0.0625412188	-0.0308751621	-0.0273520305	-0.0174367553	-0.1405246811	-0.087239231	-0.0011808799	-0.086642543	-0.0225110616	-0.0292114307	0.0093179758	-0.0374050408	-0.0022245849	0.053507545	-0.1477651056	-0.0631470538	-0.0074895713	0.019445356	0.0611853317	0.012870475	0.0365613321	0.0321524647	0.0660218752	0.0822809231	-0.2053510799	0.1108851636	0.097494591	0.0763617167	-0.0077274261619493	0.0070275464841102	5.971311508837849e-05	4.938640958633104e-05	-0.0020270535870423	-0.002922521727612	4.108946244741056e-06	8.54113324836423e-06	-0.0182146118367683	-0.028084049371202	0.0003317720843641	0.0007887138290841	0.0008161895843947	-0.0001354245326539	1.833980404452724e-08	6.661654376743931e-07	0.0005857366243917	0.0001544880670541	3.430873931537835e-07	2.3866562862112096e-08	-0.0006462392281137	-0.0001180339698757	1.3932018044641245e-08	4.1762513995299074e-07	0.0	0.0
1003695.6966433638	3411.252699038246	11636644.976695722	1007405051460.4072	1205652.6405609632	5472.84765625	29952061.46852112	1453598289691.623	1022953.9540909092	-1194.203766233637	1046434792190.226	1426122.6352866031	1038886.6676928191	895117.113638825	1.26086	23.487532	0.0755600563352101	0.0651402820021896	-0.0203166075	0.0202611534	-0.0583476868	0.0624133189	-0.0756636624	-0.1316931881	0.1036829167	-0.0472599281	-0.0319440975	-0.1109049578	0.0057101936	-0.0343170754	0.0797088768	0.0243516174	-0.0995337259	0.0825810473	0.0300581276	-0.0273575909	-0.061563853	0.0007090511	0.0022415633	-0.0074279909	0.0013510304	0.0440309309	-0.0265710272	0.0211046268	0.0034159164	-0.0502939482	-0.0174692157	-0.0564993092	-0.1400969203	-0.0255103782	0.0092321644	-0.1324837663	-0.0833757463	-0.054455158	0.0427859382	-0.1038868458	0.0381193082	0.0599297738	0.0549497877	-0.0069151052	0.1173022386	0.0608309858	-0.0417528713	0.0605753143	0.2083370098	-0.1068798546	-0.0701929041	-0.0946167916	-0.0175171609	-0.0272323722	-0.0508021316	0.0568581061	0.0410968628	-0.0123044115	0.0213363221	0.0013795352	-0.0254594582	-0.0139743332	0.0556518128	0.0318672251	0.0562209117	-0.090881134	-0.0166763735	-0.1454736203	0.1593388462	0.0277074457	0.1437641785	-0.1629286449	0.0147869232	-0.0633069718	-0.0197268471	0.1767385364	0.0172323113	-0.0657930245	0.0236731283	-0.0074773771	-0.1944965421	-0.0318082999	-0.0217507023	0.02261338	-0.0870917063	0.0527427196	-0.0507789075	0.0252159796	0.0827905693	-0.0228642853	0.0850876646	0.0709641336	0.0047840645	0.0160471696	-0.0911150184	0.1317789203	0.0824934117	0.0633746555	-0.0479771679	0.1395471626	0.0326574169	-0.0902764355	0.0154675518	-0.0314489112	-0.0668171139	0.1101861821	0.0948181434	0.0707724105	-0.0149562537355194	-0.0072288275735701	0.0002236895258012	5.225594808840737e-05	-0.0667134462927947	-0.0646863927057524	0.0044506839162616	0.0041843294012828	-0.0182572161903209	-4.260435355260203e-05	0.0003333259430201	1.8151309416351131e-09	0.0007441889954704	-7.200058892429997e-05	5.184084805446027e-09	5.538172609792431e-07	0.000585759504093	2.287970129999893e-08	3.431141966352773e-07	5.234807315771728e-16	-0.0006462180626926	2.1165421100000428e-08	4.479750503403433e-16	4.1759778455017706e-07	0.0	0.0
1001337.20956025	-2358.4870831137523	5562461.321214415	1002676207249.908	1221420.2558273566	15767.615266393404	248617691.1890024	1491867441345.3652	1024285.3114285716	1331.357337662368	1049160399208.326	1772512.3605474287	1041620.0207845744	911097.4599684064	1.101311	20.515425	0.1681385607274888	0.0818873616504778	0.0618545934	-0.0034534735	-0.0676740237	-0.0964328056	0.1143396477	-0.0920203474	-0.0058432102	0.0744170115	0.0838588324	-0.0650842267	-0.0568630431	0.10322139	0.0529210418	0.0941368443	-0.0045936337	-0.0994379717	0.0490811963	-0.0861879801	-0.0295198693	0.0512352074	0.0414254997	0.0789182062	0.0482556363	0.0278024016	-0.0505910667	0.1146196672	0.0623587582	-0.0102331837	-0.1102034915	-0.1361103358	0.0431959977	-0.0704856723	-0.0658671981	0.0927508025	-0.0368654099	-0.1770631502	-0.1740231745	-0.2044840369	0.0709241802	-0.0287517604	0.077504989	-0.1762279453	0.0767492406	0.1346723167	0.1133285321	-0.0193859975	0.0818579933	-0.0358846097	-0.0235048836	0.0839153594	0.0684388397	-0.0856989792	-0.034066587	0.0267696673	-0.0992923633	0.0527074864	-0.0367933528	-0.0109593503	-0.042049332	0.0752032635	0.027002075	-0.0110410952	0.1676934775	0.0932467731	-0.0234385033	-0.1530003861	0.0735837571	0.0049435873	-0.0398347731	-0.028230993	0.1998095101	0.0139701566	-0.1213699803	-0.126963499	0.1198861628	0.0124870059	0.0865001463	-0.1034736519	-0.2199594344	-0.0267356032	-0.0058572334	0.0038288713	0.0314786262	0.0466300506	0.0033936187	-0.0381689332	0.0646287097	-0.0839636215	0.0359760009	-0.0559964276	0.1549691021	0.1273399321	0.0745284499	0.0770537488	-0.1273686057	0.116842829	0.0421873777	-0.1328171141	0.0576067407	-0.0075981157	-0.0408264034	0.0527711062	0.1739256666	0.1094388693	0.0919753525	0.0649037979	0.0144147586433831	0.0293710123789025	0.0002077852667469	0.0008626563681616	-0.0123526364059074	0.0543608098868873	0.0001525876261765	0.0029550976515583	-0.0377539179633998	-0.0194967017730789	0.0014253583215871	0.0003801213800283	0.0007439993261663	-1.896693041000385e-07	3.5974444917792885e-14	5.535349973359085e-07	-7.80044772252797e-05	-0.0006637639813182	6.084698467189181e-09	4.405826228954936e-07	-1.1970979542577404e-05	0.00063424708315	4.022693624843117e-07	1.433043512088067e-10	0.0	0.0
1001915.3582774092	578.1487171591725	334255.93915279687	1003834385152.1492	1202570.4012871415	-18849.854540215107	355317016.1872681	1446175570051.9165	1022200.7550974026	-2084.5563311689766	1044894383721.7	4345375.097816664	1038138.4831715424	881427.3243251822	1.271579	23.687212	0.0682469088821283	0.0320022730896798	-0.1084231719	-0.0544712122	-0.0653359175	0.0716698699	0.0742679586	-0.0867340118	-0.024091252	-0.0196371531	-0.0757373021	-0.0654681345	0.0520021379	-0.0182881644	0.1296198012	0.0329103501	-0.0808179475	0.0802675076	0.0255600771	0.0808229292	-0.0601376992	0.0086077999	0.0159872341	-0.0494111551	-0.0323232063	-0.0764127756	-0.0104221575	0.0195855989	-0.005247982	-0.0177566218	-0.0993273121	-0.0102905611	0.0384354743	-0.0566386521	0.0109329867	-0.0595576399	0.0281418978	-0.0320493268	-0.0893371846	-0.0642132543	0.0164291106	-0.0281338813	-0.0925136423	-0.0143913514	0.0721330295	0.043990155	-0.0820755289	0.1127649372	0.0711656666	-0.0631966139	-0.0587131209	-0.0878559077	-0.028023116	0.0664392119	-0.0481896332	0.0673923981	0.0761151706	-0.0079593458	0.1098454967	-0.0283418722	0.029614834	-0.0053584807	-0.0523802182	0.0190141763	0.0976584968	-0.0188925543	0.0508379002	-0.1023962257	-0.0240117522	-0.019211678	0.0468347878	-0.0621825209	0.0391118698	0.0785727857	-0.0294489262	0.1236932857	0.0439645695	-0.0812681907	-0.0489055218	0.0592080237	-0.0313557574	-0.0437289643	-0.002196529	-0.0130234041	0.0087895333	-0.0317313908	-0.0253550117	0.026558174	-0.0664284588	-0.1232060581	-0.1157827259	-0.0022254404	0.0432766792	0.0674984759	-0.0452873857	0.085665782	0.0015938807	0.047360417	0.1019907578	0.0181572785	0.0728680399	0.0139320483	-0.047910934	0.0301524673	-0.1485988605	0.108643553	0.0889712056	0.0587790397	0.0002295848367452	-0.0141851738066379	5.2709197263320136e-08	0.0002012191559245	-0.0198711775668414	-0.007518541160934	0.0003948636978929	5.652846118865879e-05	-0.0183631696157675	0.0193907483476323	0.0003372059983374	0.0003760011214812	0.0005260075043153	-0.0002179918218509	4.7520434393918116e-08	2.766838945960104e-07	0.0001749776383428	0.000252982115568	3.061717392002371e-08	6.399995079730123e-08	-8.404595346197952e-05	-7.207497391940212e-05	5.194801865482495e-09	7.063722293333227e-09	0.0	0.0
1003259.2675937328	1343.9093163235812	1806092.2505013156	1006529158012.7133	1204785.1701780225	2214.76889088098	4905201.240014165	1451507306280.8865	1022710.2132142856	509.4581168829464	1045936180212.8094	259547.5728579178	1039418.7176662234	891501.5786492255	1.160931	21.626043	0.0513002346370776	0.0334330476179453	-0.0602871828	0.1419363129	-0.074910274	0.0338727194	0.03981102	-0.0519408306	-0.0405080264	-0.1252238499	0.0179635155	-0.0425251887	-0.0018552131	0.1110294874	-0.0808729958	-0.0174660619	0.1139435388	0.083288784	0.0790324079	-0.1001184694	-0.0304119707	-0.0378150949	-0.0175913833	0.0306628472	-0.0646637534	-0.1141399965	0.0700380747	0.1093919077	-0.0102674558	-3.46708e-05	0.0623192978	-0.0383012375	0.0620775582	0.0252474723	0.135267317	-0.0446878987	-0.0089834292	-0.1373684729	-0.1082138366	0.086084751	0.0320329781	0.0424236798	-0.0321481343	0.0361868486	-0.0975172761	0.0462988764	-0.1325615074	0.0538705711	0.0985424657	-0.0357090229	0.1390093857	-0.0548030758	0.0815976884	-0.0901493143	-0.0718525897	-0.0181651049	0.0293968241	0.066631057	0.0734955555	-0.032824702	0.1142190288	0.1181736675	-0.030062569	0.0009951683	0.0087868995	-0.0334559747	0.0780409933	-0.008528564	0.0824869069	-0.0491713278	0.0236169468	0.0647814176	0.113953135	0.0531956242	0.1790198957	0.027325814	0.0560043044	0.0322375575	-0.116866906	0.1649930982	-0.0899368356	-0.0416011109	-0.0032457783	0.0485752504	-0.0184455154	-0.0801951508	0.0240798656	0.1495490608	-0.0137087587	0.0384073503	-0.0076477586	0.0905230303	0.0299720448	0.0982009389	0.0114474019	0.0111663332	-0.0774722298	-0.0026795287	0.1764426007	0.0210807998	-0.1242785265	0.1468446245	0.0992492057	-0.0558180406	-0.0357144133	0.1078005821	0.085810973	0.0524223074	-9.096916016915202e-06	-0.0002386817527621	8.275388101880834e-11	5.6968979101595496e-08	-0.0332041825137707	-0.0133330049469292	0.0011025177364077	0.0001777690209148	-0.0183445033997173	1.866621605020255e-05	0.0003365208049822	3.484276216328393e-10	0.0005320950504292	6.087546113899976e-06	3.705821768885871e-11	2.831251426912529e-07	0.0007549328662563	0.0005799552279135	5.699236325539526e-07	3.363480663841997e-07	-0.0002522008138613	-0.0001681548603993	2.827605707591497e-08	6.360525051230211e-08	0.0	0.0
1003282.0169464608	22.749352728016675	517.5330495437197	1006574805528.1584	1208735.2907274591	3950.1205494366586	15603452.35508177	1461041003049.995	1023886.4307142856	1176.217500000028	1048343423000.8396	1383487.6073063158	1040581.965924202	912755.0170263578	1.220337	22.73266	0.0805759250963681	0.0351930296993305	0.1263225938	0.0001405223	-0.0595066379	-0.0594584435	-0.0162338113	0.1272101722	0.0337627316	-0.000664804	0.1098764292	-0.0430668892	-0.1059360287	-0.0236099189	0.0806823621	0.0392574612	0.0827190304	-0.093669239	0.0444709312	-0.0248819258	-0.0873924871	0.0114440581	0.0086762576	-0.0728351838	-0.0041703337	0.0894924036	0.0569142467	0.0628170367	0.0767541149	-0.0651951158	0.0006259395	0.0091751937	0.084953993	-0.067833472	-0.0513902683	-0.065419242	-0.0472232554	-0.0654875654	0.1241035958	0.0713700558	0.050343964	-0.1258121122	-0.0756353319	-0.0462209808	-0.058178864	-0.0372328272	0.1490241077	0.0238440896	-0.0971411137	-0.0024806079	0.0553250733	0.1081888051	0.023979687	-0.0088154465	-0.0957908422	0.039104829	-0.0043855121	-0.08285373	-0.0135989172	0.0645471465	0.0299494753	0.0312485845	0.0997547583	-0.0026490836	0.0519757611	-0.0044040498	0.0836851627	-0.0297891396	-0.0672074748	0.0441463329	0.0964477777	0.0511320283	0.0095029684	-0.1063050782	0.107425468	-0.1132173406	-0.0270392599	-0.1136146574	0.0271106456	0.0684932781	0.0009428796	-0.025300525	-0.0016484825	0.0469682983	0.0061614747	-0.0755111797	0.0321504733	-0.0412525822	0.078582267	0.0123979228	0.1609682456	0.042196636	0.0753128278	0.0096227694	0.0874284227	0.0016036811	-0.0618603443	-0.0693693803	0.0293535696	-0.0505417782	-0.0606983642	-0.0488051549	0.1508422232	0.0894810586	-0.0355060684	0.1069103263	0.0825001988	0.0458586883	0.0168813810277015	0.0168904779437184	0.0002849810254024	0.0002852882451672	-0.0199436476632826	0.013260534850488	0.0003977490821171	0.000175841784521	-0.0017271044709019	0.0166173989288153	2.9828898534093323e-06	0.0002761379471593	0.0003380184488432	-0.0001940766015859	3.766572728317097e-08	1.1425647175836305e-07	0.0004409855329132	-0.0003139473333431	1.9446824023873906e-07	9.856292811324356e-08	-8.407448132347577e-05	0.0001681263325378	2.8266463692619064e-08	7.068518409811476e-09	0.0	0.0
1002743.275491079	-538.7414553818526	290242.35574695666	1005494076542.578	1215992.3291816085	7257.038454149384	52664607.12500288	1478637344628.5134	1024907.514512987	1021.0837987014093	1050435413305.1886	1042612.1239705	1041425.6414029256	912641.0065651888	1.099093	20.474115	0.1391133674462711	0.0715693110151064	-0.0170448179	-0.0963840334	0.0201525708	-0.0427560875	0.0143174603	0.0143753823	-0.1443613162	0.1109299056	0.0095623072	-0.0244938994	0.0059965746	0.0060450547	-0.1419475219	0.1196585454	-0.0953698531	-0.0648879931	0.0860261978	0.0177994433	-0.0401130358	0.0063415308	0.1014848752	0.1176276723	-0.1203367536	-0.0656756882	-0.0207397253	0.075024461	0.0873121752	-0.1018699332	0.004812544	0.0097323982	0.0634904306	0.0409315754	-0.0548496875	0.0169525041	0.0544833257	-0.0640486917	0.1421133093	-0.1203626456	0.0990653226	-0.151464889	-0.0613037487	0.003009885	-0.0602332917	0.0506293076	0.0944958118	0.0019520846	0.0525651574	0.0404084272	-0.1077825206	0.0334519911	0.0897352442	-0.0006067522	-0.0339450332	-0.0198362029	-0.0721087248	0.1052681189	0.1743522312	0.028508995	-0.0390596766	0.0792704761	0.0726986083	0.0298149647	0.0737670094	-0.0345461158	0.0537246292	0.0550262121	-0.0568939821	-0.0032876632	0.0192281017	-0.0047691067	0.1307131906	-0.0726833121	-0.0697891993	-0.0920398098	0.0235548134	-0.1553254313	0.0814039611	0.0462262608	-0.1153974885	-0.0106030401	0.004717444	0.0528893049	-0.053836593	0.0139992276	-0.0438243791	-0.0792620715	-0.024753486	-0.1001195627	0.060804643	-0.0323137581	0.0489298415	0.03379772	0.0552367024	-0.0760549542	-0.0949731314	-0.0227128772	0.0001296249	0.0696441203	0.1128030451	0.1065700933	0.1269309605	0.0096948084	0.0922852167	0.105973176	0.0790446912	0.0391140859	-0.0150024648571474	-0.0318838458848489	0.0002250739517899	0.0010165796284087	0.0365106668166674	0.05645431447995	0.0013330287913976	0.003187089623401	-0.0018555508941915	-0.0001284464232895	3.4430691209348757e-06	1.6498483655891077e-08	-3.600795297760705e-05	-0.0003740264018208	1.3989574925901986e-07	1.29657267763756e-09	-7.799635449812214e-05	-0.0005189818874113	6.083431314996738e-09	2.693421994610182e-07	-0.000204001405255	-0.0001199269239315	1.4382467083677602e-08	4.1616573346014747e-08	0.0	0.0
