global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
938633.0556584188	-1360.9060290959897	881032013174.6603	1852065.2200298144	1367190.685267857	-1683.169890873134	2833060.8815418785	1869210369883.1929	916816.4897190554	26.940299266949296	725.7797245927887	840552475820.7708	956669.1052193226	1003879.3930186972	1.210919	22.581835	0.1758221674426593	0.0998266675378164	-0.025129676	-0.1278481962	-0.0620446176	0.0327840044	-0.0060074987	0.091222688	-0.0373591766	-0.0595612242	-0.1120122822	-0.0888513983	-0.0530068809	0.0260016005	-0.0339817032	0.0158369182	-0.076032287	0.034731976	-0.1338701551	-0.0174895987	-0.0281306888	0.0703117857	-0.052804041	-0.0264681588	-0.1984983919	0.1032996393	0.0880412699	0.0090657701	-0.0932860902	0.0808040721	-0.053655922	-0.101758025	-0.0344026017	0.0728398284	0.1307651111	0.0342977815	-0.0208093658	0.0149388905	0.0093594988	-0.017760617	0.1285100411	0.1094595753	-0.0011754293	0.0105312702	0.0264038494	-0.109456095	0.0281703396	-0.012485068	0.1084940779	-0.0214610288	0.0593874935	0.0043592905	-0.0676178099	0.0508465657	-0.0959624286	0.0969909929	-0.0383334432	0.0315928498	-0.1034160837	-0.0582208727	0.0689366848	0.145227447	-0.1070562385	-0.1196850806	-0.0357675654	0.0062906837	-0.074858962	-0.0788149866	-0.0173860006	-0.0466793374	0.1390824088	0.0798813258	0.0205315474	0.1199807816	0.0181616185	0.0489497039	-0.0859905697	-0.0075143496	-0.0119667032	0.0212078535	-0.0683724128	0.0140035048	0.0903066997	0.0882751196	-0.0340407546	-0.0026623145	-0.0926797414	-0.1299296396	-0.0939045987	-0.0600001809	-0.0824385281	-0.0979256171	-0.0688785545	-0.0494785744	-0.1318950817	0.0702562804	-0.0902165132	0.0036647463	0.1674853679	0.0077114468	-0.2122012155	0.112689161	0.1044804285	0.0912392418	-0.007536699963822	0.0003346473389029	1.1198884143479247e-07	5.680184634467453e-05	-0.0169298624010991	-0.0895864077174621	0.0080257244477193	0.0002866202409201	0.0529856889908018	0.0159438591559393	0.0002542066447844	0.0028074832378299	-0.0013696644960585	0.0005826601144061	3.3949280891984586e-07	1.875980831763185e-06	-0.0010209513356138	0.000406290054399	1.042341629691602e-06	1.6507160830362358e-07	0.000658301214998	0.0004101948958018	4.33360489667843e-07	1.6825985254184956e-07	0.0	0.0	0.0	0.0	0.0
936639.2948001408	-1993.760858278023	877293168563.7051	3975082.3600015193	1361543.90187872	-5646.783389137127	31886162.64383497	1853801796743.1292	915466.9582654724	-1349.531453582924	1821235.1442096396	838079751675.8363	954533.8810339742	994617.1303575468	1.316652	24.553604	0.053454159201375	0.0315798063665328	0.1200138968	-0.0574951062	-0.1199219232	-0.0580537126	-0.0562500026	0.009425915	-0.1677164839	-0.0560644291	0.0248687105	-0.0553623797	-0.0883157959	-0.0507704583	0.065316079	0.051065171	-0.0824734421	-0.0474041249	-0.1817618023	0.0360604966	-0.0296767775	-0.0871433113	-0.0825449537	0.0084960739	-0.0349388069	0.0695367727	0.0623234178	-0.0357970536	-0.1193419742	0.0310834127	0.0559398483	0.0473151122	0.0914805893	-0.0178878205	-0.0660925433	-0.1609433852	0.025623219	0.0727612517	0.0735710036	0.0248246413	0.0848235449	0.1353204608	-0.0176689813	-0.0594315479	0.0898790465	-0.0318751871	0.0216930654	0.0346043136	0.0964608092	-0.1083918266	-0.0537969387	-0.0022244083	0.0087804136	0.1321270116	-0.0334601262	0.043934352	-0.0486498497	0.0986083117	-0.0800353289	0.0886738748	0.0125363163	0.0377965931	-0.0400712162	-0.096390402	-0.0273660384	0.0152518365	-0.0945922143	0.0213836984	-0.0560916256	0.0293455259	-0.0628144603	-0.1151874067	0.0831792581	0.0490681181	0.0141742842	0.1154334506	-0.0168439399	-0.0499868516	0.0339671165	0.107654478	0.0775739535	-0.0340394552	0.0478623685	0.1583939584	-0.0711697819	0.1209456539	-0.051412428	-0.1346757019	0.1227225818	-0.0342335572	-0.109095677	0.046407984	-0.0033780367	0.012924314	-0.0421906457	-0.0301433015	-0.0194719174	0.1271669726	0.0265205524	-0.1033023459	-0.115057708	0.1121369276	0.102329975	0.0866153656	0.0093793566375666	0.0169160566013886	0.0002861529709413	8.797233093466465e-05	-0.0167924825039023	0.0001373798971967	1.8873236153803192e-08	0.0002819874686438	0.0530296163129264	4.392732212460393e-05	1.9296096290387182e-09	0.0028121402062961	-0.0017317890058281	-0.0003621245097695	1.311341605758731e-07	2.999093160707079e-06	-0.0006560719258066	0.0003648794098071	4.304303718315809e-07	1.3313698370125053e-07	0.0006584332030345	1.3198803649994934e-07	4.33534282858271e-07	1.7420841779111954e-14	0.0	0.0	0.0	0.0	0.0
937469.1014442872	829.8066441464471	878848316162.7593	688579.0666695882	1364509.5990823412	2965.6972036212683	8795359.90356701	1861886445987.852	916421.0709995928	954.1127341203392	910331.109410589	839827579372.0406	955123.6142551012	974366.2994618892	1.178188	21.971457	0.0742705003089042	0.0409560617278762	0.0718137411	0.0716119935	-0.105085672	0.0831982931	-0.0877591211	-0.0649065687	-0.0752757564	-0.0871928187	0.0418207081	0.0499215661	-0.0861736955	-0.1118463502	-0.0014018418	-0.0246497542	-0.0817428771	0.0594079801	0.016489715	0.023041258	-0.0493453718	0.2285560391	-0.1277486101	0.116204821	-0.0593506214	-0.0170848112	0.0393976755	0.1735543249	-0.0674888308	-0.0301867948	0.1465511711	-0.001502619	0.0541080273	-0.0532117422	0.0815523365	-0.1629179553	0.0453845781	0.0445050728	-0.0454675359	-0.0591102367	0.0964829863	-0.1022162997	-0.102777018	-0.0461222337	0.0853551202	-0.171159776	0.0798722624	0.103828256	-0.0120528154	-0.0867999849	-0.076789759	0.0764150491	0.0250757193	-0.0092337471	-0.0617803702	0.0312233467	0.0439576654	0.0161847311	0.0870585889	-0.1236055137	0.0723805064	-0.1117000944	-0.2232643635	-0.0426366172	0.0949838331	-0.1179410952	-0.0764226357	-0.0640806794	0.1052149254	0.0224875774	0.0416303009	-0.0734854572	-0.0494661776	0.0039081502	0.080849182	0.1007210368	0.0944336799	0.0074171242	0.0429116135	0.0601464934	-0.0392327656	-0.0747596501	-0.0995680071	0.1239657686	-0.0620934171	0.0147411383	-0.091311039	-0.1818442965	-0.1086619485	-0.0345962871	0.0910506814	-0.0378879851	-0.0174478949	0.0521783325	-0.0209864683	-0.0707285434	-0.0744372018	0.0764446204	-0.1024665929	-0.0278167389	-0.0903425263	0.1115355072	0.1	0.0816496581	0.021958369754941	0.0125790131173744	0.000158231571007	0.0004821700022947	-0.0234179037253738	-0.0066254212214715	4.3896206361924905e-05	0.0005483982148908	0.0528560606016981	-0.0001735557112283	3.0121584899962544e-08	0.0027937631423303	-0.0011067499020357	0.0006250391037924	3.906738812696066e-07	1.2248953456560315e-06	-0.0005100453046118	0.0001460266211948	2.601462127565438e-07	2.132377409756964e-08	0.0009852176832239	0.0003267844801894	9.70653883337069e-07	1.067880964926564e-07	0.0	0.0	0.0	0.0	0.0
938676.2485872662	1207.1471429789672	881113099661.8632	1457204.224802283	1365590.5100291418	1080.9109468006063	1168368.4749133831	1864837441081.652	919554.1639352606	3133.092935667839	9816271.343531717	845579860410.6761	957908.3563449992	982470.402566392	1.025166	19.117813	0.1102403704701161	0.0607458483166798	0.0402039379	0.0691194353	-0.1123330231	-0.0147201344	-0.063454226	-0.081239153	0.0791015939	-0.1277488734	-0.0682974265	0.1302462309	0.0176434655	-0.0395777161	0.0731125717	0.0150974144	-0.0769516415	0.0585469791	0.1030702085	0.0486159751	0.007484653	0.094848165	-0.0064341107	0.0097374354	-0.1049064012	-0.0838201056	-0.0155370578	0.0076409042	-0.1297540692	-0.0267992172	-0.1010207327	-0.1658558412	-0.0145136337	-0.0686916647	-0.0454588168	-0.0435843661	-0.0890558366	-0.1443495714	0.0438695756	0.0659167093	-0.1242784493	0.014997357	0.0587979013	-0.0239554011	-0.0109342224	0.0693381178	-0.0020624552	0.074351767	-0.1184587796	-0.0100853131	0.0175942566	-0.0388800147	0.06534871	-0.1074273623	-0.0559102454	0.0688975209	-0.0425995949	-0.1340756041	-0.0105867387	-0.0001507163	0.0106327445	0.0404645188	-0.2056291942	0.063399417	-0.023788881	-0.0274361978	-0.0563127377	-0.0579870164	0.0843124907	-0.0234264233	-0.0887887382	0.0250660316	0.0479473529	-0.0752416375	-0.0473208709	0.0668415587	-0.084201933	-0.0167862688	0.0281462579	-0.0517935085	0.0019295377	-0.1169941297	-0.0002911615	0.1409179529	-0.0892590208	0.0375199605	-0.083500822	0.0369448551	-0.0737784706	-0.0498578717	-0.0337776315	-0.0330365182	0.0314778251	0.0210183107	0.0343913711	0.0356348006	-0.069709208	0.0392609457	-0.0863358586	9.36867e-05	-0.050831906	0.1108851636	0.097494591	0.0763617167	0.0224248002267728	0.0004664304718317	2.1755738505323527e-07	0.0005028716652106	0.0231974394138774	0.0466153431392512	0.0021729902159901	0.0005381211953605	0.0527213218419149	-0.0001347387597831	1.8154533387914064e-08	0.0027795377767587	-0.0004709303682892	0.0006358195337465	4.042664794936167e-07	2.2177541177700158e-07	-0.0002111550151617	0.00029889028945	4.458644042793776e-08	8.933540512756455e-08	0.0006594503444355	-0.0003257673387884	4.348747567760996e-07	1.0612435902127621e-07	0.0	0.0	0.0	0.0	0.0
938806.0235188308	129.77493156457786	881356749795.2394	16841.532862590866	1370096.924231151	4506.414202009095	20307768.96006927	1877165581787.66	920683.73569829	1129.5717630294384	1275932.367833434	847658541179.3588	959977.4539491948	983387.4391680488	0.973247	18.149609	0.0935606364972299	0.0459605417567899	-0.036599688	0.0555135217	-0.103574796	-0.0914584631	0.0046723654	-0.1300184286	0.0425500824	-0.0095038107	-0.0971816309	0.1248500606	0.0824581533	-0.011265671	-0.0191868021	0.0812316446	-0.0099701083	0.0086509233	-0.0435594737	0.1603606832	-0.0274448768	-0.1028511632	0.1053327534	-0.0628641191	-0.0822596216	-0.040530315	-0.0106938236	0.0488293893	0.0301047465	0.0329595729	0.2183799908	0.0435779984	0.0937169951	-0.0930941698	0.0218759607	0.0181737182	0.0621393452	0.0322131186	-0.0541125833	0.0549657699	-0.0777270209	0.0204940887	0.1482948155	0.1674343871	-0.1675216969	-0.0292381768	0.1689709901	-0.0053610834	-0.1281946662	-0.007518793	0.1133782271	-0.0355574979	0.0935380865	0.0514991528	-0.0462134245	0.012929848	-0.0890570836	-0.0775049013	0.0547815134	0.1682437703	0.0348797765	-0.0010145832	-0.0238519881	-0.0283411891	0.0496462459	-0.0852756729	0.0987482648	0.1168686356	-0.1092634229	-0.0367314727	0.1236946706	-0.0968590138	-0.1362974763	0.0409425282	0.1438979337	0.0273184761	0.0718285235	-0.0357282333	0.0738987583	-0.0546157428	0.0139309874	-0.0133454939	-0.0307786992	0.1104478061	-0.0507436567	-0.0275307018	-0.0634002666	0.0193239289	-0.0777532047	0.0267739793	-0.1629714485	-0.100493777	-0.0144401655	0.0124988957	0.0042893102	-0.0942982603	-0.1338718404	0.0910996408	-0.0374908376	-0.0960200065	-0.02853633	0.1101861821	0.0948181434	0.0707724105	0.0143521095000664	-0.0080726907267064	6.51683355690515e-05	0.0002059830471018	0.0296822078885412	0.0064847684746638	4.2052222169993465e-05	0.0008810334651385	0.0328624151962202	-0.0198589066456947	0.0003943761731624	0.0010799383325287	-0.0010787411515835	-0.0006078107832942	3.694339482888304e-07	1.1636824721196956e-06	-0.0007858555764963	-0.0005747005613346	6.17568987110332e-07	3.302807351983044e-07	0.0006590762760611	-3.740683744000344e-07	4.343815376665673e-07	1.3992714872628432e-13	0.0	0.0	0.0	0.0	0.0
939167.479840235	361.4563214041991	882035555189.4581	130650.6722830557	1371524.431361607	1427.507130456157	2037776.607503172	1881079265821.7795	917537.649735342	-3146.08596294804	9897856.886258695	841875338681.8552	957708.1197425042	976000.7169535492	1.048057	19.544699	0.0845721050762466	0.040454703692364	-0.0879619597	0.0182163732	-0.0787860757	-0.0142688905	0.0733846584	0.0305940068	-0.0728904472	-0.0004325427	0.0418760799	-0.0823525021	0.093214715	-0.0364952234	-0.0800755963	-0.0246431161	-0.020057427	0.0434667315	0.0852573214	0.0877839775	-0.0271202217	0.0135726849	-0.0096291178	-0.0084043055	0.0058982011	0.1573689489	0.0514242261	0.0403389812	-0.1749628671	0.0059241285	0.0311844576	-0.0901878122	-0.0728565838	0.0689341975	0.0297075332	0.005922928	0.0910439884	0.1580169513	-0.0887960851	0.0923293771	-0.1062723893	-0.0476041185	0.031378754	-0.0294754896	0.0325433584	0.0435808758	0.219708395	-0.116403292	0.0079291883	0.0295742835	-0.0575100374	0.0576408075	0.0519932879	-0.0932312617	-0.0734360743	-0.0078097319	-0.0123916311	-0.005180771	0.0379581499	0.1066048155	0.1061474231	-0.0428777146	-0.0909779228	-0.1444818732	-0.0781306004	0.0681120906	-0.0803799551	-0.0141087871	0.0250870661	0.0333826099	0.1339841949	0.1307018329	0.0781111129	0.0243878635	0.0863127385	-0.0639776509	0.0536851961	-0.027171516	0.0475784299	-0.0658797246	-0.121774873	0.0081826514	0.01741694	0.0774827437	-0.0595048897	0.032947099	-0.0609181636	-0.0963702396	-0.0289778592	0.0594275407	0.0061286482	-0.0351733725	-0.0140491732	0.005208542	0.0627384249	0.02994351	0.010174652	0.0714825853	-0.0762961341	-0.030248158	0.0544632007	0.1094388693	0.0919753525	0.0649037979	0.0104358098159167	-0.0039162996841497	1.5337403216071042e-05	0.0001089061265139	0.0030005905883854	-0.0266816173001558	0.0007119087017519	9.003543879107041e-06	0.0528932107861663	0.0200307955899461	0.0004012327719662	0.0027976917472698	-0.0009989172191751	7.982393240839997e-05	6.371860185140807e-09	9.978356107645146e-07	-0.0005351550794352	0.0002507004970611	2.8639095904529524e-07	6.285073922668263e-08	0.0003107328554907	-0.0003483434205703	9.655490748140425e-08	1.2134313865468656e-07	0.0	0.0	0.0	0.0	0.0
939813.121148912	645.6413086770335	883248702683.6595	416852.6994701925	1362620.536334325	-8903.89502728195	79279346.65685622	1856734726040.044	917366.3486868892	-171.3010484528495	29344.04920104549	841561017703.1151	956760.9019294836	997506.8462638533	1.225153	22.847282	0.1175991871751072	0.0560130878252495	-0.0470210633	-0.1150522971	-0.0457349811	0.1198466994	-0.0143369926	0.1442376213	-0.0210469245	-0.0555757975	-0.0196996332	-0.0951938259	-0.0093122851	-0.0089519829	0.0127906256	0.0756764395	-0.0243025592	0.0639748708	-0.053157405	0.0900598648	0.0138379217	0.0602711569	-0.0552147082	-0.0152342758	-0.0198088712	0.0107380155	0.0426092091	-0.0079006781	0.1326634085	-0.0071840169	0.072179361	-0.1084296716	-0.0707228032	0.0497581628	0.0153936799	-0.0396567787	-0.0184292812	0.0353154536	0.0568161107	0.012777759	0.0319888339	-0.0675435644	0.1629874438	0.0446215693	0.1568225024	0.0866114413	-0.0059839777	-0.0442706964	0.113566008	-0.0183729821	0.081883088	-0.0311068954	0.0537796176	0.0537467882	-0.0609696757	0.0187164031	-0.0967024487	-0.0269542913	-0.0318563274	-0.0840217177	0.0337402487	0.0191483624	-0.0278655811	0.0902240498	-0.1286517353	0.0077626307	0.0061461568	-0.0660851162	0.0530435609	0.050636193	0.1387803191	-0.0204285919	0.0536751664	-0.0185466226	-0.0497994985	0.0205164904	0.065526687	-0.0256350527	0.0227841185	-0.005089471	-0.0046824749	0.0581944042	0.1210688036	0.0664333071	-0.0040084824	0.0453838157	-0.0717095252	0.0221173746	-0.1038167048	0.093496919	0.0148351937	-0.1794129982	0.0151709042	0.013447694	-0.0040879164	-0.0777116976	-0.1443415047	-0.0258628867	0.0206688187	0.0413220426	-0.0758428894	0.108643553	0.0889712056	0.0587790397	-0.0076567559205074	-0.0180925657364241	0.0003273409349268	5.862591122622512e-05	0.0217522416572393	0.0187516510688539	0.000351624417808	0.0004731600171149	0.0128655975122171	-0.0400276132739492	0.0016022098244088	0.0001655235993463	-0.000747787110532	0.000251130108643	6.30663314670952e-08	5.591855626777976e-07	-0.0009681668498717	-0.0004330117704365	9.373470491904908e-07	1.8749919333655225e-07	0.0004411381183287	0.000130405262838	1.9460283944258613e-07	1.7005532575847865e-08	0.0	0.0	0.0	0.0	0.0
941936.435841319	2123.3146924070315	887244249165.4474	4508465.282991567	1366262.505704365	3641.9693700398784	13263940.89230867	1866673234493.5696	918256.7598228828	890.4111359936651	792831.9911015291	843195476960.4196	957039.7843298862	993895.9692400482	1.584207	29.543098	0.1283118386375812	0.0567182196880458	0.1341245996	-0.0660046275	-0.0319661422	-0.1480763884	-0.077874596	0.0895554194	0.0127601649	0.0154479462	0.0440851975	-0.0108183285	-0.1093754744	-0.0098291876	-0.1231119753	-0.0364141387	0.0146132399	-0.0031645015	-0.0491485933	-0.0448987771	0.0764738492	0.0193219985	-0.0468295638	-0.0664618279	-0.0275670719	-0.0409341022	-0.078367312	0.0892203149	-0.0293683496	0.1233600359	0.0084240439	-0.1481581154	0.1207854716	-0.0469235248	-0.0174448646	-0.0674459609	-0.1553174253	0.0469216212	-0.0771510256	0.0459759177	-0.0362035201	0.0038649323	-0.001614091	-0.080062537	-0.0937160399	-0.0249713308	0.0941343327	0.0600923365	0.0791501381	0.0570155767	0.0162702423	0.0729385694	-0.0432813703	0.1406277842	0.0059532546	-0.0281024211	0.0549308073	-0.1665217969	-0.0295429731	-0.0216054975	0.0191109135	-0.0549135941	0.0116697759	-0.030905086	0.0131485735	-0.0269005846	-0.0468479685	-0.088876005	-0.0059099518	-0.1332097858	0.0484872343	-0.0552444556	0.062308801	-0.0029575579	-0.1373319969	0.1277307094	0.0504089402	-0.0702140445	0.0285535498	0.1733100255	-0.0237913119	-0.00685189	-0.0471365266	0.0303788608	-0.0155082302	0.0514457103	-0.0758211746	-0.1161134465	0.0328568138	0.0443326372	-0.0986180511	0.0177129016	0.0622974689	0.0504233368	0.0742558898	-0.1370721856	0.0122048416	0.0507384132	0.0488299009	-0.047971577	-0.0027355409	0.1078005821	0.085810973	0.0524223074	0.0134824949533225	0.0211392508738299	0.0004468679275067	0.0001817776701663	-0.0140365964277719	-0.0357888380850111	0.0012808409314751	0.0001970260392761	0.0365196454704772	0.0236540479582601	0.0005595139848116	0.0013336845052893	-0.0009979428150038	-0.0002501557044718	6.257787647978259e-08	9.958898620177086e-07	-0.0004861092902763	0.0004820575595954	2.363022420929281e-07	2.323794907630727e-07	0.0002187573479863	-0.0002223807703424	4.7854777297999154e-08	4.945320701807927e-08	1.0	0.0	0.0	0.0	0.0
942158.2447322052	221.80889088613912	887662158116.8699	49199.18407613917	1374561.3486483134	8298.84294394846	68870794.20832315	1889418901197.8704	920271.749338355	2014.9895154722035	4060182.7474629055	846900092630.2761	958962.8202561076	985615.7137894394	1.431024	26.686459	0.1171288607874932	0.0675001836132296	0.0469309814	0.1107997689	-0.0159870266	0.1673855898	-0.0725795332	-0.0827180493	0.0834429449	-0.0121925417	0.0252371739	0.133772	-0.0358825104	-0.0215586362	-0.0176409477	0.0214330189	-0.0852372315	0.0171514223	-0.044086285	0.0332319043	-0.0574165985	0.1704239113	0.0479758461	0.0098741028	0.0304489659	-0.0299342149	0.0163315257	0.2136655009	0.1073066095	-0.0708008962	0.0878816147	-0.033013734	-0.0145263754	-0.1700451427	0.1711502227	-0.0084407172	-0.1838127482	-0.1367607029	-0.0504284308	0.0276790263	-0.0887393498	-0.0116030996	-0.0853002689	0.0194028269	0.1258809095	0.0517183166	-0.0725166803	0.1053419568	-0.0886115458	-0.0190133344	-0.0101001385	-0.0427642664	0.0362807623	0.0116829458	-0.0903736031	-0.0078037706	0.0306081866	0.0008500746	0.0864053584	-0.1343370218	0.1184053696	-0.0736362555	-0.0730884108	0.0145838426	0.0636875716	-0.0635163499	0.1192615462	-0.0238889404	0.2516019076	-0.0528316405	0.0677688965	0.0202528021	-0.1802485043	-0.0867853748	0.069787045	0.1013924458	0.025420616	-0.0048131704	-0.0024904644	-0.0365877268	0.0241987346	-0.1072036796	-0.0334342322	0.0259821477	-0.0874661519	0.0232368205	-0.1605203353	-0.0584248595	-0.0882111268	-0.0295179539	0.0981453794	0.0340461082	-0.0891127258	0.0405739199	0.0956665088	-0.0106246088	-0.0228545359	-0.0196070192	0.0520987263	-0.1519531866	0.0929695938	0.1069103263	0.0825001988	0.0458586883	-0.0078469144672368	-0.0213294094205593	0.0004549437062298	6.157406665613019e-05	-0.0355026949842596	-0.0214660985564877	0.0004607933872368	0.0012604413511453	0.0202539675523922	-0.016265677918085	0.0002645722781348	0.0004102232016133	5.704158465682561e-05	0.0010549843996606	1.1129920835272909e-06	3.253742380161803e-09	-0.000379993666554	0.0001061156237222	1.4439518662115253e-07	1.1260525597972756e-08	0.0002190108224506	2.534744643000148e-07	4.796574035048824e-08	6.424930405217944e-14	0.0	0.0	0.0	0.0	0.0
942605.560686845	447.3159546398092	888505243037.7614	200091.56327532383	1374464.0178261409	-97.3308221725747	9473.28894478936	1889151336298.778	919352.9916021988	-918.7577361562288	844115.7777469187	845209923167.9126	957489.6083556012	981492.051137006	1.272912	23.737913	0.1694450300538087	0.1026341523965906	-0.009707526	0.0937785173	-0.0022093204	-0.2010447483	0.0116963204	-0.0786698464	0.0873215027	0.1040196824	-0.0241021888	0.0747531989	0.0364388363	-0.0657133656	-0.1497032745	0.1148084093	0.0780116329	-0.0334208631	-0.0375619336	0.1078078721	-0.0272722293	-0.0493230433	-0.0869997156	0.0284163266	0.1771319725	0.0350327427	0.0604624749	0.0907994794	-0.0777823963	0.0299959215	0.0424136601	0.1775594325	0.0444879312	0.00581831	0.0351769004	0.1028318795	-0.1188860958	-0.076614551	-0.0051553832	0.1399310397	0.054138939	-0.162089327	-0.0817077636	0.164495742	-0.1221749151	0.0578393492	0.0590875681	0.027727865	-0.0795838711	0.074448152	0.0789352304	0.1105332001	0.1402097415	0.0521305858	-0.0003921471	0.0009720917	-0.056272711	0.1250308108	0.0934700389	0.0526633164	0.0494146425	-0.1203561157	0.0574879388	-0.1766317535	0.0089990094	0.0349316217	-0.0813319593	0.0200784934	0.0542803993	-0.0164735885	-0.0800842225	-0.0829506416	-0.0411904818	-0.1432839003	0.0437867532	0.1077907285	-0.0155458924	-0.0967169122	0.1045299062	-0.0364613762	0.0106107258	0.0249457075	-0.0927673619	0.0320018338	-0.0923981769	-0.0354573025	-0.1155193284	0.0158020883	0.0268662574	-0.0141337053	-0.1549105527	-0.0065871154	0.0634267353	-0.0268806152	0.0443820987	-0.0626727385	-0.0729029757	-0.0057299153	0.0851772604	-0.0825826697	0.1240050078	0.105973176	0.0790446912	0.0391140859	-0.0076882512638007	0.000158663203436	2.5174012124605076e-08	5.910920749533306e-05	0.0515473841128368	0.0870500790970963	0.0075777162708107	0.0026571328088763	0.0363610359345472	0.016107068382155	0.0002594376518674	0.0013221249342334	-0.0007479077389646	-0.0008049493236214	6.479434135985907e-07	5.593659860031403e-07	-0.0002862404287407	9.37532378133e-05	8.193358304565975e-08	8.789669600477184e-09	0.0006428926484383	0.0004238818259877	4.133109574160116e-07	1.7967580240266678e-07	0.0	0.0	0.0	0.0	0.0
