global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
985853.4043202654	1104.0746712679977	971906934809.8568	1218980.8797355366	1340554.1626802883	-11442.836057692532	130938497.0432284	1797085463079.449	999366.0532868524	-857.6612508301623	735582.8211755586	998732508462.14	1035675.4190677725	861965.051145392	0.9912	20.507019	0.0871533301634439	0.0434912494770178	-0.0209607967	-0.0149297922	0.0935017961	-0.0540134145	-0.0681345592	-0.094450576	0.0710387728	0.0310341045	-0.0077216838	-0.0290127159	0.0109006318	0.0051063748	0.0207881479	0.1223198674	0.0187414049	0.0399015564	0.0847648691	-0.0424715563	-0.052914677	0.0036839671	-0.0271173892	-0.0044072655	-0.1235425508	-0.0504345023	-0.0272851448	0.0201745811	-0.0539343442	0.0675305626	0.0364798038	-0.1018593042	0.0209316453	0.0041120224	0.0421738414	-0.0044360438	-0.110623015	0.0556822213	-0.009439928	-0.0985569361	-0.0589488174	0.0830741461	0.0430427421	0.1233005236	-0.1116429601	0.0453142691	0.1088240095	0.0520416693	-0.0526836911	0.0140770548	0.0487347016	-0.0109558969	0.0498202655	0.0597905258	0.0204852568	-0.0753965579	-0.0035572466	0.0135587192	-0.0563594909	0.0113235347	0.0096507714	0.0289332891	-0.1073333621	0.0292770429	0.0324558994	-0.0392633314	0.0490906339	-0.0032379225	-0.1385420531	-0.0120080714	0.0478501619	-0.0097012051	0.0348146987	-0.0428240606	0.1081358989	0.0142761212	0.0241416947	-0.0625809498	-0.0972570646	0.0718289639	0.0194371929	-0.0001614197	0.030617563	-0.0269191873	0.0065178329	0.1090546048	0.0095126956	-0.0041381172	0.0220987448	0.0151753282	-0.0006578618	0.0642779045	-0.0262783428	0.112689161	0.1044804285	0.0912392418	-0.0100545895716379	0.0048824292614711	0.000101094771454	2.383811549326924e-05	0.0299134893495676	0.023501030003672	0.0005522984112334	0.0008948168450666	0.0393564076578769	-0.0161399904759207	0.0002604992925628	0.0015489268237329	-0.0013611179988855	0.0003430612809429	1.852642206890068e-06	1.1769104248225197e-07	0.0005256893073437	-0.0004289916600638	1.8403384440438066e-07	2.763492478554991e-07	0.0004563579106033	8.054466744070003e-05	6.487443453132964e-09	2.082625425702096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985215.4853403624	-637.9189799029846	970649552554.446	406940.6249204644	1337870.861748798	-2683.3009314902592	7200103.888936493	1789898442716.4714	998391.9869272908	-974.0663595616352	948805.2728296568	996786559560.6237	1034265.4285332592	865387.5495915817	0.933919	19.321939	0.08425554105845	0.0388571604428281	0.0151288419	0.0086870731	0.089740528	-0.0950867049	-0.0329571874	-0.0822264743	-0.0155257295	0.0384637884	0.0311596475	0.023472088	0.0317633113	0.0178665877	0.0699417524	0.0719688201	-0.0742117041	0.009213902	-0.0233097222	-0.0874295257	-0.0180992938	0.0022433807	-0.0466312981	0.0322917716	0.0339189091	-0.0399651974	0.0593213522	-0.0573909867	-0.0006386607	0.0150748367	0.1234209014	-0.0586995447	0.0463033727	0.0520645126	-0.0725827855	0.0028129858	-0.1524208914	-0.1117316899	-0.0365120072	0.0917928701	-0.0156308054	-0.0008358344	-0.0971778319	-0.0869410835	-0.1668348223	0.0947792787	0.0463254656	-0.060927539	-0.0199283976	-0.0059642366	0.0659745664	-0.0166276675	-0.0734306871	-0.0029133241	-0.0011606182	0.0076945241	-0.0322158244	0.0041150436	0.0468611633	0.0242298577	-0.0328981876	0.1093452978	-0.0692299665	0.0641185786	0.0679331166	-0.0510442917	-0.0824048691	-0.0532159828	0.0063228898	-0.0041878517	0.0397426174	0.0218174093	-0.0355682326	-0.0422242072	-0.0031677097	0.0329003353	0.0124981372	0.0140916053	-0.1342323686	0.0810409847	0.1021386824	-0.0497996294	0.025900117	0.0227665538	0.0804048322	-0.0147359892	-0.0418560291	0.0355938498	-0.0980627148	0.0196221849	-0.10638603	-0.086423906	0.0860066445	0.1121369276	0.102329975	0.0866153656	-0.006354508709137	0.0037000808625008	4.0379780934497984e-05	1.36905983890454e-05	0.0093247466771799	-0.0205887426723876	0.0004238963248297	8.69509005935776e-05	0.0687379890796933	0.0293815814218164	0.0008632773268468	0.00472491114272	-0.0010130606448033	0.0003480573540821	1.026291870049278e-06	1.2114392173070189e-07	0.0002622689519888	-0.0002634203553549	6.939028361530184e-08	6.878500317730348e-08	0.0004561328980055	-2.2501259780004657e-07	5.063066916872552e-14	2.0805722064289586e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982722.2790153729	-2493.206324989558	965743077673.1685	6216077.778967938	1338660.4755408654	789.6137920673937	623489.9406230492	1792011868775.296	1000085.3949618194	1693.4080345286056	2867630.7714060354	1000170797215.9384	1037345.7249558254	850655.3200621525	0.985611	20.391405	0.1418345277730291	0.0765620842859714	-0.0123719394	-0.0591101389	0.0068768133	-0.0814052609	0.0815783939	-0.0579881849	-0.0020120724	0.0661698468	0.0961796494	-0.0402940347	0.0368146762	-0.0615446644	0.026493894	0.0273447036	-0.0275789133	0.013664595	-0.0883771081	-0.0041151215	-0.0470660273	-0.102738259	-0.0883125608	-0.0453382933	-0.0861395925	0.0676360379	-0.0403138629	-0.0993675776	0.1068584704	-0.1065063016	-0.0719896933	0.101336909	0.0349761344	0.0125579227	0.1803139749	0.1094848759	-0.0639127815	-0.0380552914	0.1375611473	0.0613297007	-0.0175926342	-0.0896741923	-0.0096039816	0.0189295505	0.0092199922	0.0446422911	0.0210476431	-0.0452443081	0.0660951368	-0.0609239649	0.0270214193	-0.0466624167	0.0554719448	-0.0849120996	-0.1051816239	-0.0249467111	0.0036229367	0.0661341574	-0.0468713105	-0.0414235123	-0.1185025987	0.0521344047	0.0107858644	-0.0254695347	-0.1341340541	-0.1498871068	0.0340912577	0.0717289077	-0.0354350516	-0.0051050784	0.0230485806	-0.0251900304	-0.0014882704	-0.0203335188	-0.0362763147	-0.018730843	0.0094697823	-0.1047771708	0.0412962844	0.0479209558	0.1579390802	-0.0137464075	0.0255114871	0.0259944557	0.1170825465	-0.0852059404	0.0961279678	0.0327083639	-0.0191622591	-0.0095698375	0.0575990566	-0.006043487	0.0060290408	0.1115355072	0.1	0.0816496581	0.0098233933971272	0.0161779021062642	9.649905783472228e-05	0.0002617245165598	-0.0465863489138058	-0.0559110955909857	0.0031260506101843	0.0021702879051188	0.0386794778643491	-0.0300585112153442	0.0009035140964829	0.0014961020078586	-0.0002830739512086	0.0007299866935947	8.013086185284886e-08	5.328805728253225e-07	0.0003259354742575	6.36665222687e-05	4.0534260577908735e-09	1.0623393337946145e-07	0.0004560457366602	-8.716134529998229e-08	7.597100114502743e-15	2.079777139259445e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983837.6158443592	1115.3368289862992	967936454350.3127	1243976.2420932134	1350257.5817608172	11597.106219951762	134492872.67684385	1823195537102.57	999094.9300713812	-990.4648904382484	981020.6991908514	998190679294.338	1038067.0701058768	843360.5320858713	1.101146	22.781712	0.1804553589186677	0.1022183881722545	0.0143310241	-0.0587397333	-0.0405489012	0.0850715706	0.068139377	0.0500527951	-0.0331492038	0.0070054136	0.0852565207	0.0922250503	-0.0541483989	-0.0448360682	0.0122121325	-0.1105061048	0.0201388407	-0.0127222452	0.0743083622	-0.0084326312	-0.0249562872	0.1038317596	0.03437902	-0.0592208368	-0.0725521795	-0.055508903	-0.0457184139	-0.0895796168	-0.0326069514	-0.079429625	-0.0170183594	-0.0937124834	0.0573715806	-0.0201557921	0.0230284953	-0.0846570364	-0.0471853177	-0.1406946557	0.0938274462	-0.0236674929	0.0187835312	-0.0066867685	-0.0736844037	-0.028440785	-0.1832772928	-0.0307068453	-0.0933790214	0.0510193505	-0.0999045929	0.0543018504	0.0006088293	0.001856174	-0.0841372517	0.0202885668	-0.0725393963	-0.1061323369	-0.0368362074	-0.1133380061	-0.0942209717	0.0271495426	-0.0646366383	-0.0211380567	-0.0007590662	0.0305643408	-0.0204457181	-0.0809953985	0.0926300356	-0.1352256999	-0.0196098988	0.0061443218	0.0292955564	0.0074310697	-0.0048477063	-0.0117609782	0.1031842136	-0.0081903829	-0.0004118521	-0.0025324655	-0.0150038488	-0.1200447273	-0.0502407211	0.000912413	0.1108359875	-0.0204825598	0.0375351199	0.0722502476	0.1052746732	0.0551144689	0.0817535154	-0.0064664183	-0.0689768349	-0.0338828189	0.0615737679	0.1108851636	0.097494591	0.0763617167	0.0098030804078632	-2.031298926400034e-05	9.610038548303132e-05	4.12617532839393e-10	0.0388499404991193	0.0854362894129251	0.007299359548649	0.0015093178767851	0.0401803306251196	0.0015008527607704	2.252559009512429e-06	0.0016144589691439	-0.0013170033272716	-0.001033929376063	1.734497764044465e-06	1.0690099546860244e-06	1.862609665836956e-06	-0.0003240728645916	1.0502322156464637e-07	3.469314767269257e-12	0.0009680015711197	0.0005119558344595	2.620987764371231e-07	9.370270416902076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987038.6387756784	3201.022931319196	974245274436.144	10246547.806831338	1351253.740985577	996.1592247597872	992333.2010740204	1825886672527.5168	1004989.860308765	5894.930237383815	34750202.503621995	1010004619323.4308	1040453.2967325012	855525.0375066207	1.237747	25.607864	0.1120267922441443	0.0560507203474266	-0.0010934256	0.0384788814	0.0101590807	-0.0196338437	-0.1290378722	-0.063171228	0.171963838	-0.0730627852	-0.0002869975	0.0421064232	-0.0057955776	-0.0273578104	-0.0619662646	0.1401690485	0.0882269157	0.0078031197	0.0270660708	0.0806419005	0.1291841131	0.0612835503	-0.0109081511	-0.1133165495	-0.0848831813	-0.039275495	0.0202806424	0.0100792439	0.0378728901	-0.1403447781	-0.0453419242	-0.1579600863	0.0447998244	-0.1060893288	0.050112168	0.08083007	-0.1630496858	0.1768986283	0.014503955	-0.0161681592	-0.0626968478	0.0325997748	0.1274837684	-0.0111632883	-0.0453327142	-0.0097236766	0.1501372213	0.0682391935	0.0172380403	-0.0227803863	-0.1152240767	0.1148349272	-0.0071448963	0.0631925153	-0.0037489624	-0.0822321897	-0.0409826478	-0.0288055773	-0.0771790627	0.0068665032	-0.0535142208	-0.1026709347	-0.0863721979	-0.0445607384	0.0487851467	-0.0460976473	0.0321310585	0.0762386305	-0.0786912732	0.009312712	-0.0167832055	0.0036052943	-0.0254324327	-0.0103750134	-0.1130073768	0.0056920636	-0.006519419	-0.0011097522	-0.0875618106	0.0653773871	-0.0374292038	-0.0032436203	0.0401408953	-0.023448795	0.062235579	-0.0074771911	0.0168508692	0.0542698455	-0.1144620798	-0.004463563	0.1021502062	0.1573459879	-0.0178551189	0.1101861821	0.0948181434	0.0707724105	0.0098503435121557	4.7263104292500496e-05	9.70292673074679e-05	2.2338010273637792e-09	0.002721336642196	-0.0361286038569233	0.0013052760166504	7.405673120158599e-06	0.0311947310985942	-0.0089855995265254	8.074099885109355e-05	0.0009731112483136	-0.0006540711033999	0.0006629322238717	4.278090083027626e-07	4.394791334474778e-07	0.0002583199849928	0.0002564573753269	6.577038535959482e-08	6.672921464668043e-08	0.0005500846551903	-0.0004179169159294	1.746545486199413e-07	3.025931278758312e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986502.6943802872	-535.9443953911541	973187566019.5664	287236.3949511897	1335861.8590745192	-15391.881911057746	236910028.76394665	1784526906530.0308	1001220.696505644	-3769.163803120959	14206595.77475725	1002442883111.247	1037369.16625342	858039.3912498344	1.216077	25.159531	0.1580785436276431	0.0824568391980521	0.0187221483	0.002873988	-0.0389762673	-0.090866305	0.0939766622	-0.0549785929	-0.0386544272	-0.0075406516	-0.0644597851	0.0854724499	0.0936562679	0.0276259427	0.0095512572	0.0566222216	-0.0087823591	-0.0518230296	-0.1274229678	-0.0793430152	-0.0953021825	-0.1156422513	-0.0554951502	0.0070766603	-0.0008212792	0.0593332547	-0.0104379658	0.0638777531	-0.0033791652	-0.0127199329	-0.1309183057	0.1027207589	0.0157875985	-0.184415618	0.0060419071	0.0041856752	-0.1248916553	0.1390109279	-0.0111443026	-0.1505544954	-0.0469211718	-0.0128635751	-0.0354452055	0.0579343505	-0.0317382163	0.0314269453	0.0412774924	-0.0424441048	0.132775706	0.0082219623	0.1359486481	-0.0484980797	0.0134683769	0.0687157685	-0.0466172394	0.0361776644	-0.0256329238	0.0434449444	0.0742124772	-0.017689185	0.0751826408	-0.1489539047	0.0254413427	-0.0755527319	-0.0956190466	0.0249208917	-0.1284258094	0.1206402382	-0.0859902442	0.0316512171	-0.0506786207	-0.0267829857	-0.0071315444	0.025368891	0.0485929772	-0.0766158122	0.0251983557	-0.0689826454	0.0363223061	0.0071447964	0.1031382979	-0.0511660188	0.0432708906	0.0232199698	0.0008866331	0.0055532071	0.0328514308	-0.0366147806	-0.1007670583	0.0423976694	0.1052215391	0.083636773	-0.0706808718	0.1094388693	0.0919753525	0.0649037979	0.0326348020890208	0.0227844585768651	0.0010650303073895	0.0005191315526408	-0.0091983599527765	-0.0119196965949724	0.0001420791669161	8.460982582084248e-05	-0.0175070192069313	-0.0487017503055254	0.0023718604828217	0.0003064957215118	0.0002290589329356	0.0008831300363354	5.24679947575957e-08	7.799186610779414e-07	-0.0002579475169752	-0.000516267501968	2.66532133588279e-07	6.65369215136711e-08	0.0004560294304882	-9.405522470209998e-05	8.846385293762518e-09	2.0796284147139202e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987282.1421318968	779.4477516096085	974726028172.5468	607538.797489274	1344913.6998197115	9051.840745192254	81935820.87632266	1808792859962.745	1000141.3739002324	-1079.3226054116385	1164937.2865525675	1000282767787.0444	1039344.9104394664	865272.1400767181	1.026844	21.244461	0.0765304508007615	0.0434224895977389	0.0226518985	0.0546379727	-0.0946925141	0.0805166879	0.0740379657	0.0186671553	-0.153387733	-0.0050772008	-0.0861262342	0.000656288	-0.0416866531	0.0062598524	0.0315821075	-0.0818863705	-0.0054231296	-0.0546680819	-0.0005401189	-0.0676588604	0.0255065459	0.1293773124	-0.0242778377	0.049533768	0.0090958507	0.0266753614	0.0057138155	-0.0364550065	0.0877016607	-0.0526251089	0.0305987067	0.0407017959	0.0582040821	-0.1994092449	-0.0285658291	0.1770863567	-0.0272825957	0.1047674033	-0.0698382523	-0.1923597557	-0.0408286715	0.0918337896	-0.0874089081	0.0694329484	-0.0405157616	-0.0097113189	-0.1249788096	-0.0320146915	0.0214024553	0.0635315362	0.0296585971	0.0376419334	-0.026268798	-0.0044298208	0.1582101129	0.0049723716	-0.0215186854	0.0126159193	-0.0250278989	-0.0456243948	-0.1104629484	0.0004918574	-0.1010690995	-0.0749287288	0.0528933906	0.0605355453	-0.0795622185	0.1518963255	0.0313712984	0.0223206776	-0.0576360704	-0.0031614941	0.0107628935	0.0187052886	-0.0186768117	-0.0332020283	0.0698983424	0.0465131323	-0.0316623373	-0.1273136732	-0.0311121254	-0.0543311987	0.0900620538	-0.0644348735	0.1000938094	0.0536705482	0.0340986896	-0.0324636294	-0.0786888043	0.1072675662	0.0096223506	-0.0092871632	0.0702444493	0.108643553	0.0889712056	0.0587790397	0.0238277377508779	-0.0088070643381429	0.0005677610863246	7.756438225618849e-05	0.0056117184307993	0.0148100783835758	0.0002193384217276	3.149138374657256e-05	0.0073219912220565	0.0248290104289878	0.0006164797588827	5.361155545587244e-05	-0.0002974336228221	-0.0005264925557577	8.846675998507923e-08	2.7719441126827484e-07	-0.0002925678321392	-3.462031516399995e-05	1.1985662220546846e-09	8.55959364026311e-08	0.0004554563484088	-5.730820793999948e-07	3.284230697294219e-13	2.074404853058782e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986533.3587019076	-748.783429989242	973248067831.6666	560676.6250264541	1357428.5770432693	12514.877223557793	156622151.9207256	1842612341773.7148	1002516.1396497344	2374.765749501996	5639512.365007776	1005038610258.2056	1043013.47813355	858517.889013258	0.998236	20.652601	0.1012613207964173	0.0483943998689631	0.027030435	0.0181927589	-0.0902934277	0.0493738859	-0.0680742615	0.1464995498	-0.0371749811	-0.038460948	0.0429617694	-0.1516611272	-0.1633044586	-0.0477690655	-0.0571079908	-0.0885233442	0.0985498688	-0.0092813353	0.0336929525	0.0051423724	-0.1168679146	-0.0620228746	0.0267331475	0.010913054	0.1261116334	0.0484212986	-0.014277991	0.0492463106	0.0499803508	-0.0822932324	0.1642899817	0.0605078521	0.1483318136	0.0274300056	0.0064188578	0.0976806686	-0.016049188	-0.0370312919	0.0400559564	0.0821100428	0.0010466664	-0.0566449261	0.0887605222	0.0758494731	-0.0194207936	-0.1099230313	-0.0864721091	0.0980588155	0.0081805971	0.0232000646	-0.0139189516	-0.0932112217	-0.0111373217	-0.1438816793	-0.0439288993	0.114462863	-0.0131059158	-0.0138811771	0.0473718495	-0.0387642757	0.03668757	0.1083131262	-0.025393123	-0.0777038988	0.1066759351	0.0228750043	-0.0894280175	-0.0157094015	-0.0467303119	0.0359276819	-0.0534050679	0.0061466739	-0.0444520872	-0.0097923937	-0.1016908842	-0.0217875855	-0.0060942806	-0.0004315462	0.0058051532	0.0269715492	-0.0802692001	0.0178118688	0.0509469642	0.0613813019	0.1056924864	-0.0785968499	0.0945707835	0.0358193061	-0.1161413569	0.102265544	0.0076474731	-0.0681177182	0.0936624294	0.1078005821	0.085810973	0.0524223074	0.0096808070201035	-0.0141469307307744	9.37180245604852e-05	0.0002001356491013	-0.0231581380951553	-0.0287698565259546	0.000827704644524	0.0005362993600342	0.0083438214016524	0.0010218301795959	1.0441369159329897e-06	6.961935558267263e-05	0.0001710003513642	0.0004684339741862	2.9241120166679863e-08	2.1943038817197117e-07	-5.899904276573942e-05	0.0002335687893734	5.4554379369383986e-08	3.480887047273549e-09	1.100504476671103e-05	-0.000444451303642	1.975369613091524e-07	1.2111101031731378e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985815.6952040206	-717.6634978869697	971832584910.5864	515040.89619936055	1349132.3076923075	-8296.269350961782	68828085.14370783	1820157983659.1711	1002385.240496348	-130.8991533863591	17134.58835726557	1004776170364.9214	1040636.7922936616	858702.403415486	0.928461	19.209005	0.0697013834380874	0.0418082959119351	0.0121276719	0.0152859993	-0.0530137758	-0.0100706983	-0.0807138258	-0.0221244422	0.0063273651	-0.0521403493	-0.0788336404	0.011749088	-0.0135374798	-0.0052071015	-0.039762825	0.0356355597	0.1348028468	-0.015697824	0.0562478131	-0.0023474924	-0.0216804672	-0.1029255485	-0.0667303677	0.0690845244	-0.064420466	-0.0324020371	-0.0313050365	-0.1122056601	-0.0083417428	0.0370204442	-0.0086428823	0.0476173833	0.0942358462	-0.057370491	-0.0179674609	0.0167049599	0.0781131435	0.0650935495	0.0350024188	-0.0391389195	-0.008265399	-0.0147220355	0.0729971603	-0.0005878592	-0.1078839363	-0.0294367713	0.0454389559	0.1165854328	0.0651437582	0.0382775299	0.0581659047	0.0017051803	0.120315777	0.0379396616	0.0034653574	-0.0581305533	0.1055100894	0.0008939602	0.0091566756	0.0146690569	-0.0498188933	0.0849750305	-0.0281655985	-0.0185522385	-0.058196508	-0.0934184214	-0.0198472699	0.0187821987	0.0394749728	0.0289192114	-0.0697266209	-0.0275024731	0.0338081971	0.0074023946	0.0544875252	-0.0218640555	0.0127061932	-0.0192227175	0.0244201009	0.0563415848	-0.1051784107	-0.0124976361	0.0540923638	0.0140297536	0.0420246707	0.0550567673	0.1820112854	-0.0171957375	-0.0859003999	0.0867294824	0.0159167292	0.0760541104	0.0484044344	0.1069103263	0.0825001988	0.0458586883	0.0097361246731679	5.531765306440034e-05	9.479212365146875e-05	3.0600427405533606e-09	0.0133215662731629	0.0364797043683182	0.0013307688307998	0.0001774641279702	0.0058786165221533	-0.002465204879499	6.077235097906171e-06	3.4558132214533765e-05	-8.999772125482352e-05	-0.000260998072619	8.099589831060915e-09	6.811999391084509e-08	-0.0004120005700887	-0.0003530015273229	1.2461007829234288e-07	1.697444697534138e-07	1.0981513964580951e-05	-2.3530802130078423e-08	5.536986488849034e-16	1.2059364895428643e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987087.512039644	1271.816835623351	974341756424.6144	1617518.0633749936	1340063.2830528845	-9069.024639423003	82247207.91046157	1795769602586.475	1001028.1855494688	-1357.0549468791578	1841598.1288491937	1002057428264.4618	1036246.2774809052	857573.2219504664	1.005059	20.793762	0.0381539799054048	0.0272130441261371	0.0397906767	0.0408704984	0.0215274507	-0.1062026583	0.0013391572	-0.1059628867	0.0707228808	-0.0477316194	0.0581175455	0.0465387436	-0.0212704621	-0.0753903025	0.0592845328	0.1077106119	-0.0015903056	-0.0489860113	-0.0141023592	-0.0876898635	0.0202097483	-0.0216503307	-0.0043812707	0.0200358233	0.0153559671	-0.104187621	0.0667309323	-0.0094249396	-0.0024226385	0.0057580361	0.1047886302	-0.0276454747	0.0630052984	0.1127649342	0.0674840638	0.0489098479	-0.0544834132	-0.0035015214	0.0316324565	-0.0494882246	0.1064509539	0.0537126304	-0.0088949874	0.0311974578	-0.1251019482	0.0908981074	0.0902099722	-0.0005804535	0.0225119857	0.052150057	0.0595934093	0.0480055948	-0.0462839501	-0.0065564067	-0.0261853331	0.0058855875	-0.0556047677	-0.0380257306	0.0238662563	0.0419831772	0.0020126219	0.1502910614	0.0484018349	0.0313203375	0.1436853603	-0.0226568083	0.0810657988	-0.0720648073	-0.0083800817	0.0384460565	-0.0578845582	0.0113135773	-0.0207893618	0.0120465705	0.0485940648	-0.0021241894	0.0064177542	0.0591848336	-0.0650368633	0.0006151048	0.0409544181	-0.0928657252	0.0484812023	-0.0098758395	-0.0628783939	0.1733289197	0.0778026761	-0.0574022438	-0.1580604639	0.0773474231	-0.0282945488	-0.1341578815	0.0523144561	0.105973176	0.0790446912	0.0391140859	0.0096961748052137	-3.994986795420076e-05	9.401580585326093e-05	1.5959919495580767e-09	0.0376824428154094	0.0243608765422465	0.0005934523059065	0.0014199664965365	0.0055261044926027	-0.0003525120295505	1.2426473097788305e-07	3.053783086316375e-05	-4.999897061907996e-05	3.999875063574357e-05	2.499897062967621e-09	1.599900052420396e-09	-0.0001840004389865	0.0002280001311021	5.198405978262037e-08	3.385616154722471e-08	1.099546153970913e-05	1.3947575128178406e-08	1.9453485195618088e-16	1.2090017447122267e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990792.4133715	3704.901331856032	981669606394.5212	13726293.8787886	1355908.3182091345	15845.03515625	251065139.1027985	1838487367388.724	1004406.3300547808	3378.144505311968	11411860.29876944	1008832075854.1132	1041027.81435961	849638.799543995	1.044114	21.601761	0.0863071326378961	0.049923007064228	0.0103975657	0.023232737	-0.0753231391	-0.0538821084	0.1139266421	-0.0397819237	0.082645474	-0.0572479567	0.0916352047	0.04964881	0.0813023239	-0.13057083	-0.0015945281	0.0526903122	-0.0226844046	-0.0377028386	-0.1219996611	0.0128644288	0.0806030349	-0.0988589658	0.0330421517	-0.1137244961	0.0831196413	-0.0019087513	-0.0266970998	0.0474200718	-0.0269932614	-0.0578333823	0.0838647189	-0.105528804	-0.0060339313	-0.0400224251	0.1383214545	-0.001812546	-0.0896993406	0.0891134921	0.1408994502	-0.040330215	-0.0840672933	0.0474523108	0.1700857517	-0.0677786906	0.0025672753	0.0304062234	0.0533355218	-0.0499839062	0.1039238386	-0.0496309291	-0.0858377476	0.0898716191	-0.0373213175	-0.0607049655	-0.1533199473	0.009319189	-0.0602955758	0.016393271	-0.052682316	0.0380640112	0.0515583704	0.0133486094	-0.0307524817	0.0686843584	-0.06562154	-0.01183618	0.0737106637	-0.0861902689	-0.1247853434	0.0288192504	-0.0678621903	-0.0103082448	-0.0181179668	0.0029136839	-0.1912788286	-0.0290731305	-0.0186899433	-0.0441873026	0.015425152	-0.0964796	0.0571432279	0.0251738284	0.0640137177	-0.0536392564	-0.0384696617	0.0790645561	0.0100825055	-0.035239903	-0.1391392861	0.0115544885	0.1171846004	0.05193927	-0.0895433545	0.1049895425	0.0754505123	0.032215118	-0.0041256662619986	-0.0138218410672123	1.70211221053935e-05	0.0001910432904872	-0.0027293186346639	-0.0404117614500733	0.0016331104634976	7.449180209523616e-06	0.0012039202438529	-0.0043221842487498	1.8681276680140875e-05	1.449423953558826e-06	-0.0001430018422318	-9.300287161272004e-05	2.0449526881688618e-08	8.649534128212088e-09	0.0002779992013441	0.0004619996403306	2.1344366766560378e-07	7.728355594795746e-08	1.1019867033604212e-05	2.4405493895082212e-08	5.9562813226289535e-16	1.2143746943831688e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
