global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
859646.0617561046	2968.017650772236	8809128.775295539	738991351492.7804	1118665.645884731	11446.435701068724	1251412827282.7026	131020890.25870064	856561.7871417197	2669.794486464933	733698095191.4167	7127802.599958553	873011.276475058	851727.7363999932	1.301602	25.311287	0.1523075532743933	0.0925681239076939	-0.0461065315	-0.0184218039	-0.1098822969	-0.0210375966	0.1417812538	0.2458184939	-0.0628419842	0.0729712168	0.1896637983	0.0263616749	0.1023595983	-0.062908222	-0.013281409	-0.0612141179	0.0114150687	-0.0810008588	0.0662464339	0.0677559577	0.0307786248	0.1395181409	-0.0838870133	0.0738765945	0.0405541354	-0.1093182336	0.0065809572	0.070720106	-0.0309273396	0.0509491755	0.0092147262	0.1293484321	-0.1215575983	0.0044204353	0.0178614109	-0.0436846108	-0.1816833066	0.006596828	0.1757992228	-0.0101624059	0.188383333	-0.1164014537	0.0098082002	0.0026098226	0.1192295004	-0.0455031875	0.0160078912	0.1085713323	0.0157759266	-0.0041024657	0.0219664606	0.1211581034	-0.0902496601	0.0733101933	-0.0522424497	-0.0295024358	-0.2062620082	0.0036191646	-0.034429194	0.0827572027	0.0711339938	-0.0098381813	-0.0160806632	0.068993892	-0.0305116135	-0.1453942869	-0.0782015926	-0.006898118	0.0489113864	-0.0864355499	-0.0159261525	0.0306044426	-0.1161282478	-0.0312237337	0.0207878162	-0.0131155587	0.0096861978	0.0255727271	0.0558968535	-0.0184096695	-0.0576556538	0.0082898582	0.074930905	-0.0254264895	0.0260081031	0.0504588538	-0.1107048063	0.0253573216	0.0127542418	-0.1264669554	-0.0480573569	-0.0144891926	-0.0856889746	-0.0039242622	-0.0037019114	0.0085218443	0.112689161	0.1044804285	0.0912392418	0.0436684954815973	-5.6551736562902855e-05	3.1980989082799634e-09	0.0019069374976262	0.0753427864471092	-0.0796943681972237	0.0063511923223546	0.0056765354696147	0.1003743512920323	-0.0407362075020216	0.0100750103972963	0.0016594386016477	-0.0018911307078097	-0.0003760939841998	3.5763753540208166e-06	1.414466849513545e-07	-0.0007299553266351	0.0002262794013776	5.1202367487805016e-08	5.328347788829555e-07	0.001006311333457	3.40351311942e-05	1.1583901554064062e-09	1.0126624998440055e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858995.3252308763	-650.736525228247	423458.025266133	737872968768.499	1114486.6371641995	-4179.008720531594	1242080464417.5662	17464113.88627911	856937.7259156051	375.9387738853693	734342266097.4087	141329.9617104348	872964.9841573497	847736.6799031047	1.17153	22.781864	0.1891248866929128	0.1211613400116608	-0.0372954878	-0.047617868	-0.0956020576	0.0014388634	0.091870539	0.0372021414	-0.014042684	-0.1102733399	-0.0704513725	-0.03896618	0.0710275479	-0.0749818228	-0.109109141	-0.0590421243	0.0802369324	-0.0164923104	0.0947958854	0.0604470749	-0.0160781306	-0.066552703	0.0820669429	0.0252530172	-0.0489987619	0.0625786024	0.0314498912	-0.168459131	0.0501498955	-0.0390710493	-0.0397113535	-0.1080893087	0.0095390727	0.021088771	0.075691425	-0.1060088755	-0.0269890067	0.0471135466	0.0420596389	-0.0024462017	-0.0082866765	-0.124349786	0.0108349993	-0.0602481389	0.0740639818	-0.0719787116	-0.063346594	0.054428581	0.0888107777	-0.0497769906	0.0165271734	0.057400322	0.069159629	-0.1582957398	-0.0087899143	0.0081963718	0.1175894154	0.0864857496	0.0338966301	-0.0124521075	-0.0513553484	-0.0848024401	-0.0314761581	-0.0436791817	0.0997784796	0.0808466843	0.1257768537	0.0400276241	0.0533934201	0.012251554	-0.0098731909	-0.0306054774	-0.1015809495	0.0740165513	0.0920742721	-0.0256286736	0.0330135926	0.0904857563	0.0408540378	-0.0171294209	0.024652801	-0.1071749735	-0.0193013535	0.0096819301	-0.0432938166	0.0224901681	0.0196560788	0.0826236886	0.06319914	0.0034203448	0.0543666243	0.061697563	-0.0274305312	-0.0387432202	0.0502884466	0.0621220436	0.1121369276	0.102329975	0.0866153656	0.0545386550363815	0.0108701595547842	0.0001181603687464	0.0029744648931774	-0.0412572700557944	-0.1166000565029036	0.0135955731764803	0.0017021623324567	0.0769277623123372	-0.0234465889796951	0.0059178806143834	0.0005497425347827	-0.0013710434945045	0.0005200872133051	1.879760263823111e-06	2.704907094435685e-07	-0.0007413487102752	-1.1393383640099998e-05	1.298091907704983e-10	5.495979102267024e-07	0.0012389923696223	0.0002326810361652	5.414046459095761e-08	1.535102091982282e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856566.8312380216	-2428.4939928547246	5897583.073331484	733706736377.1454	1111097.550849781	-3389.086314418586	1234537767504.381	11485906.046579355	855865.4631568472	-1072.262758757919	732505691024.6846	1149747.423819143	871773.5007942327	858491.7399299919	1.217738	23.680437	0.1712097551585887	0.1180449171679382	-0.0595981232	-0.061713136	-0.0506179105	-0.0469869793	0.0378804393	-0.0319189706	0.0266497362	-0.1123782698	-0.1129267474	-0.0710222475	0.0341645822	-0.0639120064	0.0297897491	-0.0126708632	-0.0176221824	-0.0180336728	0.0640294669	-0.0154321458	-0.0128549641	-0.0684436572	0.0979435571	0.0148603379	0.0517453359	0.0258786993	0.0394361131	-0.0276670821	-0.0219025746	0.1415691618	0.0803134146	0.0416139076	-0.036928627	-0.0240740867	0.0277600724	0.058215828	-0.1330483427	0.0839305058	-0.0033709538	0.0313717507	0.117896581	-0.0058055116	-0.0143581523	-0.0935674372	0.0279285057	-0.0702977824	0.027314036	-0.0299950797	0.0233461514	-0.0150273933	-0.0670726993	-0.0232229951	0.0587001127	-0.0849342948	0.0070386129	0.0382258809	0.0795682945	-0.0374438171	0.0069761667	-0.0227828194	0.0019936216	-0.022293315	-0.0232498141	0.0269880809	-0.149933192	-0.0555351412	-0.0807979558	-0.0315208775	-0.0481022663	0.0081128409	0.0200646102	-0.0376051798	-0.0768894317	-0.0388930312	-0.0198807095	-0.0107465821	0.028025469	0.0213812798	0.0787395012	0.0432236852	0.0369144585	0.0113046685	-0.0807217532	-0.0556021163	0.0454355429	0.0228934171	-0.1165825184	-0.0150765564	-0.1370623863	0.0061225971	-0.195752736	-0.0783739263	0.0522257412	0.0595895912	-0.01907861	0.0484831913	0.1115355072	0.1	0.0816496581	0.0437371170390008	-0.0108015379973806	0.0001166732231088	0.0019129354068832	0.0734300298722416	0.114687299928036	0.0131531767647832	0.0053919692870382	0.0578548373655252	-0.0190729249468119	0.0033471822065913	0.0003637764660267	-0.0014632056337942	-9.216213928970002e-05	2.140970726767087e-06	8.493859918454067e-09	-0.0007410852751423	2.634351328998936e-07	6.93980692459846e-14	5.492073850327385e-07	0.0007984580983177	-0.0004405342713046	1.940704441938749e-07	6.375353347691178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855960.7754551882	-606.0557828333694	367303.6119057683	732668849117.8472	1100544.5059621711	-10553.04488760978	1211198209603.5193	111366756.3999069	855681.5160828026	-183.94707404461224	732190856965.7634	33836.52604957406	872067.9051197459	839827.769438244	1.165685	22.6682	0.1735311582573634	0.0876119457476246	-0.0598722872	-0.0030088214	-0.0638028754	-0.0889877162	0.0298226762	0.0112503313	-0.0434422419	0.0459239265	-0.1008299828	-0.0239991605	0.0647394286	-0.0256533354	-0.0622217988	0.0753051389	-0.0259418804	0.0326907231	0.084843176	0.0572581753	0.0152783406	-0.0635456336	-0.0441441769	0.0144191375	-0.0390591743	0.0582554475	0.1581559836	-0.0934342784	-0.0013727091	-0.1122305332	0.0280451244	0.1100404024	0.0695480343	0.0144954534	-0.1070015965	-0.0094969603	-0.0236735802	-0.090091483	-0.0183162331	-0.0413509318	0.0069442335	0.0866674096	0.035049808	-0.0333793083	0.0630992333	-0.0062674352	-0.0608434876	-0.0076281349	-0.0554375296	0.0157917801	-0.0482866047	0.0755234448	0.0411166411	-0.0584518685	0.0279056073	0.0189493105	0.0658499515	0.1302731631	-0.0468025842	0.0049395829	-0.0907048175	-0.1122479019	-0.0578825607	0.0275877198	0.0466281275	-0.093608657	0.0396491646	-0.046709648	-0.1393060841	0.0313407684	0.0052744902	-0.1300853597	0.0048565086	0.0246374015	-0.0509591072	-0.1030591615	-0.030489538	-0.0201345611	0.0938777506	0.0401224914	0.006639291	0.0251930978	-0.0355795633	-0.0237805207	-0.0775282923	-0.0585779816	-0.0897051077	-0.0004143302	-0.0996341292	0.0778587682	-0.1813208647	0.0139906877	0.0194055313	0.0646226147	-0.1328492415	0.0683982234	0.1108851636	0.097494591	0.0763617167	0.0497153578527047	0.0059782408137038	3.5739363226635053e-05	0.0024716168064224	0.0285807727259452	-0.0448492571462964	0.0020114558665746	0.0008168605696121	0.0161180805667271	-0.0417367567987981	0.0002597925211555	0.001741956868082	-0.0003770932253399	0.0010861124084543	1.4219930059724861e-07	1.1796401637984003e-06	-0.0011711322085992	-0.0004300469334569	1.8494036497568337e-07	1.3715506500184402e-06	0.0006952793702576	-0.00010317872806	1.0645849924100054e-08	4.834134027058048e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856861.6675426394	900.8920874511824	811606.5532321488	734211917303.9528	1093805.274225603	-6739.231736568036	1196409977923.7468	45417244.39916582	854433.7426154459	-1247.7734673566883	730057020519.838	1556938.6258393326	870317.2341248931	848376.031156994	1.334782	25.956511	0.0793310652414538	0.0371245854690554	-0.041199606	0.1277537567	-0.0740410687	-0.1204072914	-0.1185063883	0.0404224591	-0.0916209413	-0.0660544959	-0.0263852463	0.1288893916	0.0117640521	-0.0530147816	-0.0398850988	0.0301174906	0.0130966674	-0.07128877	-0.0319693627	0.0390210919	0.0886318669	0.066295906	-0.0404541635	-0.0279474638	0.0947128518	-0.0288075443	-0.0880681886	-0.0903524468	0.1198617827	0.0937848411	0.0426850373	0.0831269819	-0.0766574076	-0.0899417366	0.0599991624	0.0741824206	0.0806486254	-0.0570362238	-0.058461307	0.1173051421	0.0618249994	0.000478896	0.0530523944	0.1207227221	0.0525532201	-0.0678301888	-0.0362746902	-0.0064251855	-0.0375176092	-0.1084285216	-0.0366814301	-0.0426962521	-0.1296533725	0.0421049793	-0.0308291771	-0.0015272735	0.0597782753	-0.154371628	0.0960500139	0.0443287636	-0.0855485765	-0.1122571677	-0.0036723387	-0.0506644544	-0.02914044	-0.0739981899	-0.0818283063	0.0490862836	0.0290653745	-0.0823381977	-0.069361317	0.0317303112	-0.0267047005	0.0358701616	-0.0391118763	0.0210879161	-0.1246446588	0.02163118	0.0757995648	-0.011977682	-0.111351369	0.1145610902	0.0011829307	-0.0487469203	-0.0188185179	-0.0506364079	0.056847158	0.0077747823	0.0076244028	0.0225850284	0.0587089197	0.0379149815	0.0866313582	-0.0453742598	0.0508785998	-0.0467685308	0.1101861821	0.0948181434	0.0707724105	0.0436916281993546	-0.0060237296533501	3.628531893664934e-05	0.0019089583747106	0.0378052154277952	0.0092244427018499	8.509034315971368e-05	0.001429234313542	0.0402630959148808	0.0241450153481537	0.0016211168926508	0.0005829817661625	-0.0006867878625325	-0.0003096946371925	4.716775681219601e-07	9.591076830585613e-08	-0.0009101611096982	0.000260971098901	6.810591446159556e-08	8.283932456070588e-07	0.0004671875555892	-0.0002280918146684	5.202587591872373e-08	2.1826421209741186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854319.0311451108	-2542.6363975285785	6464999.850037107	729861006976.7208	1094785.745614035	980.4713884319644	1198555828799.6787	961324.143533704	853390.8062898089	-1042.9363256369252	728275868259.9702	1087716.1793330505	870460.7316734635	838620.9645446513	1.137826	22.126451	0.1375187568278616	0.081248474008898	-0.0586289684	0.1554186833	0.027704057	-0.1393093374	-0.1173520242	-0.0868761607	-0.0636942832	0.0584837599	0.0466475481	0.104040489	-0.0526073948	-0.0093500361	-0.050152717	0.0668845586	0.1090638706	0.0677199058	-0.049091844	-0.0086576548	-0.0161324865	0.1207263847	-0.0424407046	0.0570988019	0.0206602702	-0.1037866893	0.0974630772	-0.0764061504	0.0024945889	0.0012875208	0.0629491646	-0.0463821002	0.0828016688	-0.0041804367	0.072806685	0.0592445794	0.0499571916	0.027547782	0.024253501	0.1099471707	0.0020360359	0.0764379859	0.1905107145	0.1076397001	-0.0362411485	-0.0142857643	-0.1088892369	-0.1007327244	0.0481382541	-0.0607609295	0.0426641252	-0.0286626995	-0.0237465311	0.0150357044	-0.1184138571	0.0143335502	-0.0868206189	-0.0161124204	-0.0560784793	-0.076143407	-0.0337445533	-0.1300072751	-0.0480567866	-0.0846083083	0.0715825144	-0.1050059724	-0.1062191905	-0.0489391186	0.0782941594	0.0916772057	0.0018638323	0.0690475315	0.0007495917	0.055191972	-0.0683897465	0.0208266211	-0.1604801524	0.0330239684	-0.0286015946	-0.0216880896	0.0507010833	-0.0141623963	-0.0516125882	0.0399544024	0.0442213351	-0.0009607443	0.1320816251	-0.0341411736	-0.0852338558	0.0934827711	-0.1069032937	0.0006575552	-0.019476962	0.0406014305	0.0028982905	-0.0579059392	0.1094388693	0.0919753525	0.0649037979	0.0434707045241822	-0.0002209236751724	4.8807270251680986e-08	0.0018897021518287	-0.03526928395911	-0.0730744993869051	0.0053398824606468	0.0012439223909883	0.0224042202253968	-0.017858875689484	0.000501949083908	0.0003189394408924	-0.0001998710819035	0.0004869167806289	3.994844938127561e-08	2.370879512581097e-07	-0.0005085504752748	0.0004016106344234	1.612911016819659e-07	2.5862358590222493e-07	0.0005059493020628	3.8761746473600005e-05	1.5024729896836423e-09	2.559846962578345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853128.4054556537	-1190.625689457171	1417589.532395363	727828076195.3062	1095106.2817125823	320.53609854727983	1199257768246.3577	102743.3904719115	852789.9480294586	-600.8582603503019	727250695460.0868	361030.64903119113	869686.910119975	819759.4604893804	0.93134	18.111076	0.0914749051143783	0.0509286126388328	-0.0773896702	0.1743964133	0.0042898515	-0.1423726336	-0.120396301	-0.086831956	-0.0455100842	0.0247653685	0.0408758073	0.0769633794	-0.0805230265	-0.0396982473	-0.0128394377	0.0835313767	0.0242081719	0.0426027133	-0.0450303525	0.0050447195	-0.0061288418	0.0408641003	0.0367161418	-0.0734741806	0.0239955307	-0.0097305277	0.0210863361	-0.110381611	0.0141621254	0.0268207984	0.050832876	-0.0528133025	0.1464426102	0.0116395999	-0.0371689817	-0.0192736911	0.0333069503	-0.0353694601	0.0230910853	0.0300794357	-0.022018083	0.0690926563	0.074595725	0.0931870763	-0.0619145052	-0.0461640101	-0.0824457648	-0.108772614	-0.0102293675	-0.0340078267	-0.0064754951	-0.0315918735	-0.049031452	-0.0160402221	-0.0711401212	0.0382740254	0.0281075108	-0.0061429105	-0.0149391669	-0.0215828331	0.0505185335	-0.063533147	0.028074702	-0.0560198162	-0.0017909826	-0.0838635724	0.0604537772	0.025393254	0.0507720588	0.1388874356	0.0643848535	0.1156927117	-0.0056387093	0.0781424081	-0.0759719901	0.0440040797	-0.1526510069	-0.0098897792	0.037338638	0.0290213093	0.0743918077	0.0374644277	0.0300802271	0.0242361659	0.0191682959	-0.0157984632	0.0995126238	-0.0355068222	-0.0740677061	0.0379116948	-0.0419505503	0.0503219688	-0.0399213458	0.0789707661	-0.0303066882	-0.0629506757	0.108643553	0.0889712056	0.0587790397	0.0251544638935428	-0.0183162406306393	0.0003354846708394	0.0006327470537715	0.0069255936067378	0.0421948775658478	0.0017804076927968	4.796384680568748e-05	0.030457111343793	0.0080528911183961	0.0009276356314082	6.484905536474438e-05	-0.0006318784075641	-0.0004320073256606	3.9927032194574283e-07	1.866303294244237e-07	-0.0005086516506429	-1.0117536809999689e-07	1.0236455110169869e-14	2.587265017017468e-07	0.0004798398871016	-2.610941496120002e-05	6.817015496161355e-10	2.3024631725367625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852204.7199555703	-923.6855000833748	853194.9030642741	726252884714.552	1094141.0087205318	-965.272992050508	1197144546963.983	931751.9491821402	852328.1893113058	-461.7587181528797	726463342294.6891	213221.11379019063	869958.4686239919	817601.4706650771	0.917524	17.842394	0.1947606802225711	0.1019712189979768	-0.09785389	0.1647313887	0.0298254249	-0.1420002159	-0.1144771477	-0.0027351218	-0.059851729	0.0892828558	0.0601531435	0.1030174259	-0.0662529598	-0.0456061041	-0.0591654435	0.0490651658	0.0429249804	0.0905779413	-0.0674689126	0.0259422789	0.0050772142	0.0030093512	-0.0011727647	-0.066454031	-0.0710779198	-0.0328789806	0.0752446436	0.0174415617	0.0140884281	-0.1021025125	0.1593995205	-0.1508322036	0.0648403671	-0.0943820798	0.0448730184	0.0371587554	0.0741910765	-0.0758768864	0.0742275523	-0.0027069468	-0.0705942032	-0.0426196002	-0.0701310286	0.1060814287	-0.0357514139	-0.0352009087	-0.1109085218	-0.0396854961	0.0102198594	0.0415497694	0.1074648744	-0.0166171068	-0.0596936213	0.0352813066	-0.0249502496	-0.050800566	0.0041898039	0.0788780035	-0.0885165482	-0.02824769	0.0478407231	-0.094831381	0.094152534	-0.1709818052	0.0061047951	0.036627432	0.0251429231	-0.0342229102	0.0538101175	0.1114671594	0.10260746	-0.0183704774	-0.0130749165	0.1387146254	-0.0847149543	0.0044337191	-0.178900467	0.0278847379	-0.1009686224	-0.1009791423	0.0438546173	0.0152590552	0.0420063051	0.0803320692	0.0099229529	0.0584621	0.1127678749	-0.0015717546	-0.0336054628	0.0841779068	-0.0199819887	0.0464864497	0.034372257	0.0842112148	0.0127643017	0.0840024019	0.1078005821	0.085810973	0.0524223074	0.0214624623590964	-0.0036920015344464	1.3630875330354578e-05	0.0004606372905156	-0.0740039965266703	-0.080929590133408	0.0065495985591614	0.0054765915019194	0.0442243960594197	0.0137672847156266	0.0019557972068204	0.0001895381284411	0.0003619310867057	0.0009938094942698	1.309941115239689e-07	9.876573109007956e-07	0.0003440723426177	0.0008527239932606	7.271382086823038e-07	1.1838577695443195e-07	0.0003989372978502	-8.09025892514e-05	6.5452289475807434e-09	1.591509676160192e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854082.1282837808	1877.408328210469	3524662.0308340294	729456281853.7526	1096457.1444455867	2316.13572505489	1202218269605.7705	5364484.696875541	851064.7879578025	-1263.4013535032282	724311273301.6594	1596182.9800337888	868226.9438290414	819067.5315121077	1.008489	19.611336	0.1858046242507987	0.1071273539485078	-0.0894347941	0.1798451411	0.0539821836	-0.1100394651	-0.1523742835	0.0791539763	0.0248990747	0.0536486788	0.0417510243	0.1152930318	-0.1110885376	-0.0556124121	0.0056152042	0.0096653955	-0.0782554963	0.0204833245	-0.076301974	-0.0005195966	-0.0315258438	0.0328605652	0.0342553248	-0.1124973531	-0.097045339	-0.0839923295	0.0731786191	-0.0042607633	-0.0213595639	-0.1319717255	0.0091239706	0.0786510016	-0.0063694025	0.0598409123	-0.1083195114	-0.0420578946	-0.0142154107	-0.0734426308	0.0212406746	-0.018944979	0.0039964361	-0.0990902204	0.0567654985	0.1376265305	-0.0744933047	-0.0682973382	-0.0134184818	0.024560828	-0.0698440474	0.0763354169	0.0894149927	-0.0633246581	-0.0107155989	0.0551028453	-0.0125881509	-0.0582174402	0.01711621	0.0505134404	-0.1113643738	-0.0106501401	0.0843423867	-0.0537393303	0.0111959351	0.053082968	0.0385971927	-0.091965467	0.0705516916	0.0408393529	-0.0320578095	0.0594807026	-0.0669821573	-0.0627461557	-0.0272373296	0.0556899491	-0.0991663171	0.0986870367	-0.110221942	-0.0608589614	-0.0449829644	-0.0362048703	0.1024832403	-0.0597957386	0.1018232506	0.0366797605	-0.0119539637	0.0618374626	-0.0345827221	0.0047496524	0.0616338185	0.0521488064	0.0252367998	0.0683458277	0.0863852195	-0.0068866166	-0.0212893587	0.0321693664	0.1069103263	0.0825001988	0.0458586883	0.0147043556742687	-0.0067581066848277	4.567200596351284e-05	0.0002162180757953	0.0168176280643166	0.0908216245909868	0.0082485674933461	0.0002828326137096	0.0385563593129205	-0.0056680367464991	0.001486592843467	3.21266405596652e-05	-0.0007969704548354	-0.001158901541541	6.351619058805443e-07	1.3430527829863376e-06	-0.0001481591605356	-0.0004922315031533	2.422918526965572e-07	2.1951136850613696e-08	0.0003989413777255	4.079875300013608e-09	1.6645382463661128e-17	1.591542228615201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858122.882621187	4040.754337406252	16327695.615267435	736374881678.0955	1105655.141104715	9197.996659128228	1222473291051.287	84603142.54133405	854586.6330812102	3521.845123407664	730318313441.079	12403393.073270343	871609.4441555169	833521.3319636093	1.235116	24.018373	0.0524735255669041	0.0260291100439326	-0.0318350218	0.0712864576	0.1404233333	-0.010112389	-0.1405195906	0.1024098014	0.0844276287	0.0574602082	0.0992062666	0.059178232	-0.0945871391	0.0290830248	-0.0126516791	-0.1071904059	-0.0133390362	-0.0273160071	0.0035893059	0.0699827624	-0.0178562615	-0.0328206264	-0.0013489299	-0.0746416832	0.0156590827	-0.0247171974	-0.1399430699	0.0894767258	0.0109267002	0.068516163	0.1022810307	0.0130718387	-0.1737127126	-0.0947807474	0.0834512582	-0.0579629304	-0.071460684	-0.0609139063	-0.0169698755	0.0713158742	-0.0352299479	0.1860175882	-0.0818378581	0.0878037563	-0.0858257938	0.0130524824	0.035936122	0.144497243	0.0223190198	0.0575225313	0.0812545595	0.0321741883	-0.0465527664	0.0311511626	0.0319635876	-0.0768507052	0.0509664242	-0.0286720833	0.099933935	0.0750153225	0.0429433745	-0.0222559242	0.0211559398	-0.0654669039	-0.142213859	0.0129485382	-0.0367869923	-0.0645017952	0.0380205673	-0.2021233912	0.0414330593	0.0025831178	-0.0057006687	0.0851949672	-0.0411407599	0.0767266703	-0.0005852187	-0.1332421491	-0.0399067613	-0.1704797927	-0.0250010306	0.0402651919	0.0745763886	0.0162545689	-0.100336242	0.0580777045	-0.0961355826	-0.0160180066	0.0564824299	-0.0450243063	0.0493290157	0.1044156015	0.1392113317	0.000487376	0.0751354371	-0.0057335425	0.105973176	0.0790446912	0.0391140859	0.0191184796155567	0.004414123941288	1.9484490169051905e-05	0.0003655162628104	0.002529553627653	-0.0142880744366635	0.0002041490711076	6.398641555172451e-06	0.0233885857057032	-0.0151677736072173	0.000547025941313	0.0002300613561997	-0.0006000052327633	0.000196965222072	3.600062793433418e-07	3.8795298705911667e-08	2.6880242598004145e-05	0.0001750394031336	3.063879264936839e-08	7.225474421275565e-10	0.0003990078241545	6.644642900000474e-08	4.4151279268526706e-15	1.592072437365084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
