global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
991407.8656183456	-1728.157793348073	2986529.3587096813	982889556009.9236	1325336.2522045174	9902.048025603406	98050555.10135631	1756516181407.516	1021834.147942158	34.3338431592565	1044145025900.676	1178.8127860844245	1046197.8674861534	934822.067777547	1.072194	23.310936	0.282715587425779	0.1536081508241812	0.0410528679	0.0121609851	0.1278029201	0.0474437047	-0.1568730213	-0.0705750515	0.0025136606	0.0731346804	0.0426954882	0.1734320684	-0.0295761452	0.0673677268	-0.0503967234	-0.0253481913	0.0048544258	0.0305329818	0.2242572301	-0.0176462089	0.0404504867	-0.0321926958	0.037843657	-0.0494854073	0.0465001239	-0.0519868256	0.0439699975	0.0222501024	-0.0671747594	-0.0908316516	0.0982823307	-0.0096347603	-0.155031592	-0.021328078	0.0087090829	0.0810676599	0.021162889	0.026244859	0.034674531	0.1775559075	0.0077659223	-0.1602356786	-0.0430914573	-0.0860104313	-0.0292651327	-0.0238120311	0.0391880071	-0.0691037172	0.1137583307	0.0350777633	-0.163270159	-0.0742992487	-0.0001787376	-0.0095804359	0.1119815839	-0.0746694497	-0.0104907684	-0.0614503559	-0.0628130085	-0.0544746094	-0.1046704367	0.0222515103	0.0570960317	-0.1322116	-0.0079072193	0.0401719738	0.0028478772	-0.0324374653	-0.0757428217	-0.018099334	0.2077753041	0.1046378651	-0.1509013804	0.1055939446	-0.0825894449	-0.1776822061	-0.006817348	0.0289977917	0.0306083448	0.0609262957	-0.0020729238	0.0814099815	-0.023439562	-0.0839267509	-0.1069511336	0.0241866023	-0.057739008	0.0241393646	0.1200419641	0.084404516	-0.1438986265	0.0835521611	-0.0997928649	0.0413859964	-0.0263508692	0.1152939138	0.0580973698	-0.0206204153	0.112689161	0.1044804285	0.0912392418	0.028888415842772	-0.0380993507834546	0.0008345405699049	0.0014515605301207	-0.0056593720188118	0.091348821307875	0.008344607154338	3.202849164730995e-05	0.1511673109224318	0.1110488124656967	0.0228515558915191	0.0123318387500414	-0.003524990166956	-0.0004400057648382	1.2425555677136488e-05	1.9360507309084933e-07	-0.0002942071827605	0.000350391292585	8.655786638787023e-08	1.2277405791938706e-07	0.000116981450342	5.397499995185577e-05	1.3684659724117813e-08	2.91330061980283e-09	0.0	0.0	0.0	0.0
989615.2638948722	-1792.601723473403	3213420.938999813	979338370533.7174	1315654.016089109	-9682.236115408365	93745696.19451804	1730945490051.4016	1020852.3938056174	-981.7541365406942	1042139609938.6592	963841.184614764	1044266.6735447436	937644.4538776992	1.161553	25.253736	0.1832452539563925	0.0962049639960779	0.0761844722	-0.0517273995	0.090565561	0.095611898	-0.0643967443	-0.0956988434	-0.08340276	-0.0046095962	0.0016387475	0.1287908843	-0.1226787606	-0.0670447794	0.0001243574	0.0614477433	0.0438849342	0.058095072	0.189419872	-0.0071540287	0.0320780855	-0.0342051626	0.1066768555	-0.0690816607	-0.0595603913	-0.042759856	0.0705845783	-0.0362149387	0.0387116655	-0.058962675	0.067159254	-0.0059468081	0.0587545262	-0.104328923	-0.0381742824	-0.0497814635	0.0181790723	0.0414701765	0.0481816766	-0.0216748279	-0.1551737337	-0.0707741074	-0.0814241854	0.0375666991	0.0733993759	-0.0444989193	0.060372402	0.0445843464	0.0846334403	0.0501314833	-0.1132723125	-0.1232367631	0.0877841988	-0.0429077424	0.0724201696	0.0331789206	0.0931277719	-0.0923941478	0.0196463498	-0.08817419	-0.1043180723	0.0856075223	-0.0150039431	0.0504704871	0.0064768076	-0.0282688255	-0.0318508866	0.0239829582	0.1002838467	-0.0924768064	-0.0153542002	-0.0066958629	-0.0015148974	0.0808483806	-0.0568036635	-0.1473517309	0.0329476821	0.0227208971	0.0369739865	0.0042586216	0.0169580048	0.0648966993	0.0287890446	-0.0227460705	-0.2064365078	-0.0932702644	0.0621861583	0.0458383994	0.043741195	0.0294154854	0.0171781264	-0.0155117339	-0.0902475009	0.0939014877	-0.0289426289	0.0427349941	0.0371683601	0.0749207971	0.1121369276	0.102329975	0.0866153656	0.0426247231604861	0.0137363073177141	0.001816867024508	0.0001886861387266	-0.0534229332705677	-0.0477635612517559	0.0022813577834502	0.0028540097992315	0.0931604797956993	-0.0580068311267324	0.0086788749957648	0.0033647924573652	-0.0025449865321402	0.0009800036348157	6.476956448775001e-06	9.604071242521797e-07	-0.0001213041895087	0.0001729029932518	1.4714706392362602e-08	2.989544507543199e-08	0.0002388459074782	0.0001218644571361	5.7047367519084874e-08	1.4850945913100724e-08	0.0	0.0	0.0	0.0
991412.032814043	1796.768919170834	3228378.548898328	982897818808.473	1329950.7587407178	14296.742651608773	204396850.44632944	1768769020675.011	1022942.4596774194	2090.0658718020422	1046411275810.8888	4368375.348471631	1048992.8360800392	944619.2871050492	1.193466	25.947565	0.1874063832928888	0.0937539946781172	0.0767857829	0.0387488564	0.0713665572	0.126733459	-0.0956308648	0.0475795404	0.0110681809	0.0425861262	-0.0329694171	0.1871694949	-0.0372687933	0.0040927956	0.0916183878	-0.012384246	0.0594654224	0.054179896	0.1835102718	-0.0184275879	0.1274137363	0.0421726609	0.0442331795	-0.1268507545	0.0356308619	-0.0646007781	-0.0108291129	-0.1439884211	-0.0029211749	-0.1476130389	-0.0149999658	0.0257243365	0.0304472693	0.083594478	-0.1558755329	0.0141704569	0.0255725788	-0.1450648743	-0.116113484	-0.0133510312	-0.1168536397	-0.0170317347	0.061649677	-0.1726340303	0.0083701361	-0.1482565064	0.0356404413	-0.0720282377	0.1018458212	0.0072911333	-0.0713432652	-0.1685056629	-0.0316452308	0.0088934818	0.1633265057	-0.0795714249	0.074933713	0.0390369159	0.0743428894	-0.0953225227	-0.1330434783	0.0076403123	-0.0269962962	-0.0418669025	-0.1067787035	0.0826077175	-0.0622849832	-0.0818907565	-0.0798825972	-0.1517569513	-0.0892826937	-0.0525941601	-0.0155108397	0.2177263813	-0.0436532296	-0.1429691238	-0.034367841	-0.1268399971	-0.0063044254	-0.0285056555	-0.0435570142	0.1061949276	0.0008864497	0.0685957108	-0.0954031372	0.0434686961	-0.0605450015	-0.023036158	-0.0449226769	0.0903530689	-0.1546993835	0.1643651851	-0.041921842	0.0099824818	0.02644621	-0.0154059879	0.1008962637	0.0010616902	0.1115355072	0.1	0.0816496581	-0.009697875670767	-0.0523225988312531	9.404879252565448e-05	0.0027376543484562	-0.0097046501050073	0.0437182831655603	0.0019112882829441	9.41802336606182e-05	0.071122884745634	-0.0220375950500653	0.0050584647345407	0.0004856555955906	-0.0024466976973727	9.828883476750012e-05	5.986329622328871e-06	9.660695039952938e-09	0.0010330466041996	0.0011543507937083	1.067185286448325e-06	1.332525754934982e-06	0.0003727644039226	0.0001339184964444	1.3895330083177128e-07	1.7934163689928776e-08	0.0	0.0	0.0	0.0
991228.7528253231	-183.2799887198489	33591.55426514795	982534440427.6456	1316412.660330291	-13538.098410426872	183280108.5704026	1732942292277.8738	1021770.8718020022	-1171.5878754172008	1044015714463.0236	1372618.1498245904	1046228.74686414	944955.0136069872	1.194698	25.974358	0.1365472048189426	0.074578606268157	-0.0716015692	0.0626428894	0.079856467	0.0904460137	-0.0517632038	-0.0509787682	-0.0247549679	-0.0638815134	-0.0005127784	0.0815577413	0.0115362286	0.0381292822	-0.0923517235	-0.0649463414	-0.0937736031	0.0030129883	0.141986924	0.0936742723	0.0719734624	-0.046808344	0.0157702437	-0.1223451379	-0.0225978269	0.0482580659	0.1101794185	0.0113918729	0.0270268505	-0.0697676879	-0.1170203554	-0.0662932216	0.0250156692	-0.1131773122	0.0232878726	-0.0736932291	-0.1296116503	-0.0383567602	0.0601938302	0.0255784237	0.0103651081	0.0810367226	-0.0781837689	-0.1345753097	-0.0329888018	-0.0977432581	-0.0790978886	-0.0694566455	0.1095517214	0.0691843866	-0.0762166991	0.0245843289	-0.0244792006	-0.0051503598	0.1558858331	0.0256937626	0.0122418608	-0.1383436325	-0.0117256932	-0.106195639	0.0364682037	-0.1737413503	0.0383031726	0.0427695437	0.0379378716	0.1103323501	0.0394419902	-0.009517494	0.0646278955	0.0260962974	-0.0856017647	0.0697641878	0.0179934426	-0.0857020419	-0.0502701128	-0.1166276911	-0.0125336298	0.0020841136	-0.0930258989	-0.0024850218	0.0362937048	-0.0180648504	-0.0860854026	-0.0282735281	-0.1468323927	0.1811126597	0.0978445616	0.0470844986	0.0379398944	0.0764416057	-0.0416065871	0.0766000804	-0.0631704784	0.1267146573	0.0339180049	0.0532875022	0.057816618	0.0547280804	0.1108851636	0.097494591	0.0763617167	-0.0258149991631739	-0.0161171234924069	0.0006664141817946	0.0002597616696694	-0.0670122292815591	-0.0573075791765518	0.0032841586310767	0.0044906388732842	0.0724633857421679	0.0013405009965339	0.0052509422732182	1.7969429217083936e-06	-0.0020695359099284	0.0003771617874442	4.28297888248317e-06	1.4225101390817926e-07	0.000192633517934	-0.0008404130862656	3.7107672231628695e-08	7.06294155566471e-07	0.0003546992545635	-1.806514935910001e-05	1.2581156118790257e-07	3.263496213665915e-10	0.0	0.0	0.0	0.0
991313.3567267417	84.60390141850803	7157.820135232625	982702171224.84	1313156.6129331684	-3256.0473971224856	10601844.652308114	1724380290090.111	1021557.8478170187	-213.023984983447	1043580436436.5392	45379.21817822786	1046399.6471614356	915918.3408992594	1.238051	26.916904	0.1073910171866622	0.0482669832148794	-0.0963211782	-0.122708444	0.101330699	0.0150339519	-0.1431943854	-0.0123126037	-0.1034905127	-0.0528435083	0.1051253244	0.0487155078	-0.0574086435	0.1054863494	0.0107261141	-0.0186727608	-0.1117315897	0.0882228068	0.060621421	-0.1674511957	-0.0759803909	0.1699260281	0.1263866222	0.1229509423	0.0391893977	-0.1303788028	0.282874313	0.0901539109	0.1775153591	0.0209649362	0.1850333205	-0.1274641773	-0.1380493028	-0.1428683602	-0.094352284	0.032656462	0.2427625694	-0.021192327	-0.0136835739	0.0382399554	0.2321533428	0.1827514084	-0.0840346156	0.0460711822	-0.0191572721	-0.0277636613	-0.0899105734	0.0166528531	-0.0916391773	0.0419055528	-0.1300548286	-0.1908750203	-0.0443993434	0.0337934019	-0.151908063	-0.1219693579	-0.0220854607	-0.3258799629	0.0340085832	-0.1750246251	0.1782455021	0.1752956172	0.1632332187	-0.013417482	0.0581840719	-0.1564691222	-0.1108423367	-0.0538824761	0.0599576194	0.0486760549	0.0532600764	0.0562309413	-0.055759934	-0.0985116124	-0.0375194048	-0.1709532102	0.0674818786	-0.1018102286	-0.0168495039	-0.1086447418	0.0181772779	-0.0704248735	-0.2076787846	0.0136379428	-0.0939815908	0.051765789	0.0737663274	-0.022402884	-0.2396434503	-0.0454925762	0.2278441916	-0.1383017092	-0.351253525	0.0052928066	-0.1211498359	0.0318961929	0.0708286896	-0.1919811709	0.1101861821	0.0948181434	0.0707724105	-0.0047413031042964	0.0210736960588775	2.247995512681068e-05	0.0004441006655819	-0.058983135244631	0.0080290940369281	6.446635105383437e-05	0.0034790102432864	0.0624799789937213	-0.0099834067484466	0.0039037477750558	9.96684103049292e-05	-0.0026767143108235	-0.0006071784008951	7.164799501767324e-06	3.686656105135308e-07	0.0005590008932487	0.0003663673753147	3.1248199865284445e-07	1.3422505369498225e-07	0.0007472498852019	0.0003925506306384	5.583823909342528e-07	1.5409599761460557e-07	0.0	0.0	0.0	0.0
997084.6123513182	5771.255624576588	33307391.484206904	994177724187.7786	1323858.2328279703	10701.619894801872	114524668.37281924	1752600620626.3965	1022357.2325152948	799.3846982760588	1045214310876.3324	639015.8958379055	1045638.9824473284	921172.4044244878	1.112296	24.182814	0.1947868715397664	0.0871352818598437	-0.0576373868	-0.1076025862	0.0980532868	-0.136638846	-0.2028965951	0.0696858343	-0.0226318602	-0.0408087214	0.1986193437	-0.115071287	-0.0554015774	0.0776783449	-0.1824374034	-0.1101946744	-0.0981445219	0.1031714968	0.1604371433	-0.1514992562	0.0926508468	0.0059805976	0.0697482841	-0.0293095788	-0.0579215366	-0.0028883594	-0.0307510258	0.0153175161	-0.0476300013	-0.106698595	-0.2005763753	-0.068257794	-0.059991398	-0.0417426761	-0.0104179021	-9.21458e-05	0.1283183427	-0.0409160711	-0.0924914045	-0.1435935799	0.0010447514	0.103190454	0.137021406	-0.096733275	-0.1827665789	-0.0038474655	-0.0681648121	-0.0502181525	-0.0616796188	0.1111878364	-0.2162276831	-0.1096438599	-0.0996119104	-0.071455118	0.0510944579	0.0639620473	0.0923819971	-0.0683566271	-0.0165934881	0.0791354843	0.0080630904	-0.2218411038	0.027760938	-0.0217354976	-0.0036214186	-0.0840467753	-0.1337932549	0.0237002441	0.0618886787	-0.0269516009	-0.1638457648	-0.0728716965	0.1164916926	0.0744256443	-0.0273247683	-0.188987806	0.070889762	-0.0655368687	0.0303492712	-0.1870066319	0.037609058	0.0348829674	-0.0486861965	-0.0265771027	0.0750959887	-0.0192558694	-0.0279673232	0.1394992523	0.0750176276	0.0668218865	0.2153739056	-0.0218319372	-0.0771348652	0.0855248342	0.0340057188	-0.1860345702	-0.0923381462	0.0090347142	0.1094388693	0.0919753525	0.0649037979	0.017827982493344	0.0225692855976404	0.0003178369597829	0.0005093726523878	-0.02860300725672	0.030380127987911	0.0009229521765618	0.0008181320241279	0.0125443451716762	-0.0499356338220451	0.0001573605957861	0.0024935675252093	-0.0039800593200075	-0.001303345009184	1.5840872190778562e-05	1.698708212964841e-06	0.0001487615889776	-0.0004102393042711	2.21300103551404e-08	1.6829628676883618e-07	0.0006227977160136	-0.0001244521691883	3.878769950717567e-07	1.5488342415673256e-08	0.0	0.0	0.0	0.0
998742.6446968107	1658.0323454925092	2749071.2586993915	997486870335.98	1333249.5671410891	9391.33431311883	88197160.18076313	1777554408281.9016	1024301.7178809788	1944.485365684028	1049194009253.9244	3781023.3373593474	1047463.940269331	932098.7286129568	1.074768	23.366911	0.2678063623928055	0.1352965245981925	-0.0499200514	-0.0942046796	0.085386854	-0.1884303432	-0.1350866809	0.0926439518	0.0334347576	0.0265252974	0.2711036523	-0.0415801548	-0.0036537725	0.0730189245	-0.1129610201	-0.0521095798	-0.0824632221	-0.0108498751	0.0595739178	-0.2326063688	0.1910611051	0.0166718616	-0.072522257	-0.0193026239	0.0150462771	0.0151552166	0.0268415476	0.063973301	-0.0107969982	0.0400179706	-0.0586775857	0.2210913561	-0.0885473056	0.0341644499	-0.1020013273	-0.0512907862	0.1647940141	0.1377199516	-0.0230029751	0.0498788904	0.0454067774	-0.0454577726	0.0498072686	-0.1536792959	-0.0984762833	-0.012648953	-0.0210130235	-0.0072269057	-0.1128295869	-0.00809227	-0.2098565107	-0.0131969831	-0.226966783	-0.0045933825	0.0316409643	0.0441497529	0.0171227061	0.0149561364	-0.0494512066	0.1383788951	-0.0044154017	0.1016544275	-0.1258861509	0.0531973019	-0.0495895712	0.0723932201	-0.2685540285	0.0237675696	-0.0024665346	0.0516477872	0.0872331791	0.0864549118	-0.0361217923	0.0642389021	-0.0368034389	-0.1766836294	0.0387071407	-0.1103981472	0.0228981912	-0.064256885	-0.1057571534	-0.0141106776	-0.2125471671	-0.00489395	0.1029285318	0.0314385628	0.0095901833	0.321216137	-0.1289353132	-0.0782222494	-0.0679950953	-0.1255067632	-0.0542554807	-0.0113827982	-0.2017876409	-0.0161919412	0.1342987687	0.0538380438	0.108643553	0.0889712056	0.0587790397	-0.0294295727410656	-0.0472575552344095	0.0008660997517216	0.0022332765267332	0.0349470589510332	0.0635500662077531	0.0040386109150098	0.0012212969293269	0.1187220346835289	0.1061776895118527	0.014094921519397	0.0112737017500753	-0.0031331031410566	0.0008469561789508	9.816335292498732e-06	7.173347690631088e-07	0.0003180248151202	0.0001692632261426	1.0113978303223738e-07	2.8650039724200945e-08	0.0006229993396959	2.01623682300053e-07	3.881281772615275e-07	4.0652109264232704e-14	0.0	0.0	0.0	0.0
994292.4553004756	-4450.189396335161	19804185.663253907	988617486667.4482	1325584.1714495667	-7665.395691522397	58758291.10761013	1757173395597.6345	1023212.9648915462	-1088.752989432658	1046964771522.1486	1185383.0719985496	1047143.7363569724	941744.3423916803	1.451858	31.565355	0.2864560659934341	0.1863922152177301	-0.0421310201	-0.101281203	-0.0391716086	-0.1105581784	0.0710018735	-0.0628902171	-0.0304125874	-0.00578198	0.0036887582	-0.1581308046	-0.0689177583	0.0231110518	0.0824831492	0.0005972907	-0.0128582759	-0.0345306541	-0.042728124	-0.1723913865	-0.0149723272	0.0628464116	0.025674949	-0.0825437462	0.0345725093	-0.0073023924	0.0598224941	-0.0269498333	0.0782493662	-0.0454389881	-0.1285902571	-0.1314185996	-0.1318820088	-0.0060241448	0.1063838176	0.0244243621	-0.0594585352	0.1676609482	-0.058241044	-0.0070930438	0.0805797115	0.1330036952	0.0034795208	-0.0659325489	0.072422205	0.33848507	-0.0059384509	0.0396395612	-0.1346179787	-0.0619598188	-0.0318498601	-0.0578038422	-0.019826545	0.0481509429	0.0506748225	0.0053206502	-0.0458314672	-0.0483757072	0.0747794455	-0.0253466519	0.1281744344	-0.0803926042	0.0445623241	0.0376388429	-0.1526394065	0.1340648221	-0.1028732408	0.0731394002	0.1756038847	-0.0252627178	0.1962099368	0.0850208512	0.0404277517	-0.1049235375	-0.008439382	0.0073618572	-0.0592286436	0.093809532	-0.1732399999	-0.0806396139	0.1266861023	0.0768040161	-0.3033952107	0.0464749897	0.1553010584	0.1461292691	-0.0262663271	0.0393116084	-0.2307901099	-0.0559163608	-0.2284797323	0.0616130414	0.2843615216	0.0835624252	0.0028981635	0.2528926004	0.0828438447	-0.0836833636	0.1078005821	0.085810973	0.0524223074	-0.022747099609873	0.0066824731311926	0.0005174305406614	4.465544714911103e-05	0.0543576347201479	0.0194105757691147	0.0003767704516885	0.002954752452369	0.022198282759632	-0.0965237519238969	0.0004927637574765	0.0093168346854659	-0.0003759669739492	0.0027571361671074	1.413511655005184e-07	7.601799843971684e-06	-0.0001226019108186	-0.0004406267259388	1.5031228536371948e-08	1.941519116115464e-07	0.0005439769293575	-7.902241033840008e-05	2.959108996732145e-07	6.244541335690479e-09	0.0	0.0	0.0	0.0
997435.9477048845	3143.4924044088693	9881544.496576255	994878469773.941	1334398.8857325185	8814.714282951783	77699187.89007418	1780620386244.187	1022168.66323693	-1044.301654616138	1044828776103.5724	1090565.9458340036	1050326.2894086663	929357.0461287894	1.37183	29.825438	0.1169736452925961	0.0604436022571302	-0.0233752431	-0.118863086	-0.0494059102	-0.103385235	0.0958902988	-0.0629060805	0.040239828	-0.0807322749	0.0381042907	-0.1136419503	0.1106049117	-0.1919653662	-0.0232650927	0.1922673321	-0.0647377735	0.0481919083	-0.1583408985	0.0553478203	0.1817756067	0.2700571792	0.0110933391	-0.0306052528	0.1017509915	0.006736306	0.0341798889	0.0133701544	-0.0219269762	-0.0257285632	-0.0829190313	0.0678174722	0.0255966143	0.020088596	0.0682931208	0.0316233357	-0.1665227867	0.1463701336	-0.1111598555	-0.125068165	0.0995107293	0.0307899099	-0.0060068013	-0.0190557005	0.1237512134	0.0766563957	-0.0541375786	0.1896979899	0.0461324071	-0.0109735509	0.2769820217	-0.2174518654	-0.2534906413	0.1299560907	0.0816205309	-0.0656711768	-0.0084811422	-0.0115739505	-0.0255176143	-0.0266310183	-0.0238358526	-0.0786507496	-0.1102112833	0.038333258	0.0402468212	0.1252300633	0.0739603	-0.0093726428	0.0879050762	0.1413634371	0.0376552849	-0.1287887814	-0.0543140237	0.0099623126	-0.0220198644	0.0329740914	-0.0511140844	0.1571819347	0.0057137485	-0.2161905944	-0.0623590258	-0.0776384672	-0.0885756923	0.1447522855	-0.042118316	0.082360624	0.1350390731	0.0616208216	-0.0659629617	-0.1284943031	0.0205855859	0.1164052303	0.2585358463	0.2357745902	0.1296905615	0.0332699249	-0.1435800015	0.0762177468	0.1069103263	0.0825001988	0.0458586883	-0.0341808902457643	-0.0114337906358913	0.0011683332579929	0.0001307315683053	0.0097908390022354	-0.0445667957179125	0.0019861992805621	9.586052836769388e-05	0.0443896623783643	0.0221913796187323	0.0019704421260651	0.0004924573293826	-0.0003757407764391	2.261975100999983e-07	1.411811310790577e-07	5.116531357543884e-14	-0.0007586284710434	-0.0006360265602248	5.755171570776469e-07	4.045297853113912e-07	0.0006833577580238	0.0001393808286663	4.669778254513144e-07	1.942701539970448e-08	0.0	0.0	0.0	0.0
997518.0145829408	82.06687805638649	6734.97247392181	995042189417.4922	1333533.716622834	-865.1691096844152	748517.5883521236	1778312173369.9092	1026490.4924568966	4321.829219966545	1053682731104.402	18678207.806556635	1050148.7137271937	904796.4991240136	1.506866	32.761295	0.1624331002719524	0.0841069027461311	0.0107137163	-0.2006331205	-0.0188703767	-0.1257813206	-0.0521590476	0.0939065642	-0.0295485968	0.1238429694	0.1959283411	-0.1202790333	0.0352588161	0.0113046702	-0.0196867039	-0.0344348454	0.1126737115	-0.080725569	-0.0532901837	-0.213379612	0.0665772957	0.0522532065	-0.0029791832	-0.0888312267	0.0325991096	-0.0209053918	0.0265849075	-0.1090469344	-0.0636856542	0.0148255458	-0.0187824392	0.0305120711	0.0597529635	0.0108530251	0.014117196	0.1349242775	-0.0608950637	-0.0187251709	0.0482659273	-0.1453954754	0.0727882345	0.0279992819	-0.0278621732	0.0863999397	-0.0786987287	-0.081984008	0.1012305209	-0.0398454391	-0.1551219923	-0.1451719909	-0.0414694541	-0.0545003542	-0.1084414538	-0.0089263868	0.0826680204	0.0277625938	2.94901e-05	-0.0254232677	0.1162734825	0.0602532814	-0.024683939	-0.0564821785	-0.0618070869	-0.0530243844	-0.0262681421	-0.0760187583	0.0756373676	-0.10325212	0.0217204595	0.0700292993	-0.0415990606	0.0042142555	-0.0537515523	-0.0566848844	0.0048597172	0.019458858	-0.0099963167	-0.0737001638	-0.107131427	0.0095415935	-0.0615911313	0.2233440928	-0.1270575063	0.1315299318	0.0516350809	0.0315932654	-0.0405380484	0.0866199463	0.0002107815	-0.0461946975	0.0350374229	0.0173470043	0.0004348882	-0.1232149167	0.1454376886	0.0618199307	0.1168675127	-0.0814042662	0.105973176	0.0790446912	0.0391140859	-0.0343266763568834	-0.000145786111119	0.0011783207097102	2.125359019522912e-08	-0.0280830992596321	-0.0378739382618675	0.0014344351994637	0.0007886604640263	0.0415000026588785	-0.0028896597194858	0.0017222502206869	8.350133294418753e-06	-0.0014510092885538	-0.0010752685121147	2.105427955469405e-06	1.156202373145361e-06	-0.0001949216277845	0.0005637068432589	3.799444097815917e-08	3.177654051369141e-07	-0.0001081412101922	-0.000791498968216	1.169452134183358e-08	6.264706166869925e-07	1.0	0.0	0.0	0.0
1001481.965891373	3963.951308432152	15712909.975620966	1002966128005.6492	1323374.1232402537	-10159.59338258044	103217337.69937225	1751319070061.9102	1026042.8373192436	-447.6551376529969	1052763904014.1238	200395.12226712363	1048452.6889525412	958991.5574863304	1.378481	29.970037	0.1829354928326801	0.0964674298810906	0.0661448656	-0.059672913	-0.0674481214	-0.2086600439	0.1443246736	-0.002442104	-0.0537944808	0.1104238969	0.0236589724	-0.231289924	-0.0774174478	0.0192737923	-0.0378533126	0.0828356048	0.0948420433	-0.0807726129	-0.1551693336	-0.0413862064	0.0888492797	0.0108148068	0.0264317113	0.01291164	-0.1170053327	0.0547296682	0.0212705585	-0.1064799562	0.0528398994	0.0977575785	-0.104396005	-0.0221092171	-0.0269681981	-0.0645137505	0.0610170974	0.0919328732	0.1334640196	-0.0279051879	0.0171281737	-0.1067958517	0.0130249991	0.0448533761	0.1400394622	0.023493304	-0.0048111797	-0.0727246072	0.1272143374	0.0672830769	-0.0800133854	-0.0902508118	0.0922972603	0.0620107241	-0.1222023231	-0.0908809296	-0.0268246794	0.1579661411	0.0442047801	-0.0397284492	0.170337444	0.0921781286	0.1028315013	-0.0770416091	0.0115825064	0.0008331484	0.0206847831	-0.1268417229	-0.0504999148	-0.0083965352	0.0075218539	0.0655193952	-0.0526831518	0.0598029987	0.0950749475	0.1089169226	0.0128009424	0.1134584594	-0.0566560114	0.0837113376	-0.0690579756	-0.0904080992	0.0176025439	0.0548618711	0.0385686592	0.1393512333	0.0776864265	0.0783986727	0.0539257271	0.1514351474	0.0139864579	-0.046312431	0.1139368537	-0.0202797831	0.0972639143	0.009252917	0.1157958014	0.0278832997	-0.0433425471	0.0318140508	0.1049895425	0.0754505123	0.032215118	-0.001033299490146	0.0332933768667374	1.0677078363359837e-06	0.0011084489431906	0.0033298426168073	0.0314129418764394	0.0009867729173325	1.1087851852706088e-05	0.0004330765473952	-0.0410669261114833	1.8755529590374688e-07	0.001686492420246	-0.000197982342409	0.0012530269461448	3.919700790575452e-08	1.5700765277649636e-06	-0.0001950179259089	-9.629812439999756e-08	3.803199142580921e-08	9.273328762957403e-15	0.000181980505099	0.0002901217152912	3.311690423608716e-08	8.41706096835081e-08	0.0	0.0	0.0	0.0
